# {"t_start": 1592777792.5272543, "env_id": "MountainCarContinuous-v0"} 
r,l,t
-111.053242,999,3.076671
-110.209421,999,4.953831
-97.455813,999,6.819477
-95.600852,999,8.704957
54.004611,461,9.569807
-95.394186,999,11.4471
33.675676,729,12.918438
37.69678,668,14.119306
25.107408,758,15.460813
38.889213,632,16.763246
44.261067,538,17.750255
41.933625,620,18.869901
62.95978,395,19.639214
41.155416,676,20.864064
45.66896,522,21.833179
72.32275,326,22.502149
68.672994,350,23.045677
75.2972,259,23.615849
51.62741,483,24.533383
76.561046,256,24.927557
59.450639,404,25.706443
67.188577,311,26.355238
60.02046,407,26.996317
54.872576,464,27.887409
65.394943,299,28.514495
75.682308,215,28.853265
62.629013,352,29.560843
68.801726,316,30.221416
74.849117,238,30.598795
68.74685,329,31.276861
75.27922,202,31.594255
69.085192,277,32.195775
79.055104,195,32.502292
71.769694,262,33.07268
65.015739,281,33.491573
76.303509,221,34.001639
71.054656,237,34.373765
60.910471,395,35.139009
72.551699,272,35.560659
58.057792,356,36.284168
65.384571,269,36.8754
74.323552,241,37.255709
71.76966,261,37.825108
78.588324,177,38.098724
61.853378,342,38.788493
70.536523,223,39.134665
81.186841,184,39.42089
59.98626,416,40.243581
70.969774,273,40.835329
62.295545,349,41.3804
63.839307,352,42.095816
69.35523,271,42.6815
72.134485,249,43.076807
78.413813,190,43.375988
66.560192,278,43.96939
70.790895,281,44.56536
68.655619,306,45.034226
53.177871,483,45.946965
78.530473,217,46.285549
80.480833,197,46.755756
79.364652,211,47.079069
64.489731,332,47.754438
62.703775,305,48.392856
76.645678,209,48.723266
76.510444,246,49.103279
68.111316,333,49.798285
69.225325,271,50.392345
76.551235,207,50.703712
64.839595,336,51.377258
74.056153,237,51.747157
72.621764,271,52.325283
79.155627,205,52.641721
80.669617,217,52.983362
61.464191,350,53.69338
67.217233,336,54.389804
75.260426,219,54.731086
80.036552,160,55.144662
84.82061,118,55.32419
71.44399,259,55.7134
79.801159,184,56.163211
72.428686,247,56.552918
60.17965,407,57.345937
77.19148,196,57.651705
75.433753,234,58.178941
78.486336,182,58.461449
77.559832,266,59.050035
75.765978,256,59.448151
78.125978,223,59.963892
69.904708,306,60.438032
72.178323,263,61.019089
72.373557,241,61.395115
69.378964,339,62.081411
76.837167,225,62.430592
71.849134,299,63.055997
79.771055,160,63.309732
75.609721,238,63.84106
76.471907,289,64.296053
68.010211,369,65.046649
79.964108,212,65.385345
64.767148,343,66.08662
58.24746,401,66.87407
73.532986,311,67.367762
73.815119,245,67.910427
81.943657,172,68.181356
73.26561,271,68.775362
76.363025,239,69.144953
73.665233,281,69.7329
74.235868,270,70.148799
67.662558,281,70.751874
74.851727,205,71.069977
72.133633,276,71.661418
67.955862,300,72.124779
73.084655,218,72.627805
73.597949,282,73.069466
79.46762,180,73.515274
79.907423,192,73.81031
83.66359,158,74.05773
68.41942,214,74.553133
68.064658,259,74.948037
80.018893,178,75.383456
66.087226,280,75.805562
70.312631,266,76.379875
79.646944,205,76.687799
76.025536,184,76.971522
75.562468,214,77.466357
80.859927,183,77.747312
76.663164,212,78.258934
77.229453,201,78.567336
80.782463,167,78.828004
86.485022,135,79.199823
80.049962,181,79.482579
84.229329,154,79.721773
61.106338,330,80.398678
66.932024,339,81.08421
65.645004,370,81.652008
68.595545,282,82.24404
82.171994,154,82.483624
73.494717,246,83.028737
82.417659,173,83.299311
84.239296,124,83.49261
77.268832,192,83.956578
