# {"t_start": 1592860559.4314952, "env_id": "Acrobot-v1"} 
r,l,t
-87.0,88,1.597735
-93.0,94,1.777371
-83.0,84,1.936855
-88.0,89,2.110007
-73.0,74,2.247221
-79.0,80,2.399743
-92.0,93,2.741224
-87.0,88,2.906019
-72.0,73,3.040842
-70.0,71,3.173212
-72.0,73,3.308812
-109.0,110,3.517384
-80.0,81,3.839183
-94.0,95,4.021835
-82.0,83,4.181418
-150.0,151,4.477515
-78.0,79,4.626872
-84.0,85,4.950133
-89.0,90,5.122717
-91.0,92,5.290853
-95.0,96,5.470173
-75.0,76,5.611408
-87.0,88,5.773673
-81.0,82,6.095141
-82.0,83,6.254055
-62.0,63,6.373605
-86.0,87,6.532296
-78.0,79,6.676524
-89.0,90,6.84096
-90.0,91,7.17227
-163.0,164,7.472086
-86.0,87,7.630782
-78.0,79,7.775133
-91.0,92,7.943247
-98.0,99,8.290334
-103.0,104,8.482608
-180.0,181,8.812705
-92.0,93,8.984061
-78.0,79,9.295618
-81.0,82,9.449056
-78.0,79,9.597259
-93.0,94,9.775781
-96.0,97,9.959795
-63.0,64,10.079578
-77.0,78,10.223447
-76.0,77,10.53002
-77.0,78,10.674446
-80.0,81,10.825286
-131.0,132,11.071216
-86.0,87,11.232334
-76.0,77,11.537147
-99.0,100,11.721499
-95.0,96,11.903059
-84.0,85,12.060041
-112.0,113,12.272356
-90.0,91,12.443205
-72.0,73,12.741796
-122.0,123,12.972046
-84.0,85,13.130075
-91.0,92,13.301397
-84.0,85,13.459729
-80.0,81,13.773651
-78.0,79,13.921942
-87.0,88,14.090892
-88.0,89,14.257349
-90.0,91,14.428443
-114.0,115,14.649039
-64.0,65,14.93259
-89.0,90,15.100461
-71.0,72,15.235067
-162.0,163,15.539237
-99.0,100,15.725517
-78.0,79,16.037777
-63.0,64,16.159549
-89.0,90,16.327724
-70.0,71,16.461205
-100.0,101,16.64986
-97.0,98,16.832675
-77.0,78,17.13836
-77.0,78,17.283391
-81.0,82,17.434876
-69.0,70,17.565248
-88.0,89,17.72983
-71.0,72,17.864979
-107.0,108,18.069531
-94.0,95,18.410955
-75.0,76,18.552037
-87.0,88,18.715144
-100.0,101,18.908888
-95.0,96,19.091783
-77.0,78,19.405923
-63.0,64,19.526175
-98.0,99,19.711515
-91.0,92,19.883177
-87.0,88,20.04729
-74.0,75,20.187526
-129.0,130,20.598153
-75.0,76,20.740886
-320.0,321,21.341122
-89.0,90,21.671878
-78.0,79,21.819359
-84.0,85,21.976254
-78.0,79,22.123778
-95.0,96,22.302351
-77.0,78,22.447794
-77.0,78,22.75441
-76.0,77,22.899226
-61.0,62,23.013334
-94.0,95,23.192734
-84.0,85,23.351873
-74.0,75,23.491352
-62.0,63,23.60758
-82.0,83,23.926727
-78.0,79,24.075086
-62.0,63,24.192802
-114.0,115,24.407866
-86.0,87,24.57064
-86.0,87,24.733869
-76.0,77,25.038219
-67.0,68,25.165016
-80.0,81,25.316365
-104.0,105,25.510804
-70.0,71,25.644202
-92.0,93,25.818679
