# {"t_start": 1592860559.449485, "env_id": "Acrobot-v1"} 
r,l,t
-73.0,74,1.553948
-98.0,99,1.742689
-79.0,80,1.894081
-96.0,97,2.082921
-71.0,72,2.216378
-75.0,76,2.361079
-93.0,94,2.704526
-88.0,89,2.871099
-86.0,87,3.032135
-87.0,88,3.195469
-105.0,106,3.395474
-79.0,80,3.711417
-83.0,84,3.875204
-170.0,171,4.203861
-73.0,74,4.349479
-81.0,82,4.508682
-90.0,91,4.842031
-103.0,104,5.041154
-113.0,114,5.253188
-95.0,96,5.43158
-74.0,75,5.571427
-99.0,100,5.75571
-77.0,78,6.069479
-86.0,87,6.236148
-72.0,73,6.374408
-79.0,80,6.51984
-146.0,147,6.788546
-102.0,103,7.14143
-80.0,81,7.289446
-100.0,101,7.474204
-97.0,98,7.653129
-102.0,103,7.841422
-93.0,94,8.175854
-77.0,78,8.323031
-77.0,78,8.466553
-75.0,76,8.605017
-196.0,197,8.966312
-83.0,84,9.287715
-79.0,80,9.437003
-70.0,71,9.569991
-92.0,93,9.746424
-89.0,90,9.917233
-98.0,99,10.10263
-90.0,91,10.433955
-101.0,102,10.623224
-70.0,71,10.755377
-77.0,78,10.901037
-80.0,81,11.051373
-64.0,65,11.171654
-97.0,98,11.515499
-80.0,81,11.665506
-83.0,84,11.824163
-84.0,85,11.98114
-93.0,94,12.156216
-96.0,97,12.338973
-86.0,87,12.664252
-81.0,82,12.817792
-105.0,106,13.015301
-93.0,94,13.18991
-90.0,91,13.359674
-74.0,75,13.499777
-79.0,80,13.813108
-75.0,76,13.957545
-95.0,96,14.139169
-81.0,82,14.292185
-81.0,82,14.450316
-63.0,64,14.570326
-82.0,83,14.887402
-82.0,83,15.043428
-80.0,81,15.194719
-75.0,76,15.337337
-94.0,95,15.51367
-84.0,85,15.672348
-76.0,77,15.818045
-87.0,88,16.147387
-68.0,69,16.276026
-99.0,100,16.464009
-91.0,92,16.635725
-92.0,93,16.809198
-106.0,107,17.170363
-95.0,96,17.34605
-89.0,90,17.51351
-75.0,76,17.654501
-85.0,86,17.814874
-94.0,95,17.993792
-74.0,75,18.300249
-86.0,87,18.460782
-80.0,81,18.611915
-96.0,97,18.794792
-93.0,94,18.974776
-88.0,89,19.145432
-105.0,106,19.510221
-71.0,72,19.645266
-90.0,91,19.814682
-78.0,79,19.962016
-74.0,75,20.102316
-93.0,94,20.281183
-72.0,73,20.582208
-88.0,89,20.74912
-78.0,79,20.89746
-83.0,84,21.055463
-86.0,87,21.217495
-81.0,82,21.369678
-95.0,96,21.711153
