# {"t_start": 1592862431.136955, "env_id": "Pendulum-v0"} 
r,l,t
-1000.347399,200,1.762054
-869.31623,200,2.106399
-1191.352413,200,2.631939
-971.447958,200,2.981697
-926.554575,200,3.330026
-1181.979718,200,3.848662
-1543.92019,200,4.191496
-1323.765306,200,4.706787
-898.039788,200,5.049011
-1026.591995,200,5.403857
-1510.395471,200,5.920205
-1258.332124,200,6.266155
-1032.128717,200,6.7838
-1558.440678,200,7.129426
-1036.375325,200,7.474053
-982.605967,200,7.986485
-1442.217594,200,8.340777
-1572.764147,200,8.865521
-1002.06567,200,9.226235
-1670.345254,200,9.579575
-944.052827,200,10.098092
-1112.352715,200,10.462401
-1084.616173,200,10.826292
-1011.941285,200,11.357908
-1310.210419,200,11.722512
-996.964228,200,12.246319
-998.037797,200,12.608958
-989.208591,200,12.954707
-1163.405361,200,13.474479
-935.850414,200,13.823292
-1100.083952,200,14.345984
-1107.778116,200,14.69432
-1063.436889,200,15.042952
-975.36117,200,15.555499
-1086.213041,200,15.902164
-1008.217467,200,16.411129
-1112.116265,200,16.760785
-1093.460692,200,17.111823
-991.935837,200,17.628457
-1430.309325,200,17.984041
-1475.111195,200,18.50226
-1105.848081,200,18.856084
-997.620627,200,19.211391
-1002.322576,200,19.731245
-1178.976743,200,20.084497
-826.717347,200,20.430681
-965.877481,200,20.948093
-960.261692,200,21.292737
-1081.281421,200,21.809451
-1069.704894,200,22.154365
-995.103502,200,22.494416
-951.83067,200,23.010595
-1297.95167,200,23.365562
-993.926483,200,23.884578
-1017.434701,200,24.234337
-1025.535528,200,24.577505
-1288.3704,200,25.090725
-1098.875118,200,25.442152
-1144.905082,200,25.960048
-1143.433493,200,26.317048
-1041.412445,200,26.667037
-1272.641422,200,27.180694
-1016.333644,200,27.521394
-745.490677,200,27.864172
-1075.687997,200,28.382596
-1189.803142,200,28.735816
-1300.497014,200,29.256967
-1057.7757,200,29.598831
-888.790236,200,29.940151
-854.724035,200,30.460077
-1014.432789,200,30.813874
-1160.686956,200,31.325934
-1180.880817,200,31.676682
-1290.546463,200,32.022974
-1149.650827,200,32.533199
-1151.756389,200,32.879002
-800.438997,200,33.399069
-1095.8823,200,33.750209
-991.361632,200,34.101571
-994.691015,200,34.619717
-1251.768386,200,34.964
-1022.255107,200,35.495171
-873.252304,200,35.843362
-1012.861292,200,36.191215
-987.147934,200,36.703677
-899.820846,200,37.041188
-1392.848537,200,37.382574
-960.28254,200,37.900399
-983.785677,200,38.257733
-875.821743,200,38.77272
-1172.751906,200,39.121574
-906.488102,200,39.465863
-977.518143,200,39.982072
-1002.042689,200,40.331176
-1594.899232,200,40.846369
-919.865677,200,41.194185
-1010.219964,200,41.538628
-879.052643,200,42.058731
-891.698834,200,42.411839
-876.019053,200,42.929282
-1176.980638,200,43.274183
-907.686737,200,43.618353
-1255.505507,200,44.141694
-1090.370487,200,44.491855
-991.080271,200,45.004165
-868.451733,200,45.35073
-888.456054,200,45.698036
-1184.250026,200,46.21949
-787.842573,200,46.569004
-1103.458475,200,46.915471
-1074.914059,200,47.428064
-1483.531681,200,47.781248
-1174.075595,200,48.291639
-874.372502,200,48.640529
-1003.625339,200,48.994022
-1021.64813,200,49.516724
-1243.795276,200,49.865247
-871.999896,200,50.385011
-926.953609,200,50.733022
-989.298454,200,51.07754
-1014.554474,200,51.593622
-1021.436794,200,51.945225
-977.168561,200,52.472018
-997.571493,200,52.826077
-1024.084322,200,53.192065
-1149.46407,200,53.715646
-1198.325462,200,54.065202
-1046.682404,200,54.412571
-1297.29941,200,54.923333
-1309.603337,200,55.275248
-983.083447,200,55.790182
-1466.335841,200,56.130853
-1016.322894,200,56.46875
-904.014907,200,56.976734
-1016.754206,200,57.320728
-995.445443,200,57.844346
-1024.116592,200,58.19391
-1003.104055,200,58.545355
-1709.557717,200,59.065965
-1053.200869,200,59.418449
-1305.671076,200,59.938686
-1780.776811,200,60.294707
-934.146366,200,60.638359
-1071.548988,200,61.154973
-1178.720557,200,61.506847
-1290.846485,200,62.026026
-1021.924615,200,62.380132
-970.874288,200,62.730671
-989.514374,200,63.304393
-1165.857808,200,63.67942
-1000.081166,200,64.047976
-1003.610314,200,64.69802
-1109.853843,200,65.072992
-1058.982772,200,65.669603
-1105.061112,200,66.082457
-978.550365,200,66.432117
-1104.012807,200,66.944662
-915.71363,200,67.291375
-1075.535567,200,67.808049
-984.469233,200,68.154034
-944.4492,200,68.497995
-1008.042274,200,69.015914
-1017.764884,200,69.367919
-1027.395072,200,69.88559
-990.82921,200,70.23441
-984.372517,200,70.583368
-1101.764103,200,71.097875
-1337.817328,200,71.448597
-1207.894773,200,71.969883
-1216.031325,200,72.321227
-1003.015707,200,72.669466
-1023.595298,200,73.189705
-1113.441801,200,73.5386
-1093.60283,200,73.885345
-1175.351533,200,74.420186
-1044.17224,200,74.779294
-1130.620433,200,75.301141
-1260.808223,200,75.647148
-879.323831,200,75.994433
-994.649504,200,76.516611
-875.62187,200,76.878585
-951.402549,200,77.404172
-978.269638,200,77.758333
-962.309516,200,78.102185
-986.98378,200,80.242766
-983.925816,200,80.595328
-1415.06861,200,81.109696
-986.379472,200,81.45996
-885.801893,200,81.80378
-878.082872,200,82.324899
-1174.518578,200,82.683062
-931.372648,200,83.032949
-1007.952866,200,83.551428
-1041.666239,200,83.904455
-883.305841,200,84.426999
-873.054039,200,84.771468
-889.589932,200,85.121661
-1259.248388,200,85.640052
-994.374068,200,85.983351
-1163.752883,200,86.515508
-1081.076702,200,86.867036
-1177.390088,200,87.218909
-1005.232883,200,87.73945
-879.994896,200,88.09681
-1227.567113,200,88.615797
-907.412502,200,88.968756
-996.367821,200,89.334713
-1027.066895,200,89.855701
-1196.688203,200,90.19821
-1055.495906,200,90.718397
-1113.722509,200,91.071772
-1092.560796,200,91.428155
-947.217343,200,91.953008
-1071.993069,200,92.311668
-893.262668,200,92.662109
-1068.550931,200,93.181079
-1458.380534,200,93.527719
-919.744727,200,94.045402
-1206.761744,200,94.394935
-1424.982155,200,94.754821
-1027.460668,200,95.28385
-1086.471035,200,95.6413
-1157.973216,200,96.167712
-1147.881743,200,96.512757
-870.099714,200,96.872416
-1560.512253,200,97.38975
-1362.018057,200,97.738165
-992.344654,200,98.267226
-1092.12577,200,98.613654
-1350.305304,200,98.966547
-1320.587874,200,99.485673
-1008.22684,200,99.835081
-1022.367776,200,100.356145
-1074.674973,200,100.710683
-1133.401581,200,101.065314
-1050.447696,200,101.581742
-1055.570524,200,101.927715
-909.646105,200,102.276364
-1340.513575,200,102.792805
-1151.54435,200,103.14926
-1283.139837,200,103.668388
-1276.876856,200,104.019595
-1247.577164,200,104.374189
-1222.049086,200,104.896569
-1008.862186,200,105.240911
-1098.321775,200,105.764526
-1015.031022,200,106.124134
-890.190159,200,106.470454
-1045.785204,200,106.986651
-1068.324371,200,107.342634
-1184.827455,200,107.858927
-1092.475652,200,108.211454
-927.471471,200,108.565195
-996.860646,200,109.087455
-1016.905173,200,109.439159
-1181.580743,200,109.784178
-1034.616223,200,110.305201
-982.938684,200,110.646793
-739.653092,200,111.156452
-1318.066396,200,111.508546
-1181.022062,200,111.85936
-966.967607,200,112.37358
-1018.681461,200,112.727365
-1003.824494,200,113.256202
-977.818574,200,113.610137
-968.259398,200,113.953664
-1117.052366,200,114.468965
-996.407515,200,114.819443
-1020.398571,200,115.335479
-1096.411986,200,115.686639
-1016.503451,200,116.036677
-1050.353698,200,116.555216
-1007.801525,200,116.899123
-1012.98158,200,117.416981
-1405.948285,200,117.760687
-1066.222637,200,118.10825
-760.570183,200,118.622726
-1192.586199,200,118.973402
-912.002521,200,119.322997
-974.70642,200,119.841922
-988.205936,200,120.193061
-1381.757739,200,120.709184
-1325.311924,200,121.060621
-1055.740679,200,121.408969
-998.336856,200,121.930217
-902.853173,200,122.28565
-750.648891,200,122.806545
-1179.504421,200,123.16364
-1092.726233,200,123.508167
-1581.967573,200,124.022026
-869.326054,200,124.372707
-860.697901,200,124.90539
-1014.607377,200,125.257652
-883.522123,200,125.613365
-905.318665,200,126.130684
-1185.765455,200,126.485763
-979.678425,200,127.004568
-873.286248,200,127.359699
-953.292475,200,127.712336
-906.926394,200,128.236125
-1309.011032,200,128.590857
-996.178528,200,128.941569
-973.573917,200,129.455966
-980.964728,200,129.799387
-1050.626203,200,130.314061
-993.020609,200,130.6677
-1172.702516,200,131.021676
-1122.801264,200,131.537028
-1144.615335,200,131.887602
-1092.870097,200,132.40466
-1814.3844,200,132.753769
-1525.061874,200,133.101228
-1054.304391,200,133.616113
-937.199542,200,133.962734
-1078.46457,200,134.484983
-885.354171,200,134.834684
-907.138346,200,135.183892
-1273.396584,200,135.699289
-961.684644,200,136.054513
-872.469166,200,136.398798
-749.82675,200,136.916268
-1198.969329,200,137.25837
-832.706581,200,137.776517
-1059.137414,200,138.125991
-890.965399,200,138.479334
-1100.81123,200,138.996776
-888.616291,200,139.349262
-997.847168,200,139.864832
-1027.151595,200,140.215004
-1180.748059,200,140.563655
-1023.740791,200,141.096063
-1160.748389,200,141.455209
-1192.601732,200,141.978695
-1286.395353,200,142.331167
-1005.265495,200,142.683537
-992.466894,200,143.206055
-978.989983,200,143.548556
-1157.190445,200,144.062511
-919.192505,200,144.412267
-1142.285602,200,144.76391
-1093.347374,200,145.276398
-1113.012756,200,145.628794
-1203.971788,200,145.973342
-936.320754,200,146.485065
-1053.267979,200,146.835968
-991.678061,200,147.350513
-930.322499,200,147.70317
-964.319138,200,148.0562
-1174.160678,200,148.575853
-1022.411823,200,148.927948
-867.810318,200,149.447408
-1072.372133,200,149.810012
-1124.449789,200,150.161443
-1417.153794,200,150.670846
-1259.30371,200,151.029003
-1032.4731,200,151.551874
-1113.276618,200,151.906307
-1010.040735,200,152.267029
-896.021743,200,152.792343
-1065.027124,200,153.157102
-1001.731359,200,153.677721
-1021.86139,200,154.031336
-877.800477,200,154.382499
-1058.259232,200,154.903607
-1436.522037,200,155.255547
-1276.479582,200,155.604604
-1076.388832,200,156.126257
-968.514544,200,156.479374
