# {"t_start": 1592779759.337512, "env_id": "MountainCarContinuous-v0"} 
r,l,t
-102.685918,999,3.085208
20.15173,791,4.627675
29.325923,739,5.942094
14.719841,908,7.692824
40.413975,586,8.767476
57.737323,401,9.556829
47.773179,547,10.575181
49.352752,455,11.461066
55.645872,448,12.329338
45.879282,450,13.203601
75.017897,246,13.588023
72.241953,251,14.148247
59.689197,425,14.977689
61.169598,415,15.635887
71.451731,302,16.27357
74.359606,240,16.821573
54.1201,429,17.485549
73.555499,271,18.072143
66.310438,305,18.538929
71.201885,280,19.140852
59.808365,369,19.883759
77.323838,193,20.193868
66.202562,284,20.812944
61.024356,363,21.386594
69.81395,281,21.993536
81.611243,135,22.199408
72.01338,242,22.74735
70.051703,266,23.170196
77.891185,201,23.645277
58.052515,366,24.213756
61.671994,343,24.921639
69.007955,300,25.560323
65.476604,339,26.094406
67.641216,322,26.77459
60.408815,367,27.521179
69.157209,267,27.943083
62.876691,290,28.570012
54.215226,437,29.413188
80.95621,198,29.719441
75.454273,203,30.037601
77.681792,201,30.525517
65.678775,295,30.980062
71.382064,237,31.510945
76.968821,206,31.828303
67.102125,264,32.407594
70.834424,243,32.787799
67.156441,290,33.411632
62.016768,349,33.95975
77.781343,203,34.438487
77.948784,192,34.736698
69.546799,273,35.326145
71.920901,262,35.741623
76.207484,200,36.224772
60.740697,331,36.744903
66.051,282,37.342859
78.870139,172,37.615977
79.488741,196,37.924887
71.650672,237,38.465578
73.80138,272,38.893491
69.693911,308,39.545711
79.595246,164,39.806438
66.530874,259,40.388836
71.942295,307,41.037814
74.70955,194,41.337816
76.349328,203,41.657809
65.589545,312,42.314681
79.261832,201,42.627035
79.883466,159,43.035002
69.905212,255,43.422332
71.169431,209,43.905994
73.810812,209,44.229382
77.315176,214,44.559876
66.319919,295,45.17892
72.84591,228,45.530687
69.696511,246,46.071593
82.706118,155,46.311895
69.36373,264,46.892281
66.755061,281,47.324673
78.451523,222,47.835263
70.077385,252,48.231739
75.167881,202,48.711261
73.981095,229,49.078005
68.141042,264,49.487022
80.905386,196,49.967792
75.491662,255,50.363337
57.283205,414,51.181741
68.549116,265,51.763564
87.175587,122,51.956724
84.102285,140,52.178438
65.460643,290,52.798629
67.982083,298,53.257658
72.662703,248,53.811168
74.597503,246,54.194415
78.751931,215,54.70181
70.796295,270,55.122643
68.262062,343,55.829724
81.810552,205,56.155157
77.41922,212,56.65386
83.726574,158,56.903013
69.733552,284,57.51804
78.394524,195,57.828131
73.199587,221,58.180386
75.598608,188,58.640794
71.516384,261,59.059701
70.153319,245,59.625698
73.709874,290,60.076493
77.759303,203,60.558415
71.151953,275,60.988454
65.855588,294,61.610519
74.587103,247,61.994214
72.587511,249,62.546057
73.893425,215,62.883592
74.590347,203,63.365521
71.852476,283,63.802372
71.196853,286,64.422638
73.443933,261,64.840259
85.174447,161,65.26432
68.198619,296,65.73469
72.632831,301,66.367408
83.134588,160,66.614831
68.554858,299,67.251303
78.562268,195,67.555552
81.672912,157,67.806633
72.892853,192,68.274704
84.234385,161,68.528769
76.32322,236,68.902595
76.205569,204,69.398617
77.921945,202,69.721426
81.055834,165,70.145662
81.474749,172,70.420417
83.305987,164,70.6789
85.381992,145,71.078425
79.11426,185,71.370686
76.287342,201,71.685064
72.478655,291,72.303796
76.128363,222,72.651366
74.487711,208,73.143153
67.296702,287,73.587053
81.563698,164,74.008901
73.291927,285,74.452716
80.10746,160,74.707024
71.976089,197,75.176188
80.672501,161,75.428276
76.961033,166,75.687718
71.299667,221,76.19881
74.190967,207,76.520278
78.301331,148,76.912246
77.956017,203,77.229915
82.433943,125,77.425618
78.726321,199,77.900303
73.294377,241,78.281167
73.138652,228,78.81633
68.886575,266,79.232593
85.949298,133,79.441496
82.845036,155,79.844778
80.267317,157,80.091202
73.019712,204,80.405585
73.02298,216,80.90323
79.355495,146,81.128798
76.980258,201,81.445706
86.709831,131,81.8153
69.392412,259,82.220017
73.035393,226,82.73791
77.161919,154,82.976865
76.766307,204,83.294585
80.523488,188,83.744343
78.5986,159,83.993867
78.136032,161,84.248857
68.540228,279,84.842453
68.609577,274,85.267868
76.314271,191,85.731357
64.747887,250,86.122591
82.06342,157,86.535366
77.79559,151,86.774533
80.285388,146,87.003953
77.165399,179,87.281039
78.390952,138,87.663371
78.840638,225,88.021114
81.027057,185,88.490219
77.208206,219,88.837844
67.925831,193,89.139395
76.217121,147,89.532954
77.277637,172,89.806605
83.448458,184,90.100478
81.793434,222,90.622612
72.678803,195,90.930148
80.88715,150,91.164208
79.166186,230,91.692187
78.691994,160,91.945238
80.337169,155,92.353049
83.057704,147,92.583722
77.066729,182,92.871958
75.609002,206,93.366448
77.502954,146,93.595421
71.29074,191,93.900933
80.140648,151,94.307307
77.494015,188,94.607385
85.904586,170,94.875159
86.762454,120,95.060663
74.361553,202,95.541665
79.893562,164,95.803101
75.073601,292,96.427471
72.041213,157,96.675495
71.195041,213,97.002645
89.761408,90,97.30808
76.142337,236,97.671443
84.269533,162,97.920851
75.055234,212,98.427698
83.283798,134,98.637417
75.256004,184,98.925127
80.675199,141,99.308848
80.530163,159,99.557557
75.797558,159,99.811617
71.497968,220,100.319928
81.382366,144,100.548867
73.957376,169,100.810946
80.775627,163,101.234089
76.615,179,101.514459
79.152883,152,101.750466
76.31305,147,102.145877
72.262322,201,102.456966
81.111587,159,102.702095
85.672201,121,103.051368
65.256124,265,103.464031
74.097025,145,103.685697
76.220025,141,104.063403
75.76303,194,104.364417
86.376243,118,104.549464
69.55031,192,105.010898
78.654291,161,105.265699
74.222559,167,105.530341
85.20738,131,105.899468
86.894837,129,106.101444
87.442477,120,106.288196
71.896632,172,106.552596
81.10607,161,106.963237
82.247358,119,107.147038
86.752118,86,107.278441
73.331161,153,107.515246
77.090825,152,107.927349
89.501222,88,108.061011
81.249586,120,108.245587
83.456223,144,108.469542
73.021932,153,108.872842
75.439406,187,109.164322
85.691553,99,109.319185
82.840654,129,109.520747
87.526637,97,109.837675
67.540256,176,110.113668
88.474355,91,110.25696
74.610304,151,110.490916
86.96429,87,110.794514
71.371952,153,111.036973
81.167583,167,111.299828
80.967621,172,111.724174
80.959065,149,111.946187
86.176529,115,112.126624
85.271658,121,112.317072
71.35897,242,112.861328
84.417663,143,113.085469
83.846204,164,113.344047
81.264426,153,113.752897
79.560675,123,113.94488
78.771725,170,114.212626
81.400884,120,114.564877
85.543616,114,114.744323
72.328411,158,114.988249
77.134188,141,115.209793
73.854485,162,115.626867
79.981359,129,115.83053
72.029883,198,116.137389
81.080454,149,116.531263
86.528017,81,116.65531
72.198772,164,116.907073
68.94275,159,117.153475
68.710672,177,117.600489
69.584917,200,117.908268
89.005977,83,118.037607
73.500438,192,118.497869
76.921563,136,118.701361
83.490158,170,118.962723
84.3103,119,119.146537
71.680501,160,119.563025
88.674166,87,119.701092
84.573788,78,119.823085
89.020467,87,119.960046
84.450376,123,120.319298
79.070156,148,120.543882
74.19569,147,120.767161
78.499629,146,120.992154
70.598467,159,121.407495
70.928067,208,121.7343
64.996527,211,122.227316
80.504325,133,122.43277
72.851115,145,122.659344
83.700901,133,122.868804
75.613825,147,123.262095
75.364417,148,123.494476
82.462403,124,123.687467
86.01189,79,123.813406
88.004346,78,123.938345
73.046334,158,124.348897
64.679647,170,124.608702
87.880538,83,124.736722
77.50163,144,125.126077
88.092508,86,125.260926
86.772132,88,125.398898
71.264685,165,125.657458
76.066987,150,125.892968
78.545615,154,126.296881
68.445594,174,126.567173
87.405942,84,126.696646
86.510571,78,126.818336
87.051062,117,127.178595
66.701386,161,127.424758
75.82005,147,127.657625
85.458652,86,127.794115
72.507299,154,128.202267
72.564401,153,128.441308
86.737926,86,128.574855
79.319869,119,128.760123
84.841959,88,129.060924
87.443687,88,129.19715
88.171038,95,129.345528
81.803966,130,129.548665
80.189714,107,129.71596
84.975471,79,130.005762
84.309799,76,130.124603
77.518628,143,130.349718
81.851884,132,130.554281
82.580051,136,130.933863
82.577207,122,131.12361
83.996968,83,131.25189
67.63569,178,131.531164
74.228555,154,131.940003
88.321599,81,132.067351
87.235021,89,132.203274
70.69589,176,132.476924
85.293797,85,132.611054
71.755843,150,133.004638
84.6329,83,133.129021
86.548938,82,133.255257
77.724575,147,133.48629
85.642579,84,133.620031
76.249699,169,134.04635
69.113864,152,134.280349
85.357413,79,134.402627
87.30811,81,134.529893
84.037131,79,134.816087
84.911436,134,135.022617
83.564102,81,135.150251
71.890477,164,135.406406
69.738424,190,135.864735
70.627411,146,136.088241
69.456826,161,136.335877
76.148993,153,136.751309
86.736632,126,136.951124
85.845738,75,137.068825
86.279605,78,137.189506
82.928071,148,137.422056
76.918213,169,137.853163
80.713659,116,138.03446
70.823287,143,138.258394
81.083522,122,138.449524
87.996968,95,138.764173
66.086208,187,139.060796
85.728612,83,139.190008
87.282054,86,139.323416
70.655601,155,139.725413
87.402813,81,139.850372
75.822884,159,140.102862
73.646918,174,140.372846
69.384961,182,140.817448
77.843955,121,141.00459
76.614761,139,141.218955
84.160725,84,141.514284
67.596753,177,141.787121
84.746031,81,141.912986
85.193205,82,142.042701
75.149973,138,142.259504
85.482075,108,142.592397
74.050973,155,142.828069
84.135728,106,142.990788
84.359524,80,143.112944
83.763642,87,143.24806
84.189191,83,143.542319
85.202846,78,143.661777
84.202148,78,143.780857
85.956082,89,143.921105
83.813079,124,144.116162
83.848258,86,144.413231
85.626061,78,144.534779
72.293569,171,144.802577
76.424901,149,145.034841
77.399352,173,145.468612
77.410117,144,145.690922
70.691482,163,145.947101
73.478473,179,146.39437
83.322818,82,146.522231
83.765192,86,146.659309
84.693804,81,146.786809
87.042718,103,146.946905
73.827877,144,147.34026
79.191021,136,147.555281
79.458917,121,147.745425
82.710985,80,147.869601
70.100227,172,148.300347
84.728574,89,148.441149
82.633756,91,148.586638
83.126189,81,148.714815
69.33152,159,148.963256
74.252412,159,149.37635
83.266319,112,149.554109
73.65487,158,149.80234
85.45699,81,149.927047
84.830613,82,150.220902
83.616621,79,150.343336
83.71352,106,150.506048
83.271835,80,150.630271
77.436857,118,150.813756
85.395372,85,150.947063
80.536172,129,151.308354
82.768278,95,151.456229
84.204546,86,151.591903
83.708261,104,151.754481
79.875301,83,151.887319
81.038707,83,152.184285
84.969346,80,152.309443
83.945505,80,152.43406
82.184429,111,152.604828
73.08966,155,152.846292
81.617407,83,153.137631
81.14264,83,153.264416
67.458859,164,153.518451
72.051485,173,153.78577
81.491132,80,154.072568
81.857178,86,154.204371
83.112987,80,154.328849
75.69737,135,154.541103
82.721083,85,154.674284
75.061286,151,155.077438
83.254956,82,155.20536
86.22544,91,155.341898
84.847034,91,155.479449
84.803252,87,155.617891
83.236697,81,155.747629
83.772793,87,156.065214
84.344134,80,156.191397
83.794903,82,156.321241
80.083899,79,156.447205
81.823441,81,156.575672
82.510803,80,156.700328
81.698769,79,156.98844
85.560255,80,157.112186
87.016462,84,157.244925
78.199532,136,157.457649
84.315816,83,157.588006
83.566344,98,157.906821
84.479065,81,158.033375
81.391202,118,158.218717
84.636725,81,158.347388
82.082758,107,158.517479
83.509541,85,158.650409
84.279909,81,158.939284
83.530867,78,159.063212
73.166175,177,159.341795
82.684522,82,159.4711
81.166409,80,159.596027
87.034109,96,159.9114
83.358409,122,160.106214
86.13251,90,160.247214
82.443892,89,160.387099
82.347316,80,160.51375
83.415746,90,160.825363
81.901986,85,160.960377
84.023591,95,161.10896
83.346538,82,161.236418
83.558191,81,161.361246
80.709651,80,161.487413
85.878488,84,161.780801
83.154989,82,161.91028
80.943494,84,162.04505
84.121184,82,162.176162
84.03856,83,162.308687
81.793084,75,162.427373
81.454701,78,162.54983
79.044262,103,162.876232
84.360387,100,163.033493
85.084725,108,163.203777
82.497653,81,163.330157
83.248408,79,163.454575
84.067631,76,163.736981
83.392863,84,163.8647
83.78327,79,163.988947
84.964487,89,164.127644
71.531738,178,164.407797
84.062112,80,164.694124
75.509607,156,164.939131
85.478426,80,165.065076
84.01428,90,165.207733
80.138961,80,165.333788
82.753382,83,165.464147
82.723306,100,165.794117
76.990465,132,165.999846
79.251688,80,166.127588
83.742511,81,166.253714
81.826062,78,166.373373
78.330599,121,166.725415
82.365743,82,166.850533
83.904603,82,166.97895
83.103991,103,167.140296
84.525224,85,167.27219
82.120739,84,167.403311
85.368992,85,167.702565
82.744382,78,167.826635
84.000748,78,167.95085
82.831179,79,168.074138
85.371813,76,168.192022
86.230315,81,168.319092
83.321649,78,168.602658
84.807662,86,168.737724
82.895034,104,168.90131
84.005623,81,169.027397
71.056256,168,169.288833
85.506429,79,169.575567
82.605264,77,169.693698
80.02551,88,169.828922
84.968752,80,169.953116
80.489253,117,170.136448
82.771968,87,170.272418
84.480375,93,170.584706
78.25985,151,170.821673
84.991074,79,170.94838
84.170216,77,171.069692
71.859155,192,171.537642
84.404789,89,171.678278
83.689537,88,171.817703
85.31256,81,171.943314
82.263503,110,172.120153
83.707665,109,172.45811
83.429415,98,172.610304
83.224272,86,172.746372
80.317707,125,172.943918
75.78069,140,173.164998
84.294005,83,173.463139
77.802603,153,173.70445
83.631327,83,173.836276
82.792863,84,173.968905
82.54713,81,174.09782
87.104413,86,174.39914
83.481791,96,174.551436
86.833101,79,174.676934
81.520099,149,174.915442
85.50115,80,175.043215
81.581421,80,175.170671
82.516496,83,175.481589
83.44186,82,175.612825
80.512042,120,175.801782
84.90371,77,175.924976
84.454777,82,176.054093
86.326578,81,176.182607
84.473136,79,176.472912
83.341171,87,176.61211
84.893439,79,176.738325
77.01354,167,176.996375
73.951601,158,177.406113
83.643969,78,177.526569
82.504845,81,177.651949
82.521961,141,177.873668
82.340644,86,178.008122
80.635397,133,178.379488
84.81112,80,178.503867
80.709952,85,178.640048
83.792755,95,178.790074
84.991345,81,178.917288
83.669351,85,179.050799
76.96803,146,179.450009
84.22938,84,179.581095
84.885335,85,179.719556
83.701699,80,179.842711
84.825683,87,179.97973
85.770654,82,180.276086
87.24983,82,180.404644
83.603714,83,180.537235
84.013947,95,180.687644
82.868628,82,180.817022
83.0037,79,180.940835
85.485601,80,181.229795
85.371011,83,181.357266
84.107708,87,181.493759
83.571729,111,181.669751
