# {"t_start": 1592863188.719256, "env_id": "MountainCarContinuous-v0"} 
r,l,t
89.118876,80,1.569538
88.420507,81,1.6943
89.531131,77,1.814068
87.931142,78,1.935365
87.339632,78,2.057163
89.639156,82,2.185068
88.832703,80,2.476386
88.655755,80,2.604081
88.389711,77,2.726432
88.51372,82,2.856869
88.803172,76,2.977013
87.822956,94,3.124019
80.872061,164,3.546205
87.457541,81,3.674676
86.420741,78,3.799206
86.656824,77,3.922336
90.179673,76,4.043884
88.967804,80,4.17003
88.230864,79,4.454558
81.620813,161,4.703497
87.82483,95,4.85367
87.056524,90,4.993432
88.934807,86,5.12712
87.230244,88,5.426311
87.389898,76,5.546708
86.620729,77,5.668001
79.715727,167,5.933636
87.951942,79,6.057627
88.545855,74,6.336998
88.165488,106,6.502451
88.610276,79,6.623857
89.065892,91,6.765271
87.363182,77,6.885367
87.906704,75,7.002654
87.969962,80,7.290324
88.656478,89,7.429128
88.478174,90,7.57029
86.995358,77,7.689291
87.386813,78,7.813048
87.844524,81,7.941412
87.236781,89,8.244877
86.917493,77,8.365793
88.72097,78,8.490907
87.649454,81,8.618928
87.53488,76,8.736418
88.224117,79,8.862386
87.58858,75,8.976022
86.836864,82,9.270421
87.636116,79,9.396284
87.927505,78,9.520863
89.008482,78,9.644761
87.227917,76,9.766494
85.90406,81,9.895958
87.578437,77,10.178557
86.983056,79,10.304128
87.58719,77,10.426236
89.071239,78,10.548293
87.212699,77,10.671337
87.506306,79,10.797592
87.024637,80,10.925556
87.821059,82,11.219983
87.287206,76,11.344589
89.03383,76,11.466377
88.482216,76,11.587683
87.590826,78,11.713601
87.247077,81,11.844075
87.549983,78,12.131655
87.678614,80,12.261492
88.809648,76,12.385635
87.721483,77,12.510708
88.614456,82,12.640013
89.658997,81,12.768474
89.491424,85,12.903284
88.843054,78,13.190859
88.030993,76,13.312274
90.006685,77,13.434101
89.412829,77,13.556429
88.185873,78,13.680774
88.066141,78,13.804036
86.629183,94,14.116585
88.577142,77,14.240056
87.948981,81,14.367882
89.71182,77,14.491062
82.161875,164,14.752301
88.689228,82,14.885421
82.094157,136,15.264815
88.23318,74,15.383058
87.612781,78,15.506928
88.478842,78,15.628027
80.273622,169,16.054374
88.576158,78,16.177239
90.394138,75,16.294424
89.08069,76,16.415234
89.086483,76,16.53691
87.925222,86,16.674542
88.174505,80,16.800411
90.427561,79,17.088018
88.539928,84,17.22161
89.998865,80,17.344651
89.429019,76,17.462896
88.131024,80,17.587845
88.25125,76,17.702109
89.257758,79,17.987519
89.74033,76,18.109022
89.740335,91,18.253495
90.029564,76,18.374434
89.007649,91,18.52071
89.537461,73,18.639429
89.504787,78,18.764069
88.446713,81,19.052946
87.128426,77,19.175478
87.229151,84,19.307545
87.474075,79,19.432132
87.80977,76,19.552835
88.649591,79,19.677394
87.543411,81,19.969137
85.202876,110,20.14496
87.657037,82,20.275765
89.111913,77,20.399282
87.370326,75,20.519086
88.180793,75,20.6366
88.475568,79,20.923248
86.886981,76,21.046107
89.388593,78,21.172216
88.154095,81,21.299678
87.51092,77,21.422024
86.560288,75,21.539814
89.004313,74,21.655967
87.903345,82,21.944295
81.245811,152,22.185005
89.797551,83,22.316109
88.627243,78,22.435031
88.134567,78,22.564668
88.788693,76,22.845961
89.899239,83,22.97872
88.959845,84,23.10947
88.282695,76,23.229359
88.94814,80,23.355722
87.483314,79,23.481632
88.431254,78,23.604312
81.816446,163,24.023247
88.507342,77,24.148424
89.375221,77,24.27364
90.127757,79,24.397534
88.576481,78,24.521491
87.304595,77,24.806706
88.762629,75,24.923585
88.541927,83,25.052329
88.348033,75,25.170158
88.75533,79,25.294383
89.8187,80,25.418544
88.071933,93,25.565759
89.055136,98,25.882909
88.437725,75,26.000887
88.271475,77,26.12554
89.347304,84,26.256635
87.720005,79,26.382579
89.407218,77,26.505518
88.8411,85,26.800533
88.514081,85,26.934521
89.881217,76,27.052441
87.669087,77,27.172679
87.146169,78,27.294393
89.320184,81,27.422638
89.513848,80,27.714337
87.824577,78,27.83637
89.729074,85,27.971588
88.686068,75,28.089758
88.591009,82,28.219128
88.497273,90,28.359171
87.938871,77,28.481395
88.749987,80,28.771799
89.812255,82,28.902579
88.633559,79,29.028013
83.103626,148,29.262125
87.585171,95,29.411955
88.109597,76,29.693392
88.241982,75,29.814254
88.325693,75,29.93464
89.993432,74,30.052402
85.766221,136,30.266563
87.491503,83,30.397752
89.410436,77,30.684011
90.251217,77,30.806433
88.399291,76,30.926643
88.949472,76,31.048873
88.39324,78,31.17435
88.286816,78,31.299826
86.797084,77,31.423437
88.721334,77,31.708768
90.145265,75,31.828635
83.348831,152,32.074118
87.785619,78,32.199958
88.489963,79,32.323919
89.77585,78,32.61198
89.759399,76,32.732625
82.637053,155,32.977397
89.363387,77,33.099475
88.694951,76,33.218515
88.324443,73,33.331161
89.060798,76,33.610878
88.949902,83,33.739983
87.987937,77,33.857669
88.157506,76,33.979215
89.120227,80,34.10441
89.906196,92,34.252922
89.166315,76,34.534303
88.76772,74,34.651201
88.826935,76,34.76769
89.429144,76,34.888803
88.335159,79,35.015313
90.014107,77,35.138445
90.133497,75,35.253463
89.289365,103,35.58051
88.365234,76,35.698826
88.402586,77,35.82061
89.591174,77,35.938731
88.295981,99,36.095482
87.873479,77,36.220017
88.806418,73,36.49914
89.027256,74,36.616695
88.837266,80,36.742432
89.967217,75,36.861386
88.806053,80,36.987516
87.969222,79,37.113514
88.69787,79,37.239958
88.481516,76,37.523701
89.108535,73,37.638218
88.432531,82,37.766162
88.291234,77,37.888627
88.14129,77,38.012023
80.246076,153,38.419672
89.34473,77,38.543446
87.917802,76,38.661448
87.875619,75,38.781456
87.652538,113,38.96001
88.4369,77,39.084634
89.394358,93,39.394621
90.587184,75,39.517179
88.761391,77,39.642573
89.221186,85,39.781292
87.45777,77,39.904756
88.932119,75,40.025777
89.539235,75,40.147182
89.782647,78,40.434351
88.26924,79,40.560232
88.463116,78,40.681399
88.2331,78,40.805441
89.322931,83,40.935771
88.447142,79,41.060796
89.915618,80,41.349682
86.508221,121,41.544705
87.879806,81,41.671397
88.609808,76,41.787885
87.883269,77,41.909564
87.634754,86,42.04561
88.918025,75,42.322028
88.690028,77,42.444015
88.268975,76,42.567984
88.573675,76,42.691142
88.697701,79,42.818629
88.17014,81,42.950212
88.295042,81,43.083099
89.34652,77,43.365512
88.442429,76,43.486659
88.817249,83,43.62235
88.830939,75,43.743453
90.219176,75,43.864048
87.670391,77,43.987629
88.998344,74,44.107444
87.053025,83,44.405575
89.119311,77,44.529208
89.795563,77,44.651371
89.817472,83,44.784989
88.133143,89,44.928689
87.911034,76,45.050222
89.232251,76,45.332059
87.647145,79,45.458197
88.603896,77,45.580643
89.313274,76,45.700016
89.664159,77,45.82196
90.132891,77,45.943232
88.777558,77,46.065843
88.573735,83,46.35884
86.896245,80,46.485015
81.679043,185,46.776915
88.120591,84,46.909853
80.623645,168,47.335706
89.504866,76,47.455846
88.659201,76,47.576615
89.249942,75,47.695823
87.052595,82,47.82529
88.387794,89,47.96808
88.132117,79,48.259332
89.17126,76,48.379752
89.125509,76,48.501529
88.049781,76,48.623158
89.447374,78,48.748043
89.661503,84,48.882378
88.001268,75,49.002334
88.719335,76,49.286457
87.4744,76,49.406618
87.94524,78,49.530342
89.369084,79,49.657376
90.496767,76,49.778309
89.057204,101,49.937091
89.991232,76,50.218536
86.829992,77,50.341201
88.440447,76,50.461907
89.585691,76,50.582614
89.207489,75,50.702578
87.624231,78,50.825782
88.963933,88,51.124041
87.12063,79,51.250854
89.830567,78,51.372416
90.314176,84,51.502346
88.682121,76,51.620442
87.070696,75,51.738499
89.172364,76,51.857499
89.32234,75,52.136873
90.444909,76,52.256625
88.827299,79,52.380745
87.849188,78,52.504755
89.883764,75,52.620638
89.031789,75,52.734186
89.193879,77,52.856834
89.290445,85,53.156866
88.815449,77,53.278769
90.794521,77,53.40154
88.456712,73,53.516089
83.165121,157,53.765615
87.443431,79,54.053286
89.377528,76,54.17542
88.449345,86,54.313157
87.9084,75,54.433583
88.4859,75,54.557904
89.408429,74,54.676528
89.71741,78,54.798794
89.459391,76,55.079267
87.892047,75,55.197357
88.114568,77,55.318475
88.851574,77,55.439334
88.463658,80,55.566534
80.638662,146,55.801664
89.363506,75,56.083368
89.471407,77,56.205266
81.125432,155,56.449292
89.37384,92,56.59524
89.427438,75,56.71545
88.486391,75,56.997303
88.117864,73,57.115603
89.416853,78,57.240337
88.762958,78,57.364702
87.716204,74,57.484036
88.798915,75,57.598811
89.741308,77,57.717256
88.131499,76,57.994747
89.437334,87,58.131754
88.67044,76,58.247997
88.177316,83,58.379987
87.061331,78,58.502675
90.531253,76,58.623976
89.140965,75,58.90277
88.050667,76,59.02381
88.483078,75,59.143272
89.150038,76,59.265823
88.780733,76,59.387365
87.893957,91,59.534799
87.761611,75,59.655292
90.578409,75,59.934724
90.054765,75,60.053006
89.257714,92,60.196868
89.833883,76,60.316971
89.491542,75,60.434943
81.803672,152,60.675148
87.93159,110,61.008791
88.413068,78,61.131616
87.991977,77,61.252605
87.861975,80,61.378795
88.704778,76,61.499531
87.855932,75,61.621961
87.656265,76,61.904468
88.359464,76,62.024438
88.090683,84,62.158472
87.221907,83,62.289844
87.466314,79,62.415037
88.367646,81,62.54316
88.212731,83,62.836448
89.111217,79,62.962362
88.939581,81,63.091136
89.630187,76,63.209468
88.523886,84,63.343088
89.260438,75,63.459204
86.976161,76,63.578455
89.665055,76,63.857456
90.764363,75,63.976882
88.411614,80,64.104939
88.646379,75,64.218927
89.230134,78,64.343875
88.870912,77,64.46625
89.634543,75,64.746474
90.156961,77,64.86805
87.513145,82,64.996695
89.367763,77,65.120576
89.680129,84,65.251743
88.41944,77,65.373698
88.652618,76,65.495324
89.235724,77,65.780704
89.152349,77,65.902363
90.027817,76,66.021567
90.456339,77,66.14569
89.140436,75,66.265586
89.078674,78,66.389935
87.303478,84,66.684619
89.565921,76,66.807085
91.234089,76,66.927365
89.042804,76,67.048574
88.379116,81,67.1775
88.704834,81,67.306464
89.639086,76,67.428101
89.190346,75,67.71057
89.274074,79,67.836695
89.445407,77,67.958134
88.305401,94,68.103701
88.817953,83,68.231799
88.016072,79,68.357633
88.381971,77,68.642457
89.344598,76,68.764891
89.264803,76,68.885105
90.087171,76,69.004548
89.006554,75,69.122464
88.624412,77,69.242421
86.926518,86,69.374662
90.122671,76,69.654201
89.814834,77,69.770606
88.612791,76,69.889473
88.611468,77,70.012287
89.06504,77,70.135299
87.89406,88,70.27378
88.477246,75,70.554919
88.848912,74,70.675694
84.160996,145,70.899262
89.852145,76,71.019965
89.498499,76,71.141367
88.705822,79,71.267472
89.263337,75,71.550228
89.184762,79,71.676882
89.574859,76,71.798535
88.830689,80,71.925566
