# {"t_start": 1592863188.725979, "env_id": "MountainCarContinuous-v0"} 
r,l,t
88.833094,88,1.575083
86.373075,82,1.701259
88.54708,77,1.821781
88.640378,76,1.939366
88.641099,85,2.072318
89.540438,75,2.18897
90.009398,76,2.474627
88.531627,83,2.606753
88.54368,80,2.733966
89.321991,75,2.853286
89.325143,78,2.976634
88.062564,93,3.122293
89.75841,77,3.407885
87.682467,84,3.539575
87.562127,97,3.693242
90.043383,74,3.811629
89.124829,77,3.934831
87.408716,76,4.055611
89.080016,78,4.179125
89.899203,75,4.457114
87.19694,80,4.582387
88.804169,78,4.701464
89.510547,78,4.825355
88.880214,81,4.951104
89.029206,76,5.06914
88.255412,81,5.356571
89.096691,82,5.486084
89.080594,77,5.606759
89.258723,76,5.727998
86.852003,84,5.861977
89.703608,91,6.005148
87.736648,81,6.294216
88.826564,92,6.440131
89.080301,77,6.557969
87.424317,80,6.681953
89.970273,76,6.800482
89.709993,75,6.917866
89.204911,79,7.04246
87.625062,81,7.330723
88.868633,81,7.457243
87.733706,80,7.582222
87.536081,78,7.703368
85.197878,109,7.876369
86.898364,116,8.221394
88.09312,78,8.345338
86.998491,79,8.471047
87.582964,86,8.607507
89.225013,77,8.726641
86.907215,91,8.870954
86.721115,80,8.993055
86.753147,100,9.316495
87.155278,75,9.435782
87.817626,84,9.570036
88.958034,77,9.692671
89.18596,81,9.822926
87.102143,80,9.949419
87.532194,77,10.232777
89.589448,79,10.358712
89.365992,80,10.484307
87.464295,80,10.610126
85.648276,83,10.742676
87.862613,93,10.891685
90.255799,77,11.177906
79.718812,144,11.411291
88.562616,76,11.533005
88.77429,78,11.659052
87.723711,79,11.785883
87.767222,79,11.912767
88.864257,75,12.196753
87.026326,79,12.325108
88.623486,80,12.454666
85.905562,83,12.5871
88.30211,78,12.71116
88.487337,77,12.832692
88.129552,77,13.118136
87.028881,86,13.25645
88.456622,75,13.374929
87.888132,78,13.498857
87.738485,78,13.622806
87.996129,77,13.745259
89.909594,75,13.86463
88.021571,80,14.154877
88.30974,77,14.278159
88.054849,79,14.401688
88.381254,84,14.536389
88.542467,76,14.656049
87.235083,82,14.78892
89.309512,78,15.078064
87.382025,74,15.195739
87.991148,77,15.318941
89.409564,78,15.443394
87.193953,77,15.563609
88.181913,79,15.688207
88.649881,78,15.809546
88.943857,78,16.092828
89.622791,80,16.21883
89.209313,78,16.341841
87.788221,78,16.466005
88.714091,85,16.602216
89.422662,78,16.726041
89.057395,77,17.00816
87.289244,79,17.135278
89.243913,78,17.257256
88.900605,77,17.376793
88.761721,80,17.502051
89.131646,78,17.621968
76.961,189,18.078766
88.979461,76,18.198888
87.329993,82,18.328931
82.531617,150,18.571461
89.264576,76,18.693402
88.019042,79,18.981354
86.870714,78,19.104856
88.384179,77,19.224651
87.365986,82,19.354839
88.835825,76,19.474645
89.571792,76,19.595204
88.086105,79,19.720157
89.303305,78,20.006993
88.655787,79,20.13346
86.971774,73,20.250126
87.471697,79,20.376662
86.570072,78,20.501326
89.682488,78,20.623603
88.502261,82,20.914863
88.360608,76,21.037909
89.20426,77,21.162345
87.543234,75,21.28058
86.573966,78,21.404338
79.788291,146,21.633208
89.087127,75,21.910932
88.991145,75,22.031076
87.853766,79,22.155455
88.048862,81,22.28282
88.997828,78,22.402594
89.937638,81,22.535221
87.946275,77,22.65875
90.206987,74,22.937357
89.466961,78,23.06043
87.345559,75,23.17721
89.038666,80,23.302654
89.308675,79,23.428747
88.736674,75,23.547364
87.851635,78,23.831167
88.235624,81,23.957989
88.084619,77,24.083176
88.539724,81,24.214758
88.138119,78,24.338813
86.966537,81,24.468182
88.933223,84,24.600366
88.22974,85,24.897251
89.080243,77,25.016666
87.274933,78,25.138349
87.335305,83,25.268491
88.737934,78,25.390032
88.489244,76,25.509907
88.547048,76,25.791587
87.428118,81,25.920835
90.124429,77,26.042233
86.009514,81,26.171631
87.67532,84,26.303904
89.768349,77,26.426582
89.086638,81,26.556048
88.643709,96,26.867721
90.905425,79,26.990486
89.369424,76,27.109361
88.852326,73,27.223438
88.881206,80,27.349514
89.955408,76,27.470345
88.294661,76,27.754389
86.553569,77,27.876424
88.795276,78,27.999493
88.83853,80,28.126209
88.67649,76,28.245277
89.508552,83,28.374718
88.179201,77,28.657954
88.009575,75,28.778982
89.143328,98,28.935831
88.937323,76,29.056077
87.43211,77,29.177906
90.313927,76,29.298097
86.808561,83,29.428929
89.326813,77,29.712485
88.604027,83,29.845212
89.930096,75,29.966693
77.079446,165,30.226094
85.674145,131,30.434236
88.133277,81,30.726895
86.967805,83,30.857723
87.884914,88,30.999092
88.197374,77,31.12264
87.615787,104,31.289873
87.731049,78,31.415095
88.95543,77,31.700566
89.275898,90,31.844701
80.317258,159,32.10138
88.728884,78,32.226746
88.521583,79,32.350084
86.139557,76,32.635846
88.38565,84,32.768655
89.248567,79,32.89325
89.831982,78,33.016512
88.503806,78,33.140624
89.562657,78,33.260772
89.423718,72,33.373089
90.247185,77,33.65365
89.143868,79,33.777137
87.887244,77,33.895871
88.35813,90,34.038468
88.968272,86,34.175922
88.451872,74,34.292961
88.590967,78,34.579631
88.265172,79,34.70166
89.007988,81,34.827829
89.535383,75,34.947808
89.19822,77,35.071038
87.759002,76,35.190394
90.090047,75,35.306742
88.447213,82,35.600542
89.566254,74,35.715396
87.737903,77,35.837017
86.501134,81,35.96202
88.906477,101,36.123034
89.91161,76,36.245401
89.639443,75,36.527324
88.860508,78,36.650959
88.483579,76,36.770726
88.590742,78,36.894129
89.779762,77,37.015589
88.984359,75,37.135931
89.467351,77,37.258908
88.728583,75,37.540897
89.124877,80,37.666062
89.75983,77,37.786578
88.463419,85,37.921879
89.906228,79,38.048878
88.305653,79,38.174885
88.044652,79,38.464851
88.028052,78,38.586813
88.272911,78,38.710821
88.551015,78,38.834396
90.959456,74,38.951782
88.535014,78,39.077932
88.17695,76,39.198786
89.499565,126,39.566176
88.541362,81,39.697934
88.862915,77,39.822465
88.021531,75,39.94308
86.716861,79,40.07091
89.62002,78,40.196606
88.539186,76,40.479501
88.258252,74,40.598345
89.14732,80,40.722822
87.876112,80,40.848303
88.885494,77,40.969951
89.013953,76,41.091042
88.76179,81,41.383543
88.281504,77,41.50583
89.041038,79,41.629952
88.071107,76,41.746607
89.203669,91,41.890195
81.896357,141,42.11181
89.722132,76,42.391313
87.548351,79,42.52003
89.077402,77,42.642741
87.879143,75,42.764596
87.841752,77,42.889558
88.341723,75,43.01261
87.032923,81,43.302016
87.835418,77,43.425998
89.223872,78,43.552705
88.2343,77,43.677303
87.804662,75,43.798265
88.870147,80,43.926248
88.776359,77,44.050743
89.447025,79,44.343083
89.432449,76,44.464625
89.175741,74,44.582548
90.11515,74,44.700785
89.02051,79,44.828887
88.555583,77,44.9526
88.209822,75,45.072286
