# {"t_start": 1592859484.5733073, "env_id": "Acrobot-v1"} 
r,l,t
-89.0,90,1.628482
-152.0,153,1.913941
-73.0,74,2.053826
-145.0,146,2.325892
-97.0,98,2.67778
-81.0,82,2.828354
-72.0,73,2.964786
-78.0,79,3.109105
-71.0,72,3.240459
-73.0,74,3.377177
-95.0,96,3.714839
-97.0,98,3.891732
-71.0,72,4.021316
-93.0,94,4.195894
-85.0,86,4.353718
-82.0,83,4.503445
-84.0,85,4.825116
-91.0,92,4.995342
-88.0,89,5.161499
-78.0,79,5.307129
-93.0,94,5.479278
-87.0,88,5.636203
-73.0,74,5.94008
-91.0,92,6.109613
-101.0,102,6.296786
-102.0,103,6.485094
-117.0,118,6.703077
-60.0,61,6.816224
-90.0,91,7.15104
-85.0,86,7.311143
-61.0,62,7.42717
-91.0,92,7.59931
-104.0,105,7.795455
-74.0,75,7.936677
-92.0,93,8.274636
-88.0,89,8.44386
-90.0,91,8.608398
-76.0,77,8.752388
-140.0,141,9.017069
-94.0,95,9.361106
-94.0,95,9.53559
-84.0,85,9.691617
-81.0,82,9.844648
-98.0,99,10.031197
-82.0,83,10.183527
-88.0,89,10.518835
-93.0,94,10.696006
-112.0,113,10.905642
-88.0,89,11.070037
-91.0,92,11.242677
-76.0,77,11.552424
-87.0,88,11.711293
-97.0,98,11.887496
-88.0,89,12.052039
-93.0,94,12.229784
-83.0,84,12.387538
-77.0,78,12.700496
-71.0,72,12.835335
-92.0,93,13.007892
-95.0,96,13.184431
-89.0,90,13.35405
-78.0,79,13.504004
-83.0,84,13.828914
-132.0,133,14.071775
-91.0,92,14.245838
-83.0,84,14.402836
-79.0,80,14.554712
-72.0,73,14.86159
-134.0,135,15.113496
-81.0,82,15.265518
-63.0,64,15.386228
-84.0,85,15.54577
-101.0,102,15.738145
-70.0,71,16.033102
-98.0,99,16.213869
-89.0,90,16.387145
-78.0,79,16.536124
-76.0,77,16.685271
-81.0,82,16.840315
-94.0,95,17.184239
-83.0,84,17.342935
-89.0,90,17.511307
-96.0,97,17.695476
-64.0,65,17.818753
