# {"t_start": 1592859484.5702403, "env_id": "Acrobot-v1"} 
r,l,t
-87.0,88,1.627637
-93.0,94,1.802511
-83.0,84,1.960916
-73.0,74,2.098989
-90.0,91,2.270072
-78.0,79,2.417997
-116.0,117,2.802495
-67.0,68,2.927634
-115.0,116,3.14089
-147.0,148,3.411752
-65.0,66,3.69518
-63.0,64,3.812132
-87.0,88,3.970105
-91.0,92,4.139325
-107.0,108,4.337294
-78.0,79,4.482018
-77.0,78,4.621566
-111.0,112,4.996597
-82.0,83,5.150271
-74.0,75,5.290185
-85.0,86,5.446982
-86.0,87,5.603762
-82.0,83,5.922388
-75.0,76,6.062257
-85.0,86,6.221251
-91.0,92,6.390493
-82.0,83,6.539421
-76.0,77,6.684641
-102.0,103,7.041153
-73.0,74,7.178936
-89.0,90,7.345055
-95.0,96,7.525444
-74.0,75,7.665035
-91.0,92,7.837772
-92.0,93,8.178213
-92.0,93,8.349274
-106.0,107,8.549085
-94.0,95,8.726128
-191.0,192,9.086762
-75.0,76,9.394252
-188.0,189,9.740303
-89.0,90,9.91083
-81.0,82,10.063537
-76.0,77,10.373404
-91.0,92,10.545976
-85.0,86,10.708338
-81.0,82,10.859066
-90.0,91,11.02855
-81.0,82,11.182736
-96.0,97,11.530811
-94.0,95,11.701868
-61.0,62,11.81401
-73.0,74,11.946814
-87.0,88,12.110788
-76.0,77,12.256888
-88.0,89,12.427478
-76.0,77,12.736402
-114.0,115,12.950915
-118.0,119,13.169231
-70.0,71,13.300498
-62.0,63,13.422643
-85.0,86,13.749777
-61.0,62,13.865931
-97.0,98,14.045642
-77.0,78,14.191447
-60.0,61,14.306504
-82.0,83,14.463927
-69.0,70,14.594332
-84.0,85,14.923819
-70.0,71,15.056266
-87.0,88,15.219949
-71.0,72,15.355484
-76.0,77,15.4989
-82.0,83,15.65647
-89.0,90,15.986288
-71.0,72,16.118226
-79.0,80,16.270102
-81.0,82,16.425617
-92.0,93,16.600856
-93.0,94,16.782147
-84.0,85,16.942688
-75.0,76,17.252426
-91.0,92,17.423034
-86.0,87,17.588466
-116.0,117,17.81058
-83.0,84,17.967814
-87.0,88,18.302216
-75.0,76,18.442519
-146.0,147,18.713812
-82.0,83,18.868767
-88.0,89,19.030648
-73.0,74,19.169731
-79.0,80,19.48366
-81.0,82,19.634125
