# {"t_start": 1592859484.5853791, "env_id": "Acrobot-v1"} 
r,l,t
-94.0,95,1.626738
-94.0,95,1.802251
-79.0,80,1.953325
-82.0,83,2.108026
-93.0,94,2.284565
-89.0,90,2.620977
-103.0,104,2.812709
-90.0,91,2.981849
-92.0,93,3.1528
-151.0,152,3.428536
-83.0,84,3.747649
-84.0,85,3.899066
-94.0,95,4.073445
-77.0,78,4.215906
-92.0,93,4.387507
-71.0,72,4.5166
-93.0,94,4.855744
-86.0,87,5.01706
-96.0,97,5.197324
-71.0,72,5.32884
-62.0,63,5.444514
-72.0,73,5.576458
-74.0,75,5.710849
-71.0,72,6.013503
-79.0,80,6.16095
-80.0,81,6.307952
-75.0,76,6.446902
-71.0,72,6.581579
-171.0,172,7.066129
-84.0,85,7.223432
-86.0,87,7.385553
-70.0,71,7.517883
-89.0,90,7.687873
-90.0,91,7.856771
-62.0,63,8.13814
-104.0,105,8.334187
-107.0,108,8.535773
-67.0,68,8.661677
-86.0,87,8.825588
-80.0,81,8.976778
-91.0,92,9.315944
-114.0,115,9.527166
-171.0,172,9.845734
-88.0,89,10.013615
-82.0,83,10.165943
-76.0,77,10.47942
-87.0,88,10.643314
-74.0,75,10.783843
-77.0,78,10.927861
-110.0,111,11.136734
-90.0,91,11.304173
-63.0,64,11.589644
-71.0,72,11.719087
-77.0,78,11.859598
-83.0,84,12.01481
-72.0,73,12.149229
-87.0,88,12.318877
-72.0,73,12.622122
-75.0,76,12.763302
-81.0,82,12.917269
-62.0,63,13.03276
-74.0,75,13.170588
-68.0,69,13.301253
-95.0,96,13.48256
-85.0,86,13.811327
-84.0,85,13.966074
-87.0,88,14.130454
-75.0,76,14.273157
-79.0,80,14.424125
-78.0,79,14.572171
-88.0,89,14.908731
-132.0,133,15.15799
-95.0,96,15.336882
-77.0,78,15.482046
-102.0,103,15.676462
-107.0,108,16.040825
-71.0,72,16.171265
-74.0,75,16.316131
-76.0,77,16.462672
-95.0,96,16.64645
-72.0,73,16.783626
-87.0,88,17.113989
-91.0,92,17.289452
-84.0,85,17.449105
-95.0,96,17.632843
-85.0,86,17.793591
-99.0,100,17.979507
-87.0,88,18.31442
-63.0,64,18.434459
-88.0,89,18.597919
-90.0,91,18.765904
-92.0,93,18.938588
-118.0,119,19.15836
-97.0,98,19.504966
-81.0,82,19.657502
-158.0,159,19.950588
-90.0,91,20.119541
-68.0,69,20.247563
