# {"t_start": 1592859484.579866, "env_id": "Acrobot-v1"} 
r,l,t
-103.0,104,1.649479
-88.0,89,1.813345
-76.0,77,1.95883
-73.0,74,2.0969
-78.0,79,2.245631
-80.0,81,2.397365
-81.0,82,2.716685
-69.0,70,2.847277
-99.0,100,3.030993
-83.0,84,3.185141
-90.0,91,3.35242
-82.0,83,3.501352
-77.0,78,3.807804
-81.0,82,3.954812
-180.0,181,4.288467
-77.0,78,4.430337
-78.0,79,4.573029
-72.0,73,4.873636
-76.0,77,5.017033
-84.0,85,5.175531
-74.0,75,5.312991
-76.0,77,5.454373
-96.0,97,5.627934
-75.0,76,5.935477
-63.0,64,6.052705
-71.0,72,6.186472
-89.0,90,6.349461
-86.0,87,6.508402
-170.0,171,6.826002
-92.0,93,7.165684
-77.0,78,7.310069
-83.0,84,7.467733
-93.0,94,7.642622
-95.0,96,7.822652
-137.0,138,8.245129
-74.0,75,8.391009
-69.0,70,8.516665
-78.0,79,8.661484
-99.0,100,8.849462
-164.0,165,9.325214
-111.0,112,9.530888
-80.0,81,9.679597
-86.0,87,9.841869
-66.0,67,9.96782
-74.0,75,10.108372
-69.0,70,10.4076
-75.0,76,10.547435
-106.0,107,10.747387
-73.0,74,10.886049
-74.0,75,11.024566
-99.0,100,11.212854
-63.0,64,11.498587
-90.0,91,11.662777
-97.0,98,11.839908
-86.0,87,11.999848
-71.0,72,12.132818
-63.0,64,12.254978
-102.0,103,12.615561
-82.0,83,12.770687
-81.0,82,12.92464
-80.0,81,13.07307
-91.0,92,13.243974
-74.0,75,13.385495
-80.0,81,13.539838
-98.0,99,13.888674
-75.0,76,14.028981
-74.0,75,14.169129
-160.0,161,14.472806
-93.0,94,14.651305
-98.0,99,15.001118
-99.0,100,15.190112
-76.0,77,15.334955
-94.0,95,15.51199
-83.0,84,15.67101
-81.0,82,15.986256
-79.0,80,16.133263
-90.0,91,16.305398
-123.0,124,16.540923
-93.0,94,16.723139
-75.0,76,16.865638
-84.0,85,17.190927
-89.0,90,17.360047
-115.0,116,17.578849
-90.0,91,17.751926
-104.0,105,17.949275
-83.0,84,18.27615
-80.0,81,18.425298
-94.0,95,18.601536
-112.0,113,18.810163
-63.0,64,18.927722
-109.0,110,19.129138
-91.0,92,19.468618
-71.0,72,19.600703
-81.0,82,19.753186
-82.0,83,19.906086
-74.0,75,20.045673
-88.0,89,20.210095
-90.0,91,20.546673
-99.0,100,20.733058
-104.0,105,20.926997
-74.0,75,21.068538
-77.0,78,21.213479
-139.0,140,21.63909
-64.0,65,21.759955
-88.0,89,21.923048
-74.0,75,22.061858
-99.0,100,22.24641
-86.0,87,22.409438
-93.0,94,22.752449
-84.0,85,22.910836
-120.0,121,23.134128
-84.0,85,23.293177
-72.0,73,23.42808
-75.0,76,23.568911
-86.0,87,23.89259
-95.0,96,24.070245
-89.0,90,24.235715
-80.0,81,24.387064
-91.0,92,24.555912
-158.0,159,25.015881
-91.0,92,25.187855
-94.0,95,25.36176
-81.0,82,25.515665
-89.0,90,25.682816
-89.0,90,25.852351
-78.0,79,26.166203
-72.0,73,26.303411
-74.0,75,26.443316
-65.0,66,26.566935
-96.0,97,26.749791
-86.0,87,26.911274
-76.0,77,27.222412
-71.0,72,27.356676
-88.0,89,27.52464
-69.0,70,27.657704
-91.0,92,27.831713
-90.0,91,28.002151
-99.0,100,28.355972
-129.0,130,28.600088
-72.0,73,28.736958
-66.0,67,28.862031
-75.0,76,29.006831
-82.0,83,29.163734
-75.0,76,29.473857
-95.0,96,29.654106
-77.0,78,29.800089
-61.0,62,29.919769
-92.0,93,30.092057
-64.0,65,30.212476
-88.0,89,30.376107
-94.0,95,30.733212
-83.0,84,30.893641
-78.0,79,31.045664
-104.0,105,31.244103
-88.0,89,31.406605
-81.0,82,31.731679
-196.0,197,32.101987
-78.0,79,32.250859
-73.0,74,32.387265
-80.0,81,32.540039
-500.0,500,33.632119
-75.0,76,33.93905
-83.0,84,34.093581
-74.0,75,34.228999
-86.0,87,34.393322
-103.0,104,34.587337
-86.0,87,34.749113
-92.0,93,35.08518
-86.0,87,35.248188
-99.0,100,35.431853
-84.0,85,35.592407
-90.0,91,35.761829
-79.0,80,35.909045
-96.0,97,36.257435
-100.0,101,36.441069
-75.0,76,36.583171
-81.0,82,36.734584
-93.0,94,36.909198
-101.0,102,37.098066
-74.0,75,37.399159
-108.0,109,37.59583
-136.0,137,37.842902
-71.0,72,37.977559
-82.0,83,38.131044
-78.0,79,38.44102
-86.0,87,38.606391
-92.0,93,38.780333
-81.0,82,38.936187
-80.0,81,39.090048
-79.0,80,39.239227
-204.0,205,39.787441
-73.0,74,39.926331
-93.0,94,40.103569
-90.0,91,40.274385
-103.0,104,40.46957
-86.0,87,40.795733
-62.0,63,40.910909
-74.0,75,41.049774
-65.0,66,41.172388
-91.0,92,41.346825
-82.0,83,41.504093
-111.0,112,41.880173
-81.0,82,42.036129
-77.0,78,42.182296
-117.0,118,42.406185
-77.0,78,42.553282
-70.0,71,42.687153
-93.0,94,43.027127
-112.0,113,43.236501
-70.0,71,43.369454
-91.0,92,43.544031
-98.0,99,43.728948
-74.0,75,44.03779
-81.0,82,44.192857
-140.0,141,44.46018
-83.0,84,44.617943
-116.0,117,44.836879
-166.0,167,45.315032
-73.0,74,45.453938
-87.0,88,45.619318
-94.0,95,45.798754
-75.0,76,45.941372
-156.0,157,46.40228
-91.0,92,46.574076
-90.0,91,46.748596
-94.0,95,46.926407
-70.0,71,47.060535
-80.0,81,47.209912
-75.0,76,47.525987
-86.0,87,47.690125
-92.0,93,47.86523
-88.0,89,48.03436
-78.0,79,48.181886
-94.0,95,48.35553
-81.0,82,48.678947
-92.0,93,48.851028
-76.0,77,48.994009
-77.0,78,49.140708
-84.0,85,49.301244
-168.0,169,49.784465
-93.0,94,49.95789
-91.0,92,50.130313
-84.0,85,50.289021
-94.0,95,50.465184
-103.0,104,50.823514
-81.0,82,50.977268
-165.0,166,51.287556
-83.0,84,51.445834
-170.0,171,51.935392
-94.0,95,52.116672
-95.0,96,52.297125
-79.0,80,52.445942
-61.0,62,52.564853
-79.0,80,52.713594
-73.0,74,52.851983
-76.0,77,53.168192
-71.0,72,53.307791
-89.0,90,53.480116
-91.0,92,53.66334
-98.0,99,53.854434
-89.0,90,54.030945
-69.0,70,54.331399
-74.0,75,54.479988
-97.0,98,54.669833
-72.0,73,54.811982
-111.0,112,55.034417
-70.0,71,55.175453
-110.0,111,55.553486
-73.0,74,55.690086
-81.0,82,55.839429
-75.0,76,55.980226
-190.0,191,56.502614
-63.0,64,56.622402
-113.0,114,56.83563
-191.0,192,57.19519
-74.0,75,57.335573
-180.0,181,57.842475
-89.0,90,58.009582
-84.0,85,58.16761
-94.0,95,58.343592
-94.0,95,58.521165
-75.0,76,58.833329
-110.0,111,59.041414
-90.0,91,59.212972
-96.0,97,59.390192
-74.0,75,59.531605
-73.0,74,59.66911
-63.0,64,59.95505
-80.0,81,60.109344
-90.0,91,60.278118
-115.0,116,60.492552
-84.0,85,60.652403
-68.0,69,60.783496
-93.0,94,61.126289
-90.0,91,61.294871
-63.0,64,61.411881
-86.0,87,61.574993
-73.0,74,61.712162
-62.0,63,61.832417
-195.0,196,62.363131
-82.0,83,62.511623
-83.0,84,62.663692
-74.0,75,62.799064
-77.0,78,62.940733
-130.0,131,63.344437
-133.0,134,63.585708
-82.0,83,63.739105
-159.0,160,64.035485
-94.0,95,64.377471
-81.0,82,64.525287
-154.0,155,64.815248
-82.0,83,64.96886
-86.0,87,65.128873
-79.0,80,65.442574
-75.0,76,65.579681
-73.0,74,65.713628
-62.0,63,65.832065
-96.0,97,66.012716
-74.0,75,66.152304
-89.0,90,66.31928
-89.0,90,66.662146
-70.0,71,66.793689
-77.0,78,66.937192
-91.0,92,67.108792
-74.0,75,67.246707
-94.0,95,67.42103
-94.0,95,67.764286
-101.0,102,67.951982
-74.0,75,68.091529
-84.0,85,68.254153
-91.0,92,68.43205
-75.0,76,68.575422
-76.0,77,68.890571
-82.0,83,69.04302
-81.0,82,69.194895
-109.0,110,69.398062
-84.0,85,69.552861
-81.0,82,69.707741
-87.0,88,70.033043
-97.0,98,70.211125
-85.0,86,70.368395
-84.0,85,70.526664
-76.0,77,70.671009
-62.0,63,70.790287
-89.0,90,71.119976
-89.0,90,71.285672
-95.0,96,71.464713
-83.0,84,71.622794
-79.0,80,71.771233
-83.0,84,71.927313
-116.0,117,73.239621
-90.0,91,73.414951
-80.0,81,73.570677
-123.0,124,73.812033
-84.0,85,73.97454
-84.0,85,74.312484
-63.0,64,74.436177
-211.0,212,74.845377
-70.0,71,74.981365
-68.0,69,75.114905
-77.0,78,75.433558
-89.0,90,75.605164
-82.0,83,75.763437
-84.0,85,75.933512
-84.0,85,76.107458
-159.0,160,76.61143
-92.0,93,76.798887
-70.0,71,76.944098
-77.0,78,77.100772
-79.0,80,77.261795
-76.0,77,77.417535
-88.0,89,77.777409
-83.0,84,77.954569
-81.0,82,78.118524
-94.0,95,78.310633
-87.0,88,78.485951
-80.0,81,78.648468
-72.0,73,78.794306
-118.0,119,79.204269
-109.0,110,79.423789
-91.0,92,79.610261
-85.0,86,79.783861
-170.0,171,80.292446
-98.0,99,80.490407
-213.0,214,80.927974
-84.0,85,81.094384
-74.0,75,81.421029
-73.0,74,81.567671
-82.0,83,81.730757
-82.0,83,81.901107
-101.0,102,82.101462
-83.0,84,82.270101
-246.0,247,82.941756
-139.0,140,83.219685
-113.0,114,83.445217
-74.0,75,83.594698
-85.0,86,83.930522
-74.0,75,84.079808
-79.0,80,84.239547
-68.0,69,84.377694
-84.0,85,84.545432
-90.0,91,84.727354
-80.0,81,85.056358
-79.0,80,85.212554
-94.0,95,85.39705
-93.0,94,85.578461
-179.0,180,85.936022
-90.0,91,86.282823
-155.0,156,86.576882
-75.0,76,86.719781
-76.0,77,86.865386
-75.0,76,87.009567
-69.0,70,87.311896
-96.0,97,87.495224
-198.0,199,87.863142
-95.0,96,88.043228
-99.0,100,88.396774
-78.0,79,88.545561
-81.0,82,88.701572
-81.0,82,88.858687
-78.0,79,89.011825
-106.0,107,89.217663
-118.0,119,89.633633
-86.0,87,89.800623
-84.0,85,89.965815
-87.0,88,90.132943
-133.0,134,90.388373
-69.0,70,90.52013
-78.0,79,90.841514
-75.0,76,90.986192
-88.0,89,91.155294
-82.0,83,91.313469
-73.0,74,91.454045
-96.0,97,91.638661
-62.0,63,91.922262
-91.0,92,92.105992
-84.0,85,92.27494
-91.0,92,92.454154
-80.0,81,92.610679
-77.0,78,92.756999
-85.0,86,93.093184
-75.0,76,93.239132
-79.0,80,93.390146
-94.0,95,93.564552
-86.0,87,93.727392
-112.0,113,93.939714
-86.0,87,94.274568
-86.0,87,94.438098
-95.0,96,94.619515
-81.0,82,94.772865
-93.0,94,94.949441
-92.0,93,95.287724
-102.0,103,95.483615
-81.0,82,95.638247
-85.0,86,95.80023
-83.0,84,95.958775
-92.0,93,96.132945
-79.0,80,96.446596
-87.0,88,96.612104
-74.0,75,96.752393
-71.0,72,96.887606
-68.0,69,97.017133
-78.0,79,97.165604
-84.0,85,97.325526
-85.0,86,97.657459
-94.0,95,97.837317
-99.0,100,98.025907
-94.0,95,98.204597
-83.0,84,98.362481
-88.0,89,98.697417
-84.0,85,98.858364
-62.0,63,98.977165
-156.0,157,99.281613
-114.0,115,99.503789
-90.0,91,99.843634
-100.0,101,100.03706
-143.0,144,100.305292
-91.0,92,100.481822
-92.0,93,100.657726
-101.0,102,101.019688
-95.0,96,101.207104
-90.0,91,101.381116
-74.0,75,101.525531
-89.0,90,101.692951
-76.0,77,101.837666
-75.0,76,102.149006
-73.0,74,102.285301
-75.0,76,102.425532
-80.0,81,102.57426
-67.0,68,102.703157
-111.0,112,102.909574
-89.0,90,103.247389
-134.0,135,103.496515
-80.0,81,103.645492
-74.0,75,103.783445
-82.0,83,103.939506
-92.0,93,104.117927
-76.0,77,104.431387
-95.0,96,104.608347
-73.0,74,104.746376
-95.0,96,104.926517
-173.0,174,105.25175
-74.0,75,105.559798
-62.0,63,105.676279
-100.0,101,105.861936
-85.0,86,106.021059
-97.0,98,106.206333
-108.0,109,106.411878
-201.0,202,106.977687
-96.0,97,107.164649
-77.0,78,107.311183
-154.0,155,107.767208
-94.0,95,107.945636
-93.0,94,108.126851
-89.0,90,108.295959
-76.0,77,108.441043
-97.0,98,108.626331
-74.0,75,108.934791
-81.0,82,109.088628
-121.0,122,109.317355
-62.0,63,109.435585
-76.0,77,109.578861
-76.0,77,109.722369
-71.0,72,110.021876
-95.0,96,110.203052
-90.0,91,110.374676
-81.0,82,110.527593
-78.0,79,110.678077
-88.0,89,110.847717
-82.0,83,111.168968
-89.0,90,111.334857
-164.0,165,111.643547
-98.0,99,111.828789
-67.0,68,111.959348
-91.0,92,112.304805
-74.0,75,112.448201
-99.0,100,112.636719
-83.0,84,112.792129
-88.0,89,112.958956
-101.0,102,113.15269
-88.0,89,113.485267
-80.0,81,113.634733
-89.0,90,113.800634
-70.0,71,113.931148
-66.0,67,114.054656
-83.0,84,114.209523
-82.0,83,114.532703
-102.0,103,114.722485
-86.0,87,114.882734
-73.0,74,115.02184
-80.0,81,115.172726
-87.0,88,115.33712
-98.0,99,115.693286
-78.0,79,115.839033
-105.0,106,116.033912
-77.0,78,116.178738
-90.0,91,116.350727
-112.0,113,116.562971
-75.0,76,116.868407
-61.0,62,116.982895
-75.0,76,117.12383
-92.0,93,117.299012
-124.0,125,117.532819
-76.0,77,117.676953
-93.0,94,118.022766
-85.0,86,118.186943
-89.0,90,118.357799
-84.0,85,118.51539
-76.0,77,118.66791
-76.0,77,118.81623
-73.0,74,119.124927
-68.0,69,119.257858
-87.0,88,119.42433
-89.0,90,119.593527
-95.0,96,119.775781
-72.0,73,119.914487
-92.0,93,120.256685
-81.0,82,120.413384
-89.0,90,120.586623
-93.0,94,120.7673
-74.0,75,120.917524
-81.0,82,121.081625
-89.0,90,121.422271
-94.0,95,121.599922
-100.0,101,121.789483
-99.0,100,121.97789
-89.0,90,122.148246
-93.0,94,122.489756
-98.0,99,122.67485
-72.0,73,122.815659
-97.0,98,123.002229
-98.0,99,123.189889
-79.0,80,123.337362
-75.0,76,123.654012
-85.0,86,123.819905
-71.0,72,123.961941
-93.0,94,124.147687
-87.0,88,124.323658
-71.0,72,124.467117
-89.0,90,124.811311
-77.0,78,124.967098
-79.0,80,125.119689
-82.0,83,125.277439
-98.0,99,125.464988
-81.0,82,125.620095
-70.0,71,125.917954
-82.0,83,126.074342
-64.0,65,126.193162
-212.0,213,126.598363
-140.0,141,126.868248
-90.0,91,127.220963
-81.0,82,127.380788
-72.0,73,127.52276
-73.0,74,127.666093
-80.0,81,127.821774
-61.0,62,127.942063
-84.0,85,128.276947
-63.0,64,128.401288
-71.0,72,128.547025
-74.0,75,128.693399
-328.0,329,129.490673
-92.0,93,129.667249
-71.0,72,129.802304
-98.0,99,129.990193
-61.0,62,130.108911
-89.0,90,130.277914
-80.0,81,130.593477
-107.0,108,130.797535
-61.0,62,130.914782
-75.0,76,131.059269
-73.0,74,131.199914
-83.0,84,131.356861
-88.0,89,131.686752
-89.0,90,131.857078
-74.0,75,132.000595
-73.0,74,132.142144
-90.0,91,132.314517
-74.0,75,132.456476
-86.0,87,132.787443
-85.0,86,132.949542
-74.0,75,133.096518
-87.0,88,133.26767
-71.0,72,133.407023
-64.0,65,133.538542
-82.0,83,133.698764
-71.0,72,134.014944
-83.0,84,134.17821
-74.0,75,134.32547
-99.0,100,134.52105
-74.0,75,134.66913
-63.0,64,134.792162
-76.0,77,135.114091
-88.0,89,135.289344
-104.0,105,135.487961
-85.0,86,135.654286
-84.0,85,135.818192
-76.0,77,135.963597
-70.0,71,136.26887
-90.0,91,136.444909
-101.0,102,136.639335
-91.0,92,136.815825
-95.0,96,137.000925
-71.0,72,137.139408
-72.0,73,137.448895
-84.0,85,137.611427
-94.0,95,137.804441
-86.0,87,137.975422
-61.0,62,138.098869
-93.0,94,138.279233
-83.0,84,138.611418
-79.0,80,138.766205
-96.0,97,138.950214
-94.0,95,139.127186
-83.0,84,139.291008
-75.0,76,139.438581
-98.0,99,139.793508
-64.0,65,139.931412
-68.0,69,140.067795
-79.0,80,140.22602
-83.0,84,140.395241
-73.0,74,140.595493
-94.0,95,140.977674
-83.0,84,141.325557
-155.0,156,141.647636
-94.0,95,141.831775
-98.0,99,142.02325
-72.0,73,142.164377
-85.0,86,142.499651
-73.0,74,142.647203
-73.0,74,142.797425
-97.0,98,142.985076
-71.0,72,143.123548
-104.0,105,143.324066
-153.0,154,143.781286
-76.0,77,143.928475
-92.0,93,144.106826
-85.0,86,144.270223
-87.0,88,144.435395
-82.0,83,144.763223
-163.0,164,145.082049
-85.0,86,145.24683
-90.0,91,145.419279
-112.0,113,145.632858
-71.0,72,145.933832
-62.0,63,146.052504
-75.0,76,146.198673
-76.0,77,146.347665
-77.0,78,146.497691
-63.0,64,146.623393
-86.0,87,146.78768
-81.0,82,147.111171
-91.0,92,147.284909
-87.0,88,147.447008
-86.0,87,147.610738
-89.0,90,147.781168
-73.0,74,147.921419
-73.0,74,148.226331
-72.0,73,148.365535
-90.0,91,148.535376
-94.0,95,148.713535
-83.0,84,148.866344
-75.0,76,149.006529
-95.0,96,149.351955
-76.0,77,149.4993
-81.0,82,149.655703
-77.0,78,149.801106
-76.0,77,149.943926
-72.0,73,150.085038
-61.0,62,150.367244
-86.0,87,150.535478
-93.0,94,150.714922
-85.0,86,150.880995
-96.0,97,151.072645
-93.0,94,151.255167
-99.0,100,151.607357
-91.0,92,151.78049
-276.0,277,152.305935
-70.0,71,152.443778
-92.0,93,152.787207
-102.0,103,152.980009
-69.0,70,153.110444
-87.0,88,153.274251
-93.0,94,153.452265
-61.0,62,153.568649
-85.0,86,153.893415
-141.0,142,154.158764
-197.0,198,154.529152
-89.0,90,154.69774
-92.0,93,155.037948
-84.0,85,155.198759
-82.0,83,155.354926
-71.0,72,155.488592
-83.0,84,155.644739
-92.0,93,155.819875
-74.0,75,156.12466
-76.0,77,156.269532
-148.0,149,156.54839
-92.0,93,156.723129
-72.0,73,156.860219
-81.0,82,157.177526
-85.0,86,157.338859
-80.0,81,157.490937
-75.0,76,157.63365
-75.0,76,157.777686
-63.0,64,157.898222
-74.0,75,158.041009
-87.0,88,158.377658
-76.0,77,158.520835
-90.0,91,158.694196
-80.0,81,158.849377
-224.0,225,159.447518
-77.0,78,159.59217
-69.0,70,159.722829
-72.0,73,159.861563
-101.0,102,160.056463
-93.0,94,160.233162
-87.0,88,160.570699
-84.0,85,160.731803
-184.0,185,161.08277
-69.0,70,161.215517
-82.0,83,161.372421
-85.0,86,161.691669
-70.0,71,161.827274
-97.0,98,162.012141
-61.0,62,162.129349
