# {"t_start": 1592859484.5764713, "env_id": "Acrobot-v1"} 
r,l,t
-93.0,94,1.633615
-112.0,113,1.844791
-96.0,97,2.024703
-254.0,255,2.670969
-70.0,71,2.801727
-85.0,86,2.961622
-69.0,70,3.089502
-71.0,72,3.221285
-92.0,93,3.391573
-61.0,62,3.502912
-101.0,102,3.853322
-82.0,83,4.001567
-76.0,77,4.144012
-89.0,90,4.309826
-72.0,73,4.442537
-165.0,166,4.911783
-77.0,78,5.057521
-91.0,92,5.227927
-74.0,75,5.367101
-88.0,89,5.527255
-91.0,92,5.693268
-71.0,72,5.995914
-81.0,82,6.144475
-144.0,145,6.41149
-88.0,89,6.571418
-80.0,81,6.723155
-73.0,74,7.025423
-130.0,131,7.271744
-75.0,76,7.41287
-98.0,99,7.598049
-77.0,78,7.743429
-99.0,100,7.931701
-90.0,91,8.265039
-91.0,92,8.440694
-94.0,95,8.612685
-71.0,72,8.747302
-139.0,140,9.010133
-82.0,83,9.33221
-98.0,99,9.514713
-83.0,84,9.667348
-104.0,105,9.864134
-91.0,92,10.037154
-78.0,79,10.182307
-92.0,93,10.524897
-380.0,381,11.235926
-74.0,75,11.542223
-63.0,64,11.657117
-98.0,99,11.836152
-95.0,96,12.012871
-64.0,65,12.132607
-85.0,86,12.298136
-70.0,71,12.431884
-71.0,72,12.732095
-97.0,98,12.914979
-83.0,84,13.068825
-89.0,90,13.236726
-79.0,80,13.386974
-70.0,71,13.522656
-77.0,78,13.834797
-86.0,87,13.99286
-69.0,70,14.124697
-67.0,68,14.252207
-79.0,80,14.401533
-77.0,78,14.549682
-77.0,78,14.866395
-80.0,81,15.015319
-69.0,70,15.148785
-73.0,74,15.284645
-81.0,82,15.439476
-66.0,67,15.564719
-70.0,71,15.698217
-79.0,80,16.010728
-104.0,105,16.202374
-77.0,78,16.353271
-83.0,84,16.511194
-77.0,78,16.662938
-84.0,85,16.82306
-71.0,72,17.122843
-96.0,97,17.307478
-73.0,74,17.446678
-90.0,91,17.617509
-90.0,91,17.791086
-92.0,93,17.96528
-87.0,88,18.299788
-134.0,135,18.550636
-79.0,80,18.696765
-92.0,93,18.869828
-77.0,78,19.012016
-143.0,144,19.446202
-106.0,107,19.643842
-85.0,86,19.802713
-92.0,93,19.974412
-78.0,79,20.121204
-86.0,87,20.281818
-79.0,80,20.598961
-84.0,85,20.758059
-77.0,78,20.901426
-72.0,73,21.037322
-110.0,111,21.244319
-100.0,101,21.597384
-87.0,88,21.761469
-87.0,88,21.922704
-91.0,92,22.093274
-72.0,73,22.228051
-93.0,94,22.40373
-92.0,93,22.745119
-104.0,105,22.94015
-71.0,72,23.075184
-84.0,85,23.230948
-64.0,65,23.351015
-99.0,100,23.535958
-75.0,76,23.840953
-99.0,100,24.024451
-162.0,163,24.326809
-81.0,82,24.479283
-75.0,76,24.619736
-78.0,79,24.927804
-94.0,95,25.10754
-78.0,79,25.253256
-102.0,103,25.443246
-97.0,98,25.627528
-90.0,91,25.79981
-79.0,80,26.114971
-80.0,81,26.264749
-96.0,97,26.446695
-95.0,96,26.627941
-98.0,99,26.813076
-95.0,96,26.990534
-98.0,99,27.343728
-84.0,85,27.503614
-96.0,97,27.686701
-71.0,72,27.823966
-76.0,77,27.967085
-74.0,75,28.108734
-85.0,86,28.437051
-92.0,93,28.610749
-99.0,100,28.796201
-78.0,79,28.947201
-126.0,127,29.187104
-93.0,94,29.532384
-63.0,64,29.652082
-80.0,81,29.80343
-81.0,82,29.960714
-74.0,75,30.099166
-90.0,91,30.26713
-144.0,145,30.714435
-81.0,82,30.872566
-119.0,120,31.102248
-89.0,90,31.271078
-94.0,95,31.447025
-77.0,78,31.762658
-73.0,74,31.902602
-87.0,88,32.068663
-66.0,67,32.193551
-85.0,86,32.35387
-96.0,97,32.53614
-75.0,76,32.842255
-64.0,65,32.963531
-78.0,79,33.110017
-80.0,81,33.261038
-107.0,108,33.460029
-111.0,112,33.667471
-89.0,90,34.000419
-82.0,83,34.151433
-91.0,92,34.320845
-97.0,98,34.504386
-111.0,112,34.712732
-96.0,97,35.056084
-180.0,181,35.393009
-70.0,71,35.524597
-94.0,95,35.703252
-125.0,126,35.93587
-73.0,74,36.241184
-109.0,110,36.442614
-80.0,81,36.593831
-64.0,65,36.713753
-92.0,93,36.886975
-89.0,90,37.052664
-99.0,100,37.400773
-86.0,87,37.55633
-107.0,108,37.751384
-68.0,69,37.878941
-71.0,72,38.013251
-79.0,80,38.159598
-88.0,89,38.489909
-91.0,92,38.664521
-93.0,94,38.840595
-95.0,96,39.023434
-99.0,100,39.210668
-91.0,92,39.551535
-85.0,86,39.708866
-83.0,84,39.86387
-86.0,87,40.029329
-80.0,81,40.182547
-74.0,75,40.322873
-93.0,94,40.663373
-76.0,77,40.806429
-96.0,97,40.985433
-95.0,96,41.162457
-73.0,74,41.304811
-69.0,70,41.435679
-78.0,79,41.584019
-126.0,127,41.991005
-92.0,93,42.165608
-76.0,77,42.311618
-90.0,91,42.482521
-87.0,88,42.648952
-71.0,72,42.949871
-90.0,91,43.11845
-89.0,90,43.284501
-63.0,64,43.405868
-107.0,108,43.608207
-103.0,104,43.803867
-80.0,81,44.124706
-88.0,89,44.294013
-76.0,77,44.440171
-74.0,75,44.577965
-66.0,67,44.703431
-84.0,85,44.864263
-84.0,85,45.192202
-93.0,94,45.363854
-76.0,77,45.508965
-66.0,67,45.636718
-98.0,99,45.823678
-68.0,69,45.951973
-93.0,94,46.294068
-71.0,72,46.430987
-77.0,78,46.575591
-74.0,75,46.719212
-86.0,87,46.882634
-71.0,72,47.018083
-80.0,81,47.169194
-104.0,105,47.538906
-92.0,93,47.71389
-68.0,69,47.844742
-117.0,118,48.068048
-91.0,92,48.23778
-98.0,99,48.589195
-238.0,239,49.03438
-75.0,76,49.177543
-99.0,100,49.368225
-73.0,74,49.672174
-99.0,100,49.857489
-68.0,69,49.985143
-77.0,78,50.131878
-70.0,71,50.264638
-100.0,101,50.452036
-83.0,84,50.607416
-62.0,63,50.890664
-100.0,101,51.07934
-82.0,83,51.233532
-94.0,95,51.413653
-63.0,64,51.534778
-71.0,72,51.67106
-78.0,79,51.987301
-74.0,75,52.129117
-71.0,72,52.26567
-77.0,78,52.410333
-77.0,78,52.557855
-112.0,113,52.771151
-95.0,96,53.118787
-65.0,66,53.247864
-75.0,76,53.392534
-63.0,64,53.516413
-73.0,74,53.664593
-78.0,79,53.817835
-153.0,154,54.284014
-79.0,80,54.438322
-82.0,83,54.604817
-89.0,90,54.775612
-69.0,70,54.916631
-75.0,76,55.064698
-72.0,73,55.375851
-72.0,73,55.516854
-92.0,93,55.687261
-73.0,74,55.822959
-91.0,92,55.993129
-82.0,83,56.146148
-84.0,85,56.305262
-83.0,84,56.629371
-111.0,112,56.839024
-73.0,74,56.9762
-92.0,93,57.150267
-88.0,89,57.318601
-75.0,76,57.6271
-63.0,64,57.748628
-90.0,91,57.919471
-74.0,75,58.05746
-90.0,91,58.228446
-81.0,82,58.378052
-94.0,95,58.555837
-72.0,73,58.862115
-93.0,94,59.039267
-76.0,77,59.182813
-175.0,176,59.510294
-101.0,102,59.8646
-77.0,78,60.014328
-88.0,89,60.181466
-79.0,80,60.330296
-96.0,97,60.508651
-93.0,94,60.685168
-78.0,79,61.000206
-103.0,104,61.196124
-92.0,93,61.368459
-89.0,90,61.535435
-99.0,100,61.722526
-75.0,76,61.865306
-178.0,179,62.364653
-81.0,82,62.511466
-78.0,79,62.65443
-109.0,110,62.854101
-76.0,77,62.991672
-136.0,137,63.406092
-81.0,82,63.555467
-152.0,153,63.836932
-134.0,135,64.085946
-102.0,103,64.442545
-87.0,88,64.604102
-199.0,200,64.9759
-82.0,83,65.128598
-77.0,78,65.436624
-100.0,101,65.620355
-94.0,95,65.796653
-71.0,72,65.929814
-114.0,115,66.143425
-78.0,79,66.291006
-64.0,65,66.582781
-94.0,95,66.764748
-74.0,75,66.902987
-80.0,81,67.051613
-78.0,79,67.200027
-84.0,85,67.352388
-85.0,86,67.678808
-86.0,87,67.841888
-75.0,76,67.982705
-85.0,86,68.141658
-113.0,114,68.359286
-123.0,124,68.597378
-208.0,209,69.154907
-72.0,73,69.291231
-95.0,96,69.466308
-89.0,90,69.633243
-161.0,162,70.09543
-109.0,110,70.297292
-182.0,183,70.636766
-100.0,101,70.826192
-108.0,109,71.19251
-94.0,95,71.366856
-113.0,114,71.579691
-98.0,99,71.765496
-62.0,63,71.881337
-66.0,67,73.096733
-88.0,89,73.267402
-84.0,85,73.431301
-76.0,77,73.57969
-73.0,74,73.72242
-151.0,152,74.017035
-88.0,89,74.362081
-70.0,71,74.498523
-244.0,245,74.971601
-71.0,72,75.11069
-91.0,92,75.456273
-76.0,77,75.602213
-81.0,82,75.759197
-90.0,91,75.941041
-82.0,83,76.110832
-83.0,84,76.284581
-128.0,129,76.721994
-91.0,92,76.908208
-100.0,101,77.111831
-75.0,76,77.265224
-74.0,75,77.415472
-96.0,97,77.794582
-69.0,70,77.94213
-88.0,89,78.120015
-95.0,96,78.313989
-76.0,77,78.468453
-102.0,103,78.674452
-68.0,69,78.811003
-88.0,89,79.162027
-77.0,78,79.316845
-66.0,67,79.452645
-65.0,66,79.58678
-104.0,105,79.796879
-99.0,100,79.996778
-78.0,79,80.32125
-64.0,65,80.453148
-88.0,89,80.634695
-81.0,82,80.802397
-85.0,86,80.975351
-73.0,74,81.118567
-92.0,93,81.482468
-94.0,95,81.670974
-81.0,82,81.835015
-74.0,75,81.983617
-72.0,73,82.127658
-165.0,166,82.64155
-94.0,95,82.830293
-74.0,75,82.981128
-61.0,62,83.102968
-74.0,75,83.25103
-95.0,96,83.440975
-84.0,85,83.77725
-90.0,91,83.954932
-75.0,76,84.106716
-76.0,77,84.261475
-84.0,85,84.428967
-84.0,85,84.598781
-71.0,72,84.742962
-90.0,91,85.091688
-165.0,166,85.413891
-83.0,84,85.575678
-93.0,94,85.755299
-98.0,99,85.962297
-77.0,78,86.280405
-86.0,87,86.444464
-80.0,81,86.597013
-76.0,77,86.742471
-86.0,87,86.907352
-72.0,73,87.046431
-61.0,62,87.332791
-82.0,83,87.489433
-84.0,85,87.646054
-87.0,88,87.808546
-67.0,68,87.935766
-74.0,75,88.076762
-100.0,101,88.432398
-151.0,152,88.720376
-83.0,84,88.88123
-85.0,86,89.04836
-94.0,95,89.230768
-78.0,79,89.570749
-95.0,96,89.753376
-101.0,102,89.951974
-107.0,108,90.156766
-91.0,92,90.330914
-90.0,91,90.505045
-75.0,76,90.819995
-119.0,120,91.048498
-70.0,71,91.183477
-84.0,85,91.345618
-65.0,66,91.470814
-85.0,86,91.634358
-79.0,80,91.950623
-91.0,92,92.135243
-70.0,71,92.276249
-105.0,106,92.482843
-71.0,72,92.621612
-89.0,90,92.790935
-92.0,93,93.141092
-113.0,114,93.358624
-79.0,80,93.505051
-71.0,72,93.63935
-74.0,75,93.779288
-111.0,112,94.158813
-82.0,83,94.317166
-105.0,106,94.517526
-90.0,91,94.688745
-96.0,97,94.869841
-80.0,81,95.021649
-75.0,76,95.330265
-94.0,95,95.509686
-93.0,94,95.686658
-89.0,90,95.85631
-81.0,82,96.010552
-83.0,84,96.168324
-80.0,81,96.483875
-78.0,79,96.632461
-73.0,74,96.770783
-70.0,71,96.904619
-92.0,93,97.078866
-90.0,91,97.249953
-84.0,85,97.578961
-187.0,188,97.935527
-98.0,99,98.120771
-85.0,86,98.283383
-86.0,87,98.447211
-92.0,93,98.790332
-104.0,105,98.988338
-89.0,90,99.162218
-115.0,116,99.387824
-236.0,237,100.008035
-79.0,80,100.159632
-86.0,87,100.320333
-62.0,63,100.441084
-98.0,99,100.628774
-94.0,95,100.975057
-118.0,119,101.208551
-95.0,96,101.392251
-203.0,204,101.776702
-76.0,77,101.923531
-109.0,110,102.294295
-93.0,94,102.467543
-75.0,76,102.608063
-93.0,94,102.783835
-84.0,85,102.940537
-86.0,87,103.273141
-98.0,99,103.455499
-110.0,111,103.66011
-88.0,89,103.824254
-159.0,160,104.128749
-77.0,78,104.443941
-75.0,76,104.584068
-83.0,84,104.74035
-82.0,83,104.89694
-95.0,96,105.075596
-99.0,100,105.26267
-93.0,94,105.605815
-95.0,96,105.782686
-79.0,80,105.930114
-89.0,90,106.098618
-96.0,97,106.281396
-99.0,100,106.638881
-102.0,103,106.842658
-178.0,179,107.190517
-74.0,75,107.331413
-105.0,106,107.530377
-71.0,72,107.830823
-103.0,104,108.026635
-78.0,79,108.179079
-84.0,85,108.338896
-62.0,63,108.45776
-89.0,90,108.627804
-95.0,96,108.976338
-74.0,75,109.116489
-107.0,108,109.31884
-98.0,99,109.503882
-77.0,78,109.649112
-72.0,73,109.7862
-71.0,72,110.085827
-91.0,92,110.258985
-68.0,69,110.389283
-85.0,86,110.549763
-92.0,93,110.726723
-73.0,74,110.868279
-79.0,80,111.183511
-77.0,78,111.32705
-69.0,70,111.456559
-85.0,86,111.618315
-62.0,63,111.737346
-137.0,138,111.998866
-76.0,77,112.315887
-72.0,73,112.455343
-63.0,64,112.576293
-73.0,74,112.714397
-76.0,77,112.857768
-98.0,99,113.0437
-89.0,90,113.214265
-93.0,94,113.554736
-106.0,107,113.752453
-93.0,94,113.925405
-95.0,96,114.1019
-236.0,237,114.70926
-99.0,100,114.893565
-66.0,67,115.019574
-129.0,130,115.261436
-81.0,82,115.416609
-89.0,90,115.75384
-61.0,62,115.868156
-63.0,64,115.986017
-104.0,105,116.1803
-76.0,77,116.325182
-77.0,78,116.473203
-106.0,107,116.836779
-85.0,86,116.995431
-162.0,163,117.300479
-70.0,71,117.433666
-107.0,108,117.635017
-76.0,77,117.947453
-86.0,87,118.114119
-69.0,70,118.247106
-105.0,106,118.446125
-75.0,76,118.589644
-87.0,88,118.76362
-63.0,64,119.052371
-96.0,97,119.240053
-102.0,103,119.435154
-70.0,71,119.568821
-63.0,64,119.688945
-93.0,94,119.869467
-84.0,85,120.19509
-89.0,90,120.367395
-98.0,99,120.557451
-96.0,97,120.74254
-72.0,73,120.88891
-92.0,93,121.074897
-77.0,78,121.3936
-70.0,71,121.526464
-82.0,83,121.682643
-76.0,77,121.826571
-77.0,78,121.973688
-96.0,97,122.157252
-71.0,72,122.456518
-113.0,114,122.670815
-90.0,91,122.846358
-76.0,77,122.992153
-122.0,123,123.22452
-242.0,243,123.858963
-62.0,63,123.982954
-73.0,74,124.128992
-223.0,224,124.57462
-81.0,82,124.905564
-78.0,79,125.058264
