# {"t_start": 1592775341.2788215, "env_id": "CartPole-v0"} 
r,l,t
21.0,21,1.465943
20.0,20,1.499432
24.0,24,1.535998
17.0,17,1.562053
14.0,14,1.584404
18.0,18,1.612428
16.0,16,1.63713
12.0,12,1.655533
11.0,11,1.673916
14.0,14,1.695575
12.0,12,1.714895
25.0,25,1.753311
34.0,34,1.807133
20.0,20,1.837642
17.0,17,1.863569
31.0,31,1.912472
15.0,15,1.934887
16.0,16,1.959661
28.0,28,2.004401
22.0,22,2.038585
14.0,14,2.060262
14.0,14,2.083323
13.0,13,2.103584
24.0,24,2.140142
18.0,18,2.168019
8.0,8,2.18142
16.0,16,2.207383
26.0,26,2.491074
23.0,23,2.528956
13.0,13,2.549014
33.0,33,2.601586
16.0,16,2.626574
42.0,42,2.693416
27.0,27,2.734558
13.0,13,2.754798
53.0,53,2.838212
13.0,13,2.85836
34.0,34,2.913508
12.0,12,2.932283
43.0,43,3.000593
32.0,32,3.050239
11.0,11,3.067409
25.0,25,3.107305
12.0,12,3.126045
20.0,20,3.157353
14.0,14,3.179887
31.0,31,3.228783
10.0,10,3.244318
35.0,35,3.463939
40.0,40,3.531507
13.0,13,3.551614
18.0,18,3.57974
29.0,29,3.62555
31.0,31,3.674815
17.0,17,3.702579
48.0,48,3.777104
22.0,22,3.812672
62.0,62,3.908739
9.0,9,3.922529
15.0,15,3.945769
31.0,31,3.994811
24.0,24,4.031638
69.0,69,4.139861
35.0,35,4.195948
13.0,13,4.216276
37.0,37,4.439848
55.0,55,4.528239
23.0,23,4.563629
13.0,13,4.583821
19.0,19,4.61477
14.0,14,4.63635
27.0,27,4.677943
29.0,29,4.724532
24.0,24,4.762439
65.0,65,4.866128
38.0,38,4.927336
57.0,57,5.018507
71.0,71,5.132355
61.0,61,5.230631
14.0,14,5.423407
15.0,15,5.447986
34.0,34,5.504692
25.0,25,5.543651
55.0,55,5.629222
65.0,65,5.731309
17.0,17,5.757387
90.0,90,5.897751
36.0,36,5.953817
27.0,27,5.995783
12.0,12,6.014997
14.0,14,6.03686
42.0,42,6.103233
39.0,39,6.164633
64.0,64,6.429693
134.0,134,6.645002
33.0,33,6.695707
61.0,61,6.824856
48.0,48,6.923492
54.0,54,7.039825
30.0,30,7.090749
69.0,69,7.200047
78.0,78,7.490361
140.0,140,7.718424
61.0,61,7.821153
15.0,15,7.844662
40.0,40,7.906387
93.0,93,8.062
52.0,52,8.145415
18.0,18,8.172574
45.0,45,8.242222
75.0,75,8.529546
124.0,124,8.721541
31.0,31,8.768798
40.0,40,8.831415
200.0,200,9.14699
34.0,34,9.199771
72.0,72,9.478815
81.0,81,9.606592
87.0,87,9.747053
143.0,143,9.990865
200.0,200,10.471749
200.0,200,10.784184
165.0,165,11.046278
59.0,59,11.137866
169.0,169,11.583539
200.0,200,11.899028
35.0,35,11.957129
129.0,129,12.168274
162.0,162,12.644906
162.0,162,12.901163
143.0,143,13.128407
121.0,121,13.488104
106.0,106,13.65733
117.0,117,13.843286
171.0,171,14.113305
158.0,158,14.527461
92.0,92,14.676147
200.0,200,14.995054
200.0,200,15.47803
200.0,200,15.791875
200.0,200,16.105669
121.0,121,16.460714
164.0,164,16.718604
174.0,174,16.990481
188.0,188,17.454919
196.0,196,17.764322
92.0,92,17.910876
170.0,170,18.350306
200.0,200,18.665765
200.0,200,18.986134
200.0,200,19.468504
193.0,193,19.775934
200.0,200,20.26294
200.0,200,20.585566
200.0,200,20.904537
200.0,200,21.403117
191.0,191,21.702804
