# {"t_start": 1592775341.264, "env_id": "CartPole-v0"} 
r,l,t
11.0,11,1.464855
32.0,32,1.517057
24.0,24,1.553826
35.0,35,1.608404
35.0,35,1.662736
11.0,11,1.679688
16.0,16,1.705705
12.0,12,1.724669
19.0,19,1.753914
22.0,22,1.789608
14.0,14,1.811157
22.0,22,1.844743
32.0,32,1.89434
23.0,23,1.930221
16.0,16,1.954516
48.0,48,2.029824
9.0,9,2.043913
24.0,24,2.081322
25.0,25,2.12131
23.0,23,2.156392
16.0,16,2.181252
12.0,12,2.201249
21.0,21,2.234554
16.0,16,2.502503
16.0,16,2.528859
48.0,48,2.605563
30.0,30,2.652099
19.0,19,2.682101
61.0,61,2.77717
23.0,23,2.814186
13.0,13,2.834179
26.0,26,2.874568
17.0,17,2.902659
44.0,44,2.971811
29.0,29,3.018455
21.0,21,3.050951
23.0,23,3.086671
12.0,12,3.106122
48.0,48,3.181516
32.0,32,3.232654
18.0,18,3.260581
18.0,18,3.288894
26.0,26,3.496217
36.0,36,3.555349
30.0,30,3.603135
21.0,21,3.635813
20.0,20,3.667252
35.0,35,3.723606
14.0,14,3.745049
55.0,55,3.832051
27.0,27,3.873403
28.0,28,3.917328
33.0,33,3.96819
28.0,28,4.012629
20.0,20,4.043251
11.0,11,4.060192
28.0,28,4.103208
23.0,23,4.140204
33.0,33,4.192364
53.0,53,4.441162
22.0,22,4.477161
32.0,32,4.529065
36.0,36,4.58451
25.0,25,4.624779
19.0,19,4.654322
32.0,32,4.704078
58.0,58,4.795889
52.0,52,4.879272
21.0,21,4.913129
14.0,14,4.935695
13.0,13,4.956797
20.0,20,4.988748
44.0,44,5.057406
10.0,10,5.07296
24.0,24,5.111641
28.0,28,5.158134
39.0,39,5.221263
50.0,50,5.472759
72.0,72,5.58745
90.0,90,5.728789
17.0,17,5.755162
59.0,59,5.847553
17.0,17,5.873091
27.0,27,5.915631
26.0,26,5.956041
57.0,57,6.045349
18.0,18,6.073372
58.0,58,6.165155
28.0,28,6.208699
36.0,36,6.430391
88.0,88,6.572883
62.0,62,6.67084
63.0,63,6.775849
18.0,18,6.821251
54.0,54,6.938183
88.0,88,7.111626
42.0,42,7.178507
69.0,69,7.286783
58.0,58,7.550249
73.0,73,7.667408
40.0,40,7.731269
36.0,36,7.788642
102.0,102,7.955143
88.0,88,8.10224
92.0,92,8.246081
124.0,124,8.608038
30.0,30,8.655307
14.0,14,8.676698
14.0,14,8.69829
85.0,85,8.829849
92.0,92,8.975964
157.0,157,9.222286
200.0,200,9.704958
91.0,91,9.850167
74.0,74,9.98572
79.0,79,10.109181
81.0,81,10.23574
156.0,156,10.647681
