# {"t_start": 1592775341.2604322, "env_id": "CartPole-v0"} 
r,l,t
20.0,20,1.482625
10.0,10,1.499744
17.0,17,1.526829
14.0,14,1.548105
38.0,38,1.607309
16.0,16,1.632187
19.0,19,1.661681
24.0,24,1.699903
12.0,12,1.718556
12.0,12,1.737705
10.0,10,1.752899
28.0,28,1.79779
51.0,51,1.875867
30.0,30,1.923151
45.0,45,1.992469
119.0,119,2.17849
35.0,35,2.235015
9.0,9,2.249128
13.0,13,2.512589
14.0,14,2.536244
22.0,22,2.57035
15.0,15,2.594126
16.0,16,2.619935
74.0,74,2.736021
35.0,35,2.789954
24.0,24,2.828525
32.0,32,2.878139
26.0,26,2.920488
11.0,11,2.938064
27.0,27,2.979986
48.0,48,3.05603
21.0,21,3.08871
24.0,24,3.127082
27.0,27,3.169403
20.0,20,3.201411
45.0,45,3.271799
56.0,56,3.528897
17.0,17,3.555835
15.0,15,3.579092
17.0,17,3.606737
38.0,38,3.665966
58.0,58,3.757938
19.0,19,3.787454
18.0,18,3.816293
30.0,30,3.863379
15.0,15,3.886179
41.0,41,3.949949
46.0,46,4.022352
20.0,20,4.052834
25.0,25,4.090787
21.0,21,4.1245
23.0,23,4.161328
50.0,50,4.240904
33.0,33,4.457996
26.0,26,4.500148
35.0,35,4.555599
15.0,15,4.578756
33.0,33,4.631407
24.0,24,4.668623
23.0,23,4.704233
39.0,39,4.766511
19.0,19,4.796411
11.0,11,4.813855
32.0,32,4.865085
73.0,73,4.982648
23.0,23,5.019913
50.0,50,5.097247
18.0,18,5.126985
58.0,58,5.221659
10.0,10,5.237658
69.0,69,5.521427
23.0,23,5.557159
31.0,31,5.604759
13.0,13,5.625763
94.0,94,5.772662
48.0,48,5.848134
37.0,37,5.903893
31.0,31,5.953736
41.0,41,6.017687
81.0,81,6.145159
22.0,22,6.179622
41.0,41,6.406373
48.0,48,6.483546
44.0,44,6.558064
115.0,115,6.739513
73.0,73,6.904909
67.0,67,7.040479
38.0,38,7.108991
17.0,17,7.137275
31.0,31,7.185167
64.0,64,7.285727
42.0,42,7.519553
42.0,42,7.589898
90.0,90,7.734905
109.0,109,7.91205
48.0,48,7.988525
70.0,70,8.107252
31.0,31,8.157747
17.0,17,8.183317
25.0,25,8.220973
35.0,35,8.276191
36.0,36,8.499934
112.0,112,8.675594
151.0,151,8.910699
100.0,100,9.069206
13.0,13,9.089518
183.0,183,9.543594
117.0,117,9.729137
12.0,12,9.748945
51.0,51,9.82936
117.0,117,10.032588
123.0,123,10.225424
143.0,143,10.61674
200.0,200,10.929179
200.0,200,11.423694
200.0,200,11.739999
65.0,65,11.841967
200.0,200,12.16719
200.0,200,12.70573
200.0,200,13.022805
152.0,152,13.429825
133.0,133,13.642827
200.0,200,13.961288
200.0,200,14.442478
123.0,123,14.636981
188.0,188,14.938091
161.0,161,15.195485
146.0,146,15.590397
154.0,154,15.832222
200.0,200,16.145256
184.0,184,16.602251
200.0,200,16.912875
132.0,132,17.121978
200.0,200,17.6051
200.0,200,17.921221
149.0,149,18.32566
200.0,200,18.64357
177.0,177,18.926713
200.0,200,19.407821
172.0,172,19.682436
197.0,197,19.997646
147.0,147,20.402877
200.0,200,20.722871
200.0,200,21.039365
200.0,200,21.536473
200.0,200,21.850336
199.0,199,22.334575
200.0,200,22.653105
178.0,178,22.93714
200.0,200,23.415612
200.0,200,23.734366
200.0,200,24.219666
178.0,178,24.507251
200.0,200,24.828046
156.0,156,25.239856
200.0,200,25.561738
200.0,200,25.876684
200.0,200,26.354893
200.0,200,26.671187
200.0,200,27.146552
200.0,200,27.467543
200.0,200,27.782844
200.0,200,28.269982
200.0,200,28.587362
200.0,200,28.912481
200.0,200,29.398453
192.0,192,29.706352
200.0,200,30.19225
200.0,200,30.511688
200.0,200,30.825887
200.0,200,31.316405
200.0,200,31.631196
200.0,200,32.117591
159.0,159,32.375975
200.0,200,32.697301
200.0,200,33.177747
200.0,200,33.497912
200.0,200,33.818131
200.0,200,34.304675
200.0,200,34.62586
200.0,200,35.112425
200.0,200,35.430121
200.0,200,35.739981
200.0,200,36.219082
200.0,200,36.538568
200.0,200,37.020267
200.0,200,37.336392
200.0,200,37.651916
187.0,187,38.118736
200.0,200,38.432387
200.0,200,38.917894
200.0,200,39.241813
200.0,200,39.559435
200.0,200,40.046921
200.0,200,40.368332
200.0,200,40.691393
200.0,200,41.187384
177.0,177,41.468934
200.0,200,41.958206
192.0,192,42.262233
200.0,200,42.57371
200.0,200,43.057142
190.0,190,43.362128
200.0,200,43.840821
190.0,190,44.147018
200.0,200,44.465518
200.0,200,44.94417
200.0,200,45.265927
200.0,200,45.588235
200.0,200,46.073386
200.0,200,46.39395
200.0,200,46.875468
200.0,200,47.195947
200.0,200,47.516958
200.0,200,48.004533
200.0,200,48.318523
200.0,200,48.797382
200.0,200,49.116477
200.0,200,49.437001
200.0,200,49.922584
200.0,200,50.244555
200.0,200,50.734328
200.0,200,51.046088
200.0,200,51.360087
200.0,200,51.837327
200.0,200,52.149159
200.0,200,52.462664
200.0,200,52.954716
200.0,200,53.27796
200.0,200,53.760338
200.0,200,54.076865
200.0,200,54.390213
200.0,200,54.877747
200.0,200,55.200688
200.0,200,55.69327
200.0,200,56.010553
200.0,200,56.327437
200.0,200,56.8204
200.0,200,57.139697
200.0,200,57.626172
200.0,200,57.948951
200.0,200,58.269013
200.0,200,58.753865
