# {"t_start": 1592782368.5794775, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.482495
-500.0,500,3.624877
-500.0,500,5.014743
-500.0,500,6.429458
-500.0,500,7.703213
-500.0,500,9.044666
-500.0,500,10.303001
-500.0,500,11.584189
-500.0,500,12.781362
-500.0,500,14.010746
-500.0,500,15.204223
-411.0,412,16.245515
-500.0,500,17.473773
-500.0,500,18.70746
-461.0,462,19.984106
-266.0,267,20.509156
-396.0,397,21.470245
-276.0,277,22.185033
-254.0,255,22.687512
-268.0,269,23.391859
-305.0,306,24.002698
-311.0,312,24.854238
-323.0,324,25.733778
-228.0,229,26.249851
-289.0,290,27.035255
-181.0,182,27.397434
-148.0,149,27.685932
-182.0,183,28.218657
-205.0,206,28.620975
-139.0,140,28.895498
-144.0,145,29.356798
-145.0,146,29.646175
-223.0,224,30.092094
-171.0,172,30.603155
-185.0,186,30.962437
-164.0,165,31.282006
-150.0,151,31.743313
-160.0,161,32.060842
-135.0,136,32.359903
-126.0,127,32.61955
-120.0,121,33.03398
-170.0,171,33.366862
-136.0,137,33.631414
-154.0,155,34.106715
-114.0,115,34.330979
-139.0,140,34.633044
-184.0,185,35.043789
-93.0,94,35.423771
-163.0,164,35.745795
-132.0,133,36.02166
-166.0,167,36.522171
-124.0,125,36.821543
-147.0,148,37.132819
-133.0,134,37.404497
-170.0,171,37.994803
-118.0,119,38.256744
-109.0,110,38.473977
-146.0,147,38.813593
-139.0,140,39.284849
-106.0,107,39.493087
-148.0,149,39.781016
-93.0,94,39.963899
-212.0,213,40.593385
-129.0,130,40.854693
-111.0,112,41.095326
-145.0,146,41.635689
-119.0,120,41.90809
-99.0,100,42.106409
-109.0,110,42.31965
-119.0,120,42.583741
-128.0,129,43.050101
-136.0,137,43.340008
-134.0,135,43.622618
-144.0,145,43.900703
-99.0,100,44.297384
-112.0,113,44.560166
-152.0,153,44.89555
-117.0,118,45.161629
-89.0,90,45.594162
-90.0,91,45.853112
-87.0,88,46.101397
-118.0,119,46.433917
-124.0,125,46.701782
-144.0,145,47.185657
-104.0,105,47.396546
-166.0,167,47.727435
-118.0,119,47.977145
-84.0,85,48.318125
-160.0,161,48.625272
-125.0,126,48.87085
-97.0,98,49.059522
-91.0,92,49.40515
-95.0,96,49.589674
-104.0,105,49.788609
-123.0,124,50.026196
-110.0,111,50.235314
-112.0,113,50.618408
-89.0,90,50.829623
-99.0,100,51.047549
-115.0,116,51.319104
-82.0,83,51.491072
-154.0,155,52.01332
-148.0,149,52.35547
-103.0,104,52.586733
-116.0,117,52.84856
-99.0,100,53.232329
-182.0,183,53.643401
-92.0,93,53.822841
-69.0,70,53.95541
-97.0,98,54.154605
-150.0,151,54.707867
-103.0,104,54.922951
-122.0,123,55.194167
-91.0,92,55.38444
-87.0,88,55.771178
-131.0,132,56.040907
-237.0,238,56.587146
-93.0,94,56.7903
-85.0,86,57.287319
-79.0,80,57.460105
-125.0,126,57.723438
-95.0,96,57.916723
-117.0,118,58.156068
-84.0,85,58.544261
-94.0,95,58.761309
-94.0,95,58.96952
-87.0,88,59.148234
-98.0,99,59.380895
-93.0,94,59.784722
-124.0,125,60.071718
-174.0,175,60.456091
-98.0,99,60.684143
-89.0,90,61.096279
-79.0,80,61.271416
-132.0,133,61.623159
-78.0,79,61.842511
-80.0,81,62.048091
-96.0,97,62.269219
-84.0,85,62.65176
-112.0,113,62.885844
-125.0,126,63.137148
-91.0,92,63.35354
-91.0,92,63.564936
-102.0,103,63.984643
-106.0,107,64.21629
-106.0,107,64.446841
-95.0,96,64.648798
-97.0,98,64.90236
-83.0,84,65.438244
-114.0,115,65.868536
-70.0,71,66.054749
-91.0,92,66.333638
-75.0,76,66.556428
-81.0,82,66.776037
-89.0,90,67.243879
-121.0,122,67.599525
-90.0,91,67.854305
-83.0,84,68.114217
-72.0,73,68.31395
-166.0,167,68.853595
-84.0,85,69.01943
-79.0,80,69.176062
-311.0,312,69.989576
-252.0,253,70.545782
-68.0,69,70.685393
-99.0,100,70.892098
-98.0,99,71.263356
-102.0,103,71.469215
-104.0,105,71.688263
-84.0,85,71.872162
-110.0,111,72.117833
-82.0,83,72.488902
-79.0,80,72.651068
-87.0,88,72.826803
-84.0,85,72.999721
-93.0,94,73.185889
-109.0,110,73.405818
-180.0,181,73.982267
-113.0,114,74.247023
-79.0,80,74.42079
-107.0,108,74.634765
-88.0,89,74.985916
-94.0,95,75.169163
-85.0,86,75.3393
-173.0,174,75.696091
-86.0,87,75.878631
-87.0,88,76.275479
-215.0,216,76.717468
-78.0,79,76.872437
-106.0,107,77.095448
-133.0,134,77.543218
-73.0,74,77.696202
-96.0,97,77.887432
-101.0,102,78.08688
-102.0,103,78.292654
-82.0,83,78.640915
-88.0,89,78.839761
-103.0,104,79.044575
-105.0,106,79.244281
-94.0,95,79.423787
-87.0,88,79.591489
-76.0,77,79.914337
-105.0,106,80.117937
-95.0,96,80.308506
-110.0,111,80.523664
-179.0,180,81.034608
-89.0,90,81.207923
-88.0,89,81.377548
-89.0,90,81.586371
-91.0,92,81.859726
-119.0,120,82.283342
-116.0,117,82.580508
-85.0,86,82.762661
-93.0,94,82.974292
-185.0,186,83.357708
-88.0,89,83.710361
-90.0,91,83.906313
-68.0,69,84.048128
-93.0,94,84.261175
-115.0,116,84.50207
-87.0,88,84.84893
-93.0,94,85.02747
-90.0,91,85.199472
-107.0,108,85.407564
-101.0,102,85.604598
-85.0,86,85.770093
-114.0,115,86.15579
-98.0,99,86.344438
-94.0,95,86.53226
-72.0,73,86.681137
-91.0,92,86.871463
-79.0,80,87.210811
-105.0,106,87.418272
-88.0,89,87.601377
-170.0,171,87.944649
-115.0,116,88.388375
-83.0,84,88.558787
-87.0,88,88.741886
-84.0,85,88.926913
-88.0,89,89.102616
-87.0,88,89.275091
-100.0,101,89.639678
-78.0,79,89.794708
-95.0,96,90.067377
-80.0,81,90.248944
-91.0,92,90.436355
-110.0,111,90.731207
-93.0,94,91.162441
-96.0,97,91.358639
-86.0,87,91.539612
-106.0,107,91.762619
-119.0,120,92.002722
-84.0,85,92.390088
-100.0,101,92.598003
-79.0,80,92.771057
-80.0,81,92.930341
-93.0,94,93.120699
-113.0,114,93.516818
-98.0,99,93.725273
-79.0,80,93.887863
-97.0,98,94.079385
-107.0,108,94.299822
-108.0,109,94.507742
-94.0,95,94.875778
-75.0,76,95.024786
-178.0,179,95.393764
-86.0,87,95.576593
-127.0,128,96.083628
-97.0,98,96.311897
-99.0,100,96.512674
-90.0,91,96.692729
-83.0,84,96.8668
-72.0,73,97.022316
-114.0,115,97.441674
-120.0,121,97.695801
-101.0,102,97.920861
-89.0,90,98.125623
-172.0,173,98.691509
-101.0,102,98.903836
-80.0,81,99.06639
-71.0,72,99.240962
-93.0,94,99.44698
-114.0,115,99.950228
-92.0,93,100.131803
-77.0,78,100.303672
-78.0,79,100.47401
-84.0,85,100.661515
-69.0,70,100.823433
-91.0,92,101.171363
-87.0,88,101.354795
-86.0,87,101.518959
-94.0,95,101.706776
-88.0,89,101.889099
-90.0,91,102.067697
-79.0,80,102.404446
-86.0,87,102.585084
-96.0,97,102.815051
-88.0,89,102.996529
-83.0,84,103.173134
-101.0,102,103.392869
-85.0,86,103.752364
-87.0,88,103.925927
-80.0,81,104.098453
-87.0,88,104.289835
-88.0,89,104.470584
-189.0,190,105.033405
-91.0,92,105.210977
-80.0,81,105.381483
-99.0,100,105.575599
-85.0,86,105.75297
-82.0,83,106.101541
-76.0,77,106.254955
-77.0,78,106.409895
-94.0,95,106.601577
-91.0,92,106.804295
-77.0,78,106.974381
-109.0,110,107.395682
-145.0,146,107.686862
-128.0,129,107.990498
-63.0,64,108.161722
-105.0,106,108.380494
-83.0,84,108.758188
-80.0,81,108.92308
-87.0,88,109.102144
-93.0,94,109.293507
-92.0,93,109.470155
-102.0,103,109.669265
-79.0,80,110.006361
-88.0,89,110.177531
-153.0,154,110.469668
-83.0,84,110.630398
-78.0,79,110.781396
-113.0,114,111.174168
-81.0,82,111.359503
-102.0,103,111.567076
-102.0,103,111.773002
-65.0,66,111.912964
-88.0,89,112.308173
-85.0,86,112.503467
-94.0,95,112.718596
-74.0,75,112.887542
-87.0,88,113.062195
-75.0,76,113.209056
-97.0,98,113.611892
-85.0,86,113.786271
-87.0,88,114.030124
-86.0,87,114.235427
-81.0,82,114.406431
-89.0,90,114.584256
-80.0,81,114.917725
-62.0,63,115.049056
-75.0,76,115.20286
-86.0,87,115.367364
-97.0,98,115.556179
-87.0,88,115.73706
-91.0,92,116.11224
-105.0,106,116.330123
-79.0,80,116.499515
-77.0,78,116.667538
-81.0,82,116.867015
-89.0,90,117.06901
-90.0,91,117.469777
-78.0,79,117.643302
-75.0,76,117.811434
-98.0,99,118.009051
-110.0,111,118.373218
-83.0,84,118.603285
-92.0,93,118.981217
-92.0,93,119.18921
-170.0,171,119.571795
-96.0,97,119.792056
-95.0,96,120.215719
-80.0,81,120.430351
-91.0,92,120.68693
-84.0,85,120.926903
-105.0,106,121.149781
-103.0,104,121.392228
-98.0,99,121.794214
-101.0,102,122.016138
-90.0,91,122.229153
-148.0,149,122.601998
-96.0,97,122.834552
-82.0,83,123.277729
-83.0,84,123.454009
-99.0,100,123.702093
-160.0,161,124.046143
-154.0,155,124.614978
-62.0,63,124.768174
-81.0,82,124.95352
-80.0,81,125.132607
-91.0,92,125.341386
-95.0,96,125.536779
-96.0,97,125.949953
-157.0,158,126.263163
-123.0,124,126.552011
-84.0,85,126.739674
-86.0,87,127.109695
-82.0,83,127.304166
-101.0,102,127.520402
-75.0,76,127.673249
-98.0,99,127.866665
-76.0,77,128.036201
-143.0,144,128.522254
-88.0,89,128.717053
-83.0,84,128.88316
-74.0,75,129.026285
-78.0,79,129.173016
-92.0,93,129.354995
-81.0,82,129.703006
-91.0,92,129.881254
-75.0,76,130.036622
-103.0,104,130.259347
-86.0,87,130.444644
-94.0,95,130.80384
-82.0,83,130.973513
-75.0,76,131.138643
-128.0,129,131.392852
-80.0,81,131.585226
-93.0,94,131.789476
-114.0,115,132.208391
-104.0,105,132.481555
-104.0,105,132.734941
-96.0,97,132.973746
-112.0,113,133.219195
-68.0,69,133.604239
-87.0,88,133.822134
-76.0,77,133.999061
-96.0,97,134.300513
-98.0,99,134.54038
-77.0,78,134.729779
-85.0,86,135.1355
-78.0,79,135.327724
-86.0,87,135.518412
-98.0,99,135.724112
-73.0,74,135.897175
-84.0,85,136.090789
-90.0,91,136.490759
-97.0,98,136.69926
-76.0,77,136.874331
-76.0,77,137.049849
-101.0,102,137.288123
-78.0,79,137.464763
-79.0,80,137.85376
-88.0,89,138.057831
-87.0,88,138.250948
-96.0,97,138.450302
-78.0,79,138.61661
-79.0,80,138.776478
-81.0,82,139.144206
-76.0,77,139.297029
-84.0,85,139.460929
-74.0,75,139.607881
-81.0,82,139.768081
-94.0,95,139.952568
-98.0,99,140.334266
-104.0,105,140.549489
-88.0,89,140.7285
-86.0,87,140.910086
-83.0,84,141.081483
-78.0,79,141.243917
-126.0,127,141.677808
-87.0,88,141.856601
-92.0,93,142.045689
-74.0,75,142.194824
-77.0,78,142.353779
-79.0,80,142.718362
-89.0,90,142.901649
-88.0,89,143.079577
-103.0,104,143.307822
-84.0,85,143.472271
-90.0,91,143.650147
-87.0,88,144.00669
-64.0,65,144.151146
-90.0,91,144.34551
-133.0,134,144.626688
-114.0,115,144.863252
-90.0,91,145.224645
-90.0,91,145.398587
-93.0,94,145.58615
-197.0,198,145.98228
-111.0,112,146.376611
-96.0,97,146.564207
-93.0,94,146.750876
-76.0,77,146.901507
-76.0,77,147.053799
-93.0,94,147.241424
-76.0,77,147.562613
-84.0,85,147.732511
-94.0,95,147.918448
-98.0,99,148.110975
-110.0,111,148.328942
-176.0,177,148.85436
-77.0,78,149.014393
-92.0,93,149.203507
-62.0,63,149.33042
-97.0,98,149.529351
-78.0,79,149.688729
-84.0,85,150.040082
-162.0,163,150.365473
-98.0,99,150.564722
-107.0,108,150.783841
-94.0,95,151.15995
-95.0,96,151.356673
-103.0,104,151.573778
-97.0,98,151.772391
-62.0,63,151.900264
-82.0,83,152.070078
-77.0,78,152.414452
-96.0,97,152.619446
-62.0,63,152.749908
-91.0,92,152.941237
-99.0,100,153.149748
-97.0,98,153.353006
-78.0,79,153.708466
-80.0,81,153.883664
-113.0,114,154.126482
-79.0,80,154.296861
-118.0,119,154.537983
-62.0,63,154.676492
-77.0,78,155.037214
-98.0,99,155.246237
-90.0,91,155.434494
-87.0,88,155.629472
-86.0,87,155.82724
-66.0,67,155.972844
-92.0,93,156.342399
