# {"t_start": 1592863969.5272305, "env_id": "MountainCarContinuous-v0"} 
r,l,t
88.529483,78,1.560187
87.044563,77,1.683497
87.058086,79,1.81139
89.481975,75,1.932873
87.67837,74,2.052163
88.805795,81,2.180682
90.141437,76,2.474147
89.083697,76,2.596385
88.162957,80,2.728382
89.348099,74,2.850535
89.482126,77,2.973849
88.222696,76,3.095793
80.877289,153,3.514453
89.099202,84,3.651392
88.466377,76,3.773741
88.233271,77,3.89864
89.425389,76,4.025771
88.937333,85,4.166351
89.144755,82,4.46718
88.605177,86,4.608588
89.147225,81,4.744839
86.790591,86,4.889034
88.399141,86,5.033631
88.728147,76,5.160967
87.941587,85,5.467961
81.169268,155,5.725597
88.74908,78,5.852159
88.023078,85,5.991015
88.118827,85,6.132505
88.951958,76,6.258662
88.325078,101,6.590573
88.682896,80,6.724948
88.941441,85,6.865881
89.868222,76,6.991995
89.1227,75,7.117116
88.122672,80,7.249219
79.4701,167,7.694335
87.070399,82,7.827996
88.365609,90,7.97889
88.518541,87,8.1204
85.684209,81,8.251961
86.972184,85,8.554218
89.31964,78,8.68242
86.819227,88,8.823133
88.48821,78,8.948039
88.656883,78,9.073969
86.908388,77,9.198208
87.519978,74,9.481516
87.720689,85,9.62029
89.321471,77,9.745691
87.079465,82,9.880162
86.419242,80,10.010488
85.898348,87,10.148886
89.065742,77,10.274227
88.71951,77,10.566395
88.589105,79,10.693264
87.644095,77,10.815076
88.242996,78,10.941735
87.780064,77,11.068786
87.947901,75,11.191149
88.01322,76,11.478427
88.606582,81,11.612696
88.08833,77,11.73994
87.939721,86,11.882721
87.093769,78,12.012137
87.543427,76,12.137271
87.816353,82,12.270568
88.841312,77,12.561353
87.493685,75,12.684187
84.678524,80,12.815082
86.376673,83,12.952427
84.943947,86,13.093368
86.997185,79,13.224976
86.579005,77,13.519418
87.475806,78,13.649372
88.287187,78,13.776411
86.544158,78,13.902077
77.488628,170,14.184767
86.619988,80,14.315376
89.217566,77,14.611614
87.352804,83,14.747247
88.607495,77,14.870646
88.507515,79,15.001104
86.943985,84,15.137484
89.120751,77,15.262883
87.820893,77,15.557572
87.520222,76,15.682249
87.971326,84,15.818742
87.560541,78,15.946818
89.052812,85,16.085492
87.881426,76,16.21003
89.389864,77,16.337266
88.540308,79,16.637582
88.214599,83,16.770752
90.678721,79,16.898355
88.569469,78,17.02383
85.598465,122,17.218641
87.313972,77,17.511644
88.287331,78,17.640271
88.210112,81,17.774206
88.445674,78,17.902772
89.587638,78,18.029393
88.14336,80,18.158788
87.810027,75,18.281949
88.488118,78,18.574303
87.140744,77,18.699929
89.002099,100,18.861152
88.061431,78,18.987365
89.265379,79,19.114634
89.009394,78,19.244768
88.501557,79,19.539554
87.729058,77,19.664084
87.628632,77,19.790121
88.191733,76,19.913703
89.448978,78,20.039593
87.937198,76,20.166096
88.070727,76,20.290014
88.592014,78,20.581728
88.142464,78,20.708122
89.194895,76,20.831496
90.288063,77,20.9568
87.52138,79,21.083852
88.465223,75,21.206961
87.621479,77,21.33281
89.540691,76,21.628056
87.767896,77,21.759986
80.52683,155,22.013168
88.62227,84,22.152966
89.666868,75,22.275625
89.926918,74,22.564483
89.635055,77,22.694656
87.784852,79,22.827493
88.154233,77,22.956083
87.492128,87,23.101649
87.89939,80,23.23308
87.964258,77,23.360762
88.870664,98,23.686945
88.910881,77,23.813234
87.931471,80,23.942151
88.421409,78,24.07084
90.193117,76,24.197886
88.071858,90,24.347915
88.075811,75,24.641231
89.137288,77,24.76796
88.366345,77,24.897206
89.862533,78,25.026555
89.064346,75,25.151178
88.828514,77,25.27781
88.650664,80,25.408716
88.5845,79,25.704201
87.964022,78,25.830523
89.47412,79,25.95498
90.442596,78,26.080735
88.317846,78,26.208104
86.268648,82,26.34147
88.699568,77,26.630993
88.862991,76,26.756899
88.544914,78,26.883965
90.192495,77,27.013817
87.96447,79,27.143746
89.242374,86,27.286759
90.514697,78,27.583888
89.991382,77,27.709271
90.316476,76,27.83523
87.971077,81,27.968
88.664116,76,28.093072
87.849437,78,28.220456
89.994376,76,28.346138
88.675779,74,28.638576
88.229929,92,28.78529
87.261321,82,28.916332
89.331458,77,29.044243
88.538836,78,29.172499
90.362426,75,29.297839
88.689735,78,29.42817
86.914913,80,29.726498
87.957823,75,29.849801
88.90369,76,29.976139
88.834986,80,30.104813
88.247109,75,30.229835
88.154533,81,30.363407
87.592544,76,30.653696
89.596063,78,30.779669
88.836939,78,30.908492
89.15253,74,31.030407
88.121695,77,31.157141
89.661367,74,31.280327
88.771492,76,31.405914
88.537649,77,31.696244
88.855746,77,31.822007
89.145867,76,31.947165
80.711341,145,32.183422
88.272156,80,32.315398
87.999704,76,32.435502
88.604737,86,32.738387
88.498484,75,32.855587
88.40557,77,32.981084
88.540358,75,33.105108
89.697846,86,33.244329
87.863293,75,33.367021
87.5913,78,33.657158
89.609616,76,33.781237
89.920281,76,33.9058
87.938736,74,34.026375
88.655885,76,34.151786
90.429628,78,34.280341
89.152869,75,34.404245
90.11829,79,34.703862
87.552314,75,34.828159
89.486296,77,34.954182
87.908355,80,35.086071
90.074495,77,35.214591
89.029668,76,35.340893
88.811536,79,35.638759
89.615195,76,35.768145
88.575155,76,35.895441
88.397483,81,36.031353
87.506788,77,36.15936
88.440453,77,36.287384
89.890099,77,36.413281
86.822525,76,36.702729
90.058268,74,36.82319
88.516519,79,36.948606
89.000458,79,37.075897
88.825569,78,37.206147
89.773165,78,37.33379
88.295273,81,37.469638
87.797616,79,37.766962
89.122452,82,37.905318
88.984491,78,38.03385
88.71194,80,38.165967
87.600452,84,38.303213
87.868547,84,38.440132
87.279155,89,38.75224
88.303291,77,38.88031
88.405424,77,39.007448
88.820146,86,39.148304
90.625047,77,39.275671
89.533922,76,39.401232
89.799675,78,39.696741
88.406026,77,39.824419
88.070961,117,40.017233
88.698871,80,40.149327
90.035983,75,40.271707
88.345892,79,40.403383
88.793747,74,40.689074
82.538672,152,40.938558
89.349016,78,41.067078
89.132338,73,41.187474
86.726681,77,41.313424
87.955972,77,41.440189
87.829424,76,41.732931
87.572199,75,41.855426
89.059831,79,41.986487
89.540424,79,42.115639
87.729548,78,42.244787
87.959902,76,42.370119
88.216498,76,42.493795
89.214697,75,42.782607
88.11435,79,42.910197
87.137571,77,43.032663
88.490343,83,43.168286
77.034574,173,43.450529
88.4068,76,43.744229
89.103401,80,43.875445
87.397716,84,44.013891
89.606251,77,44.140153
90.109525,79,44.269856
90.15981,75,44.392672
88.953076,76,44.517208
87.989586,75,44.802963
89.475937,78,44.925233
89.398605,77,45.045855
