# {"t_start": 1592863969.536121, "env_id": "MountainCarContinuous-v0"} 
r,l,t
87.815634,83,1.559632
90.026166,76,1.681171
88.637653,82,1.813777
90.061805,82,1.947162
87.874216,82,2.078401
89.004213,79,2.203954
88.327033,83,2.508783
88.076672,110,2.688284
90.274193,77,2.815229
89.059896,77,2.939809
81.889733,145,3.173504
89.674303,79,3.471155
89.391768,78,3.597938
88.075298,77,3.723371
89.729953,76,3.845804
87.880511,84,3.9849
88.98044,82,4.121881
90.901995,78,4.249255
86.501801,80,4.547215
90.176693,77,4.67559
88.572271,79,4.808411
83.749069,147,5.054811
87.998474,87,5.200361
89.966836,90,5.516929
87.211467,79,5.647448
89.446928,76,5.771287
89.043549,78,5.898545
89.576808,76,6.023284
89.415674,76,6.150646
87.51843,77,6.27803
88.761464,77,6.570597
87.416691,104,6.74468
87.180645,79,6.875323
88.851118,82,7.010823
78.365498,162,7.280696
87.533459,79,7.577647
87.891987,76,7.706334
87.691538,87,7.848059
77.693041,168,8.124793
86.597454,83,8.259602
87.387538,81,8.555459
87.823995,77,8.681556
86.070528,83,8.814265
88.948286,76,8.936023
89.635786,76,9.058791
85.873624,80,9.187838
87.888735,77,9.476006
88.691698,76,9.600149
86.618424,92,9.749818
87.550204,78,9.877754
87.896044,83,10.012902
86.431819,80,10.140105
88.144184,82,10.273626
88.841028,80,10.57038
87.422137,77,10.694031
87.84294,76,10.814624
88.988812,79,10.942657
87.99732,81,11.076535
87.221758,78,11.203271
87.486182,80,11.498922
88.556085,75,11.62196
86.765761,86,11.764529
88.672549,75,11.888703
88.943119,77,12.016328
88.291355,84,12.154718
86.43644,78,12.281441
87.199956,77,12.572319
87.103304,76,12.696963
86.661737,82,12.831386
86.822218,79,12.961822
88.43349,76,13.086222
88.161692,77,13.214551
88.4554,80,13.513747
87.679438,76,13.640487
88.427522,81,13.772537
88.826966,76,13.89496
87.402799,77,14.025814
88.526172,80,14.156834
79.600569,150,14.571353
88.243555,76,14.696707
86.70462,80,14.824891
88.230905,76,14.95018
87.73868,77,15.075947
87.979082,77,15.20023
87.783562,77,15.327245
85.816535,80,15.625801
87.242991,76,15.749782
85.579063,82,15.883732
88.032565,77,16.00986
88.334416,89,16.155322
89.297034,78,16.28327
86.809298,87,16.59738
87.445351,86,16.736724
88.102959,77,16.860571
86.324261,74,16.980037
88.069729,80,17.106462
88.679048,76,17.228756
87.479209,77,17.523299
87.310144,79,17.653641
