# {"t_start": 1592863969.5470815, "env_id": "MountainCarContinuous-v0"} 
r,l,t
87.976227,79,1.542104
88.839969,76,1.663888
88.811253,78,1.790018
89.432442,76,1.913218
90.629492,77,2.0373
88.460527,82,2.1674
89.235384,79,2.465823
87.728167,80,2.595043
90.12502,80,2.726561
87.684641,78,2.855354
86.243495,85,2.990268
89.091663,79,3.117199
88.936918,76,3.409395
86.970861,77,3.536599
88.630297,77,3.662842
90.101606,78,3.787811
89.744688,95,3.943331
88.832826,79,4.07605
89.047149,84,4.213583
89.375265,79,4.509414
88.295443,76,4.636323
87.121576,80,4.770808
89.225489,81,4.906882
85.463344,88,5.054217
89.292106,82,5.191288
88.049855,77,5.486467
88.970982,78,5.614635
89.433225,79,5.744273
87.826048,78,5.871726
87.307422,79,6.000773
89.577514,81,6.136363
89.124479,77,6.263788
88.002823,81,6.562901
87.264559,126,6.773594
87.318305,78,6.902979
87.777402,86,7.045226
87.046455,79,7.176727
88.47146,76,7.469037
87.181367,77,7.597246
88.301238,79,7.72919
87.390395,86,7.870779
87.871647,78,7.999866
87.347175,78,8.126951
87.351206,75,8.248769
89.680115,77,8.537939
83.432739,123,8.738052
88.478032,76,8.859576
87.610611,85,8.996382
89.251642,76,9.118846
88.372694,77,9.243699
87.893958,76,9.53163
87.978195,87,9.672378
86.522948,81,9.805433
87.146123,76,9.928728
89.21645,77,10.053103
85.032943,84,10.188007
88.681646,78,10.480397
87.20137,81,10.613059
88.387564,76,10.734867
88.56742,77,10.85737
88.02845,80,10.987847
89.090176,81,11.12117
89.184908,77,11.246053
87.088776,80,11.542105
88.040242,75,11.665411
88.525947,79,11.796627
89.067892,76,11.922701
88.060938,85,12.063194
86.90666,83,12.199368
89.024636,76,12.487686
85.610907,77,12.613999
87.616153,81,12.746974
88.964257,77,12.873469
87.632302,77,13.0005
88.543278,76,13.124491
88.389477,76,13.251868
87.883911,83,13.556196
88.514212,76,13.681443
88.703651,77,13.806919
84.140542,87,13.950288
86.197804,78,14.079957
87.042042,78,14.207375
88.12246,74,14.495995
87.321128,76,14.623453
88.196969,79,14.751415
88.000398,81,14.882984
87.988255,78,15.010929
89.126095,77,15.135821
88.1985,82,15.269438
88.322595,84,15.576003
88.68458,80,15.70689
88.520216,85,15.845106
86.657003,80,15.975959
85.975495,77,16.102154
88.54755,78,16.229518
88.170202,76,16.525108
86.67665,78,16.654041
88.124199,88,16.794557
88.734494,76,16.91735
87.825441,77,17.040265
88.81777,75,17.160206
87.111251,79,17.289523
87.925932,78,17.585163
87.668165,79,17.715791
88.932766,80,17.847723
88.416472,80,17.977274
89.395828,78,18.102867
88.944871,77,18.229788
86.491272,83,18.529558
86.705525,78,18.657765
87.283891,75,18.778323
87.194683,90,18.924164
87.100192,81,19.054701
86.806823,78,19.183515
88.549334,76,19.310949
88.987191,76,19.597659
88.200809,79,19.725907
87.70381,77,19.852384
88.44785,94,20.003757
88.904669,77,20.132257
89.363479,82,20.265361
88.477346,85,20.568552
90.144735,76,20.691695
88.549832,77,20.816933
86.422228,77,20.942104
88.213171,77,21.065897
87.222088,81,21.198808
88.876046,85,21.506427
86.20909,81,21.641105
87.559094,78,21.774083
88.124379,77,21.900244
90.309492,75,22.022975
89.401517,78,22.153367
90.405567,75,22.276019
89.613189,78,22.571532
88.226435,77,22.702187
88.227552,79,22.83445
89.713472,78,22.964968
89.310304,78,23.094945
88.654811,79,23.225502
88.715063,82,23.360793
89.085254,77,23.652586
91.091718,75,23.775194
88.328181,75,23.896635
89.21504,77,24.023075
88.372409,75,24.148436
88.67551,77,24.277105
88.532136,88,24.592509
89.442585,77,24.71875
89.171785,78,24.849058
88.781411,76,24.975296
88.513136,79,25.106175
89.641766,79,25.237291
90.014078,84,25.374326
89.478125,78,25.667927
87.261976,82,25.800892
88.783821,92,25.946228
89.535983,76,26.069374
89.429581,75,26.191755
89.1727,86,26.331608
89.606105,79,26.624358
89.931532,75,26.748521
87.132186,111,26.931868
86.716565,117,27.125817
88.902898,77,27.253651
89.00244,81,27.387072
89.202129,76,27.680043
90.101264,79,27.810498
89.769384,77,27.93673
88.361532,81,28.070121
89.623401,78,28.197409
87.756867,76,28.323167
89.097616,74,28.615612
87.645026,75,28.735576
88.482529,76,28.855773
89.196774,78,28.984384
90.302861,77,29.111214
89.478489,78,29.241596
89.851577,81,29.376747
87.726195,80,29.675843
87.359804,79,29.805614
88.828199,86,29.948304
87.121171,81,30.078699
89.7949,78,30.208467
89.734259,77,30.33529
88.125116,78,30.629071
87.223088,78,30.754889
90.27852,75,30.879194
87.403744,83,31.015855
87.802184,81,31.149255
89.092158,76,31.275953
88.939923,77,31.402563
88.681826,82,31.701231
89.236594,76,31.825245
86.211118,108,32.003094
88.31088,82,32.136522
89.162366,75,32.258909
88.618726,81,32.389282
88.588013,79,32.679926
88.00263,78,32.802671
89.01907,75,32.922918
88.191917,76,33.048903
87.519691,75,33.170854
89.205798,77,33.296667
86.968842,75,33.418065
88.221078,81,33.713528
88.650046,78,33.842398
89.684858,78,33.969338
89.379482,78,34.097476
87.309118,80,34.22919
90.531329,77,34.355903
88.257581,74,34.646924
88.947421,77,34.775703
87.995533,76,34.900303
87.663997,77,35.026737
88.89361,74,35.149762
88.636766,77,35.277945
88.020753,79,35.409268
87.796915,116,35.772055
89.717633,76,35.898945
81.860345,162,36.169736
88.715625,76,36.295963
88.695683,81,36.42753
88.792135,81,36.725855
89.36227,80,36.854253
88.738475,76,36.975261
87.876891,77,37.101576
89.146183,75,37.225944
89.153949,78,37.354228
88.821921,77,37.647512
88.926037,75,37.773654
88.720739,83,37.913645
88.892008,79,38.044184
