# {"t_start": 1592863969.543114, "env_id": "MountainCarContinuous-v0"} 
r,l,t
88.374439,77,1.542754
88.171298,74,1.661221
89.387431,76,1.783903
87.058175,83,1.91883
87.016849,83,2.052401
89.161875,84,2.185781
89.877754,75,2.477929
88.633288,76,2.600608
89.119577,87,2.743857
89.531117,79,2.87413
86.680528,80,3.000624
89.470877,81,3.1309
90.257968,78,3.426912
89.156365,92,3.577924
87.136011,76,3.702064
87.961329,77,3.825766
88.683623,79,3.955849
87.530674,112,4.142541
88.680538,80,4.438479
89.052395,79,4.569348
88.944244,78,4.700596
86.634663,77,4.829737
87.586295,84,4.97094
88.203742,77,5.100061
89.050879,81,5.234277
88.65221,75,5.526493
88.372213,78,5.655109
87.848642,77,5.780457
88.974087,75,5.902818
89.375658,82,6.038206
88.739166,76,6.165385
88.989551,76,6.457392
82.871194,144,6.695867
88.838222,77,6.823923
89.634713,76,6.949675
88.850921,74,7.072762
86.954747,107,7.250154
87.602174,83,7.553685
88.166747,79,7.686921
89.384844,78,7.814008
88.005925,78,7.945171
87.709349,76,8.068838
89.284437,78,8.195596
86.581946,78,8.48566
87.860233,79,8.615611
87.366984,76,8.738685
87.119139,81,8.868405
89.171943,77,8.992034
87.645883,81,9.122753
88.592191,79,9.250872
80.828937,160,9.674529
85.557958,79,9.804418
87.073016,75,9.926056
87.951235,79,10.053764
87.900286,77,10.177337
79.55095,156,10.597088
82.739468,160,10.853135
86.936188,77,10.978357
89.003744,79,11.108798
87.753949,82,11.241977
88.181562,75,11.529595
76.995784,170,11.810535
88.185094,77,11.938137
87.913783,93,12.091809
88.340132,77,12.217847
85.901351,84,12.520403
88.510606,84,12.65706
87.075554,79,12.786109
87.74553,77,12.913647
85.580455,77,13.040064
87.255926,76,13.165135
88.988361,77,13.293814
88.588658,75,13.585077
86.217357,86,13.726746
87.255937,76,13.848922
87.642601,75,13.97478
86.748531,77,14.101975
88.265905,77,14.22747
85.313306,80,14.52786
87.645083,78,14.657058
87.547749,77,14.780912
88.149887,79,14.910351
88.440257,79,15.039648
88.603731,77,15.164281
87.841039,84,15.302082
88.398123,77,15.596056
88.169833,77,15.722116
88.737663,78,15.849072
86.701266,80,15.979926
87.054605,76,16.104363
87.114763,79,16.233485
87.228598,79,16.534114
87.81564,90,16.682451
89.044448,78,16.806613
87.875675,77,16.930982
88.077737,83,17.063308
87.691084,75,17.183689
87.641059,83,17.320365
89.114274,77,17.613343
87.62148,90,17.761807
87.509978,77,17.888691
88.527027,79,18.016901
87.910114,77,18.141382
90.664813,78,18.269319
89.513553,76,18.558559
87.933225,76,18.682511
86.548174,82,18.81484
88.201315,80,18.94427
88.032711,83,19.077981
89.174557,75,19.202201
87.831399,74,19.326531
88.889428,77,19.614868
86.713505,75,19.73648
87.622561,77,19.862749
89.129993,75,19.983506
88.767881,78,20.11342
89.626883,76,20.236889
89.402811,84,20.538568
87.67203,76,20.661164
88.915706,94,20.814122
87.011322,114,20.999202
89.375165,86,21.138611
88.796724,76,21.263229
90.074212,78,21.5619
87.456282,79,21.697083
82.231749,154,21.947904
90.14463,75,22.072648
87.870144,75,22.195593
88.331964,83,22.333576
88.466586,86,22.643454
89.834566,75,22.77001
88.86291,77,22.898319
88.486089,77,23.027108
87.56737,76,23.152706
87.296912,76,23.279349
88.938489,89,23.591639
89.922415,77,23.716762
88.695671,76,23.840993
86.605145,81,23.972382
88.48247,77,24.100246
80.783842,162,24.37
89.316688,79,24.67007
88.078184,77,24.797452
89.410485,76,24.924319
88.987804,95,25.081581
89.866386,78,25.212098
89.85216,83,25.347644
85.744748,119,25.708672
88.384644,79,25.83517
89.082257,74,25.951837
87.757219,80,26.081357
88.447281,107,26.257446
88.927321,78,26.381933
89.883486,80,26.678009
88.857213,78,26.806029
87.957585,78,26.935747
89.293364,77,27.063754
87.462957,76,27.189967
88.496395,81,27.324172
88.757362,84,27.632141
88.072814,78,27.758075
88.565279,88,27.902845
86.995727,83,28.03908
87.634185,83,28.17512
88.373059,77,28.302127
81.414691,159,28.73158
89.468578,74,28.8482
78.846794,159,29.110073
88.601562,76,29.237169
87.31448,79,29.368991
88.154096,78,29.66502
88.729639,76,29.790274
87.034146,75,29.913544
88.108203,113,30.097429
90.109272,74,30.220756
89.404416,76,30.345968
88.611235,75,30.634632
87.845508,77,30.758829
81.582381,155,31.01479
87.883933,86,31.156463
88.492259,77,31.284986
87.52172,90,31.432487
87.847524,74,31.71826
90.088362,76,31.842052
87.973385,74,31.963745
88.079707,76,32.089224
87.306583,74,32.208268
87.916452,78,32.336457
88.296428,113,32.680575
88.776852,88,32.819291
89.441608,74,32.938661
87.689145,77,33.066138
87.465646,80,33.195973
88.615822,77,33.321963
87.417045,76,33.607927
87.56273,78,33.735964
81.875393,158,33.994087
87.830128,78,34.122852
86.579037,117,34.31542
88.26837,77,34.608513
88.770959,76,34.738547
89.063639,78,34.866507
89.399861,79,34.995628
89.145533,77,35.12377
88.44522,78,35.253922
89.594161,87,35.398179
89.355684,81,35.701653
89.750834,75,35.82749
90.263091,86,35.971677
88.908342,77,36.100936
88.51105,76,36.227012
87.720804,79,36.357738
89.828084,81,36.653453
88.934486,76,36.778718
90.449959,77,36.901214
88.330915,77,37.025156
87.505043,81,37.158785
88.110076,74,37.27985
90.335754,78,37.410247
88.294841,75,37.700759
88.099186,74,37.824438
88.796845,110,38.00825
88.268192,80,38.140564
89.217634,78,38.267962
88.576065,79,38.396455
89.252616,76,38.686891
89.547313,75,38.811812
90.496932,76,38.937477
88.961437,76,39.062331
89.197877,80,39.193044
89.081158,74,39.316517
89.178898,77,39.444101
89.005179,75,39.735291
88.793682,76,39.859602
89.146564,75,39.983501
89.443967,77,40.110583
89.476822,81,40.242771
87.180368,78,40.372624
88.581518,72,40.49085
88.480156,94,40.809276
87.205767,77,40.936185
87.29661,83,41.073036
86.54848,108,41.250831
88.280435,81,41.38311
88.403533,75,41.507656
88.048713,77,41.800882
90.434238,75,41.924522
89.076185,76,42.049295
89.836373,85,42.189741
87.836569,82,42.324215
89.315189,75,42.447011
88.917769,78,42.741165
89.56206,76,42.863557
87.734189,81,42.992356
88.8364,75,43.114893
88.907184,83,43.249211
87.946575,78,43.376485
89.367283,77,43.505924
89.250044,76,43.797291
88.664075,78,43.926049
89.254999,82,44.060498
88.213389,88,44.204913
89.761773,76,44.329099
89.023333,78,44.457296
88.488611,75,44.744123
86.437741,117,44.928283
89.347769,77,45.049802
89.272396,75,45.173377
89.042545,81,45.307631
83.187015,148,45.71606
88.652888,83,45.852099
89.230593,91,46.002312
87.309708,85,46.142371
89.835577,76,46.267308
88.820464,77,46.390629
88.801388,82,46.692477
88.326849,81,46.828653
89.345696,74,46.949571
87.997507,78,47.081305
90.808966,83,47.222523
88.499844,75,47.348116
89.136594,78,47.474235
88.653295,77,47.775108
88.720364,77,47.902897
88.876056,85,48.041291
89.335084,76,48.165014
88.79257,79,48.296201
87.146374,78,48.424184
90.602845,88,48.737527
90.187982,76,48.861525
88.384741,78,48.985689
88.41611,75,49.104563
89.928308,75,49.229819
87.199931,80,49.362222
89.443718,79,49.493333
89.041122,78,49.791223
89.42948,76,49.916808
88.807556,81,50.05145
88.480346,75,50.176785
89.972642,76,50.301821
88.148831,76,50.4237
88.288748,76,50.548507
88.891576,85,50.851453
80.170044,161,51.114899
89.613886,78,51.242217
89.277934,84,51.382237
