# {"t_start": 1592779287.5034645, "env_id": "CartPole-v0"} 
r,l,t
14.0,14,1.413548
13.0,13,1.432098
19.0,19,1.460786
31.0,31,1.507637
33.0,33,1.557741
40.0,40,1.618073
42.0,42,1.68163
25.0,25,1.720135
13.0,13,1.74005
26.0,26,1.779159
19.0,19,1.807807
12.0,12,1.826355
16.0,16,1.851022
10.0,10,1.866125
21.0,21,1.898556
15.0,15,1.921478
30.0,30,1.967685
9.0,9,1.981694
13.0,13,2.001854
29.0,29,2.04614
39.0,39,2.106522
15.0,15,2.129954
18.0,18,2.157268
12.0,12,2.346801
22.0,22,2.38074
14.0,14,2.402325
28.0,28,2.445849
26.0,26,2.485198
32.0,32,2.53365
23.0,23,2.569168
16.0,16,2.594126
52.0,52,2.674479
14.0,14,2.696526
50.0,50,2.773563
49.0,49,2.847095
18.0,18,2.875623
16.0,16,2.900949
21.0,21,2.933506
33.0,33,2.984566
11.0,11,3.001648
26.0,26,3.041984
18.0,18,3.070193
13.0,13,3.090978
12.0,12,3.109801
44.0,44,3.339711
28.0,28,3.383751
42.0,42,3.450794
23.0,23,3.487597
13.0,13,3.508338
13.0,13,3.528421
35.0,35,3.582026
18.0,18,3.609696
16.0,16,3.634464
17.0,17,3.660601
43.0,43,3.726979
16.0,16,3.752073
21.0,21,3.785101
31.0,31,3.840027
40.0,40,3.902386
15.0,15,3.925312
26.0,26,3.965605
16.0,16,3.99021
47.0,47,4.06355
14.0,14,4.085501
26.0,26,4.287815
29.0,29,4.333223
13.0,13,4.353058
14.0,14,4.374471
67.0,67,4.476697
13.0,13,4.496321
20.0,20,4.527179
18.0,18,4.55433
34.0,34,4.606463
67.0,67,4.708506
34.0,34,4.760598
63.0,63,4.858933
87.0,87,4.991733
18.0,18,5.018966
14.0,14,5.040216
36.0,36,5.256996
15.0,15,5.280349
33.0,33,5.33142
37.0,37,5.388356
43.0,43,5.454944
50.0,50,5.532046
28.0,28,5.574432
81.0,81,5.700118
20.0,20,5.730295
14.0,14,5.752174
27.0,27,5.792857
77.0,77,5.9114
36.0,36,5.966576
51.0,51,6.207205
91.0,91,6.348519
37.0,37,6.405911
27.0,27,6.448214
22.0,22,6.483409
15.0,15,6.507402
38.0,38,6.566401
40.0,40,6.628931
29.0,29,6.674495
17.0,17,6.700876
38.0,38,6.75893
86.0,86,6.891474
31.0,31,6.940639
41.0,41,7.16719
31.0,31,7.215333
75.0,75,7.332039
102.0,102,7.485709
27.0,27,7.526191
70.0,70,7.633914
62.0,62,7.7315
30.0,30,7.777606
50.0,50,7.853204
74.0,74,8.126545
57.0,57,8.213418
58.0,58,8.301452
55.0,55,8.384827
107.0,107,8.551635
55.0,55,8.637948
200.0,200,9.107126
57.0,57,9.194723
96.0,96,9.34195
84.0,84,9.47035
83.0,83,9.595788
20.0,20,9.626455
116.0,116,9.970386
132.0,132,10.179008
167.0,167,10.440202
91.0,91,10.580255
62.0,62,10.676583
110.0,110,11.021104
79.0,79,11.14241
124.0,124,11.334238
170.0,170,11.600576
200.0,200,12.075441
99.0,99,12.225552
190.0,190,12.520187
38.0,38,12.58023
175.0,175,13.015124
196.0,196,13.322738
200.0,200,13.628385
200.0,200,14.107029
200.0,200,14.418658
