# {"t_start": 1592779287.5183606, "env_id": "CartPole-v0"} 
r,l,t
26.0,26,1.415828
22.0,22,1.448956
18.0,18,1.476057
16.0,16,1.500335
18.0,18,1.527706
17.0,17,1.553471
13.0,13,1.573406
25.0,25,1.610788
44.0,44,1.677629
22.0,22,1.711542
18.0,18,1.739059
19.0,19,1.767202
15.0,15,1.790029
48.0,48,1.86383
11.0,11,1.880789
24.0,24,1.91731
18.0,18,1.945115
12.0,12,1.963899
15.0,15,1.98707
19.0,19,2.015532
23.0,23,2.051783
14.0,14,2.073448
12.0,12,2.091815
12.0,12,2.110528
13.0,13,2.130256
41.0,41,2.364435
38.0,38,2.423407
36.0,36,2.477956
37.0,37,2.534104
19.0,19,2.563608
12.0,12,2.582471
37.0,37,2.639613
17.0,17,2.666115
19.0,19,2.695652
43.0,43,2.761868
31.0,31,2.808224
18.0,18,2.835265
25.0,25,2.8751
21.0,21,2.90791
31.0,31,2.95591
14.0,14,2.977656
47.0,47,3.050799
29.0,29,3.09654
18.0,18,3.285637
37.0,37,3.344178
20.0,20,3.375253
23.0,23,3.41217
46.0,46,3.485733
18.0,18,3.513631
14.0,14,3.534994
25.0,25,3.573261
67.0,67,3.676646
35.0,35,3.731051
14.0,14,3.752955
40.0,40,3.822163
14.0,14,3.844037
31.0,31,3.892047
17.0,17,3.918033
29.0,29,3.963077
25.0,25,4.001669
10.0,10,4.017301
26.0,26,4.058303
41.0,41,4.28404
37.0,37,4.34134
12.0,12,4.359632
36.0,36,4.414883
20.0,20,4.445042
50.0,50,4.521258
11.0,11,4.538033
25.0,25,4.576319
23.0,23,4.61155
53.0,53,4.692189
27.0,27,4.733491
21.0,21,4.765989
82.0,82,4.893262
26.0,26,4.932966
38.0,38,4.990465
15.0,15,5.013078
39.0,39,5.234434
83.0,83,5.362703
29.0,29,5.407545
98.0,98,5.558076
53.0,53,5.639201
30.0,30,5.686778
16.0,16,5.710983
43.0,43,5.776504
14.0,14,5.797689
51.0,51,5.876536
20.0,20,5.907208
25.0,25,5.945666
42.0,42,6.172208
54.0,54,6.256208
104.0,104,6.417677
57.0,57,6.507973
21.0,21,6.540751
14.0,14,6.562551
29.0,29,6.607955
75.0,75,6.724197
18.0,18,6.751923
42.0,42,6.81779
65.0,65,6.917894
42.0,42,7.146314
59.0,59,7.23836
109.0,109,7.40497
19.0,19,7.433485
41.0,41,7.494976
39.0,39,7.554508
92.0,92,7.69758
13.0,13,7.718237
73.0,73,7.82949
71.0,71,8.097597
200.0,200,8.401997
52.0,52,8.483601
91.0,91,8.62645
136.0,136,8.836598
200.0,200,9.304067
51.0,51,9.382408
116.0,116,9.558344
166.0,166,9.979798
13.0,13,9.999583
15.0,15,10.023174
140.0,140,10.242978
162.0,162,10.495872
112.0,112,10.669709
97.0,97,10.994138
52.0,52,11.0742
161.0,161,11.322659
138.0,138,11.537896
58.0,58,11.630458
200.0,200,12.102979
200.0,200,12.410725
131.0,131,12.618119
133.0,133,12.984621
179.0,179,13.267654
123.0,123,13.45506
162.0,162,13.865166
174.0,174,14.142694
139.0,139,14.359068
143.0,143,14.580149
144.0,144,14.967834
200.0,200,15.282469
50.0,50,15.360949
111.0,111,15.532815
200.0,200,16.011412
194.0,194,16.315172
200.0,200,16.780355
200.0,200,17.088511
187.0,187,17.37479
165.0,165,17.793056
200.0,200,18.105742
147.0,147,18.336304
200.0,200,18.806165
200.0,200,19.123419
200.0,200,19.598457
200.0,200,19.915725
200.0,200,20.232682
200.0,200,20.72015
200.0,200,21.035005
200.0,200,21.509843
200.0,200,21.823086
200.0,200,22.137587
200.0,200,22.613419
200.0,200,22.928134
200.0,200,23.240254
200.0,200,23.712969
154.0,154,23.951162
200.0,200,24.422854
200.0,200,24.740136
200.0,200,25.057877
191.0,191,25.519142
200.0,200,25.836322
156.0,156,26.076439
173.0,173,26.504699
146.0,146,26.729017
195.0,195,27.029426
200.0,200,27.508077
156.0,156,27.755234
200.0,200,28.071425
200.0,200,28.540714
183.0,183,28.831604
183.0,183,29.28008
200.0,200,29.592694
184.0,184,29.88145
200.0,200,30.368981
200.0,200,30.681655
200.0,200,31.160711
200.0,200,31.474467
200.0,200,31.787658
200.0,200,32.263437
200.0,200,32.583556
200.0,200,32.891421
200.0,200,33.357855
200.0,200,33.674416
200.0,200,34.146163
200.0,200,34.459261
200.0,200,34.775756
200.0,200,35.252462
200.0,200,35.571209
200.0,200,36.056216
200.0,200,36.370577
200.0,200,36.685819
200.0,200,37.162075
200.0,200,37.470076
200.0,200,37.945987
200.0,200,38.262418
200.0,200,38.579176
200.0,200,39.045346
200.0,200,39.36093
200.0,200,39.673595
200.0,200,40.163877
200.0,200,40.476622
200.0,200,40.951595
200.0,200,41.250426
200.0,200,41.556527
200.0,200,42.032871
200.0,200,42.349618
200.0,200,42.824758
200.0,200,43.138482
200.0,200,43.450336
200.0,200,43.923935
200.0,200,44.233497
200.0,200,44.687744
200.0,200,44.990667
200.0,200,45.306041
200.0,200,45.781135
200.0,200,46.093199
200.0,200,46.560876
200.0,200,46.869075
200.0,200,47.17345
200.0,200,47.648187
200.0,200,47.961553
200.0,200,48.277114
