# {"t_start": 1592780233.2376688, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.243754
-500.0,500,3.309997
-500.0,500,4.387141
-500.0,500,5.480702
-462.0,463,6.47414
-500.0,500,7.528402
-500.0,500,8.585172
-500.0,500,9.634094
-500.0,500,10.695833
-363.0,364,11.503956
-500.0,500,12.569497
-500.0,500,13.627162
-500.0,500,14.677355
-500.0,500,15.722504
-303.0,304,16.26172
-246.0,247,16.855967
-289.0,290,17.369838
-210.0,211,17.902
-265.0,266,18.370908
-428.0,429,19.294131
-237.0,238,19.875551
-317.0,318,20.443154
-256.0,257,21.060849
-256.0,257,21.518593
-209.0,210,22.052312
-239.0,240,22.484153
-188.0,189,22.989291
-159.0,160,23.267006
-159.0,160,23.553186
-180.0,181,24.032448
-136.0,137,24.271008
-198.0,199,24.622863
-165.0,166,25.077031
-139.0,140,25.328567
-146.0,147,25.589234
-147.0,148,25.851652
-180.0,181,26.332808
-145.0,146,26.591469
-133.0,134,26.829335
-152.0,153,27.266253
-255.0,256,27.723895
-158.0,159,28.00863
-130.0,131,28.400893
-135.0,136,28.640913
-103.0,104,28.825517
-98.0,99,29.004213
-155.0,156,29.448643
-123.0,124,29.669471
-123.0,124,29.892498
-137.0,138,30.141776
-134.0,135,30.538468
-118.0,119,30.746764
-166.0,167,31.03756
-186.0,187,31.527649
-114.0,115,31.732416
-108.0,109,31.929175
-109.0,110,32.127201
-107.0,108,32.324997
-136.0,137,32.724721
-115.0,116,32.931055
-116.0,117,33.141154
-120.0,121,33.358586
-156.0,157,33.810904
-96.0,97,33.983323
-134.0,135,34.224885
-119.0,120,34.438869
-121.0,122,34.81615
-159.0,160,35.096872
-129.0,130,35.332541
-95.0,96,35.504503
-102.0,103,35.845017
-234.0,235,36.261384
-322.0,323,37.001606
-102.0,103,37.187193
-239.0,240,37.621949
-108.0,109,37.981375
-108.0,109,38.176263
-93.0,94,38.344938
-88.0,89,38.507313
-118.0,119,38.723756
-115.0,116,39.085788
-101.0,102,39.268934
-105.0,106,39.459604
-95.0,96,39.630868
-109.0,110,39.825328
-108.0,109,40.182576
-93.0,94,40.346179
-111.0,112,40.545771
-126.0,127,40.770808
-97.0,98,40.944473
-119.0,120,41.314569
-193.0,194,41.652089
-142.0,143,41.906863
-136.0,137,42.307587
-124.0,125,42.532963
-94.0,95,42.701717
-168.0,169,43.000098
-104.0,105,43.345229
-94.0,95,43.514155
-124.0,125,43.737867
-109.0,110,43.932057
-94.0,95,44.102674
-96.0,97,44.447729
-126.0,127,44.668437
-106.0,107,44.85452
-245.0,246,45.445462
-107.0,108,45.633808
-208.0,209,45.998535
-77.0,78,46.134983
-98.0,99,46.317958
-93.0,94,46.64459
-110.0,111,46.845734
-114.0,115,47.052128
-92.0,93,47.221734
-89.0,90,47.382968
-82.0,83,47.687457
-103.0,104,47.868768
-110.0,111,48.065405
-93.0,94,48.238398
-96.0,97,48.413585
-85.0,86,48.733173
-102.0,103,48.916347
-83.0,84,49.068165
-86.0,87,49.227417
-104.0,105,49.419939
-105.0,106,49.772316
-112.0,113,49.974551
-145.0,146,50.235148
-103.0,104,50.419971
-83.0,84,50.570264
-93.0,94,50.896294
-106.0,107,51.09032
-110.0,111,51.288937
-107.0,108,51.481143
-92.0,93,51.645711
-80.0,81,51.949049
-98.0,99,52.121989
-91.0,92,52.285781
-92.0,93,52.453178
-86.0,87,52.609519
-107.0,108,52.961301
-114.0,115,53.166616
-96.0,97,53.340969
-98.0,99,53.517161
-95.0,96,53.68862
-108.0,109,54.044857
-79.0,80,54.186507
-83.0,84,54.33324
-86.0,87,54.489872
-91.0,92,54.654735
-100.0,101,54.833709
-160.0,161,55.291909
-87.0,88,55.445063
-95.0,96,55.612336
-142.0,143,55.861534
-106.0,107,56.210702
-125.0,126,56.431794
-82.0,83,56.581301
-82.0,83,56.729281
-88.0,89,56.886806
-87.0,88,57.044643
-97.0,98,57.375277
-81.0,82,57.519002
-87.0,88,57.678949
-102.0,103,57.861617
-96.0,97,58.039315
-128.0,129,58.429315
-88.0,89,58.586766
-101.0,102,58.767696
-85.0,86,58.925459
-126.0,127,59.154408
-117.0,118,59.524811
-88.0,89,59.684452
-118.0,119,59.898469
-102.0,103,60.08288
-72.0,73,60.214109
-106.0,107,60.562941
-120.0,121,60.77748
-95.0,96,60.951403
-106.0,107,61.14503
-96.0,97,61.318668
-81.0,82,61.630211
-88.0,89,61.784938
-81.0,82,61.928818
-68.0,69,62.055028
-107.0,108,62.25248
-80.0,81,62.399251
-152.0,153,62.829895
-79.0,80,62.978031
-104.0,105,63.16334
-114.0,115,63.372554
-75.0,76,63.512565
-91.0,92,63.836593
-97.0,98,64.012733
-115.0,116,64.220355
-198.0,199,64.57548
-77.0,78,64.874321
-86.0,87,65.031296
-85.0,86,65.186428
-80.0,81,65.334451
-103.0,104,65.521725
-105.0,106,65.882636
-107.0,108,66.075007
-168.0,169,66.375203
-104.0,105,66.561859
-104.0,105,66.748877
-112.0,113,67.112808
-95.0,96,67.28563
-210.0,211,67.66409
-112.0,113,67.867828
-96.0,97,68.199006
-76.0,77,68.333491
-89.0,90,68.494639
-89.0,90,68.654854
-91.0,92,68.81913
-93.0,94,69.148218
-76.0,77,69.287914
-159.0,160,69.581858
-92.0,93,69.752596
-119.0,120,69.97489
-102.0,103,70.32415
-137.0,138,70.570537
-97.0,98,70.745049
-87.0,88,70.904239
-95.0,96,71.080313
-83.0,84,71.389722
-97.0,98,71.56689
-100.0,101,71.748335
-82.0,83,71.900915
-83.0,84,72.059011
-77.0,78,72.201732
-82.0,83,72.507085
-95.0,96,72.674541
-98.0,99,72.847126
-96.0,97,73.018613
-89.0,90,73.179629
-111.0,112,73.540626
-86.0,87,73.693893
-83.0,84,73.843487
-121.0,122,74.063807
-86.0,87,74.219715
-91.0,92,74.54363
-120.0,121,74.759531
-75.0,76,74.893576
-79.0,80,75.036736
-92.0,93,75.202681
-77.0,78,75.341839
-88.0,89,75.659715
-85.0,86,75.809459
-90.0,91,75.967895
-79.0,80,76.109053
-81.0,82,76.253589
-82.0,83,76.40185
-92.0,93,76.738203
-91.0,92,76.898893
-75.0,76,77.03157
-69.0,70,77.153711
-106.0,107,77.346853
-104.0,105,77.544326
-92.0,93,77.878394
-84.0,85,78.038087
-77.0,78,78.182898
-76.0,77,78.324487
-87.0,88,78.487813
-88.0,89,78.651886
-92.0,93,78.983522
-76.0,77,79.120986
-115.0,116,79.332596
-102.0,103,79.522484
-116.0,117,79.736262
-76.0,77,80.041836
-98.0,99,80.220364
-89.0,90,80.383046
-89.0,90,80.545613
-71.0,72,80.675073
-90.0,91,80.83696
-96.0,97,81.168394
-85.0,86,81.317953
-83.0,84,81.46427
-80.0,81,81.607505
-86.0,87,81.763324
-98.0,99,82.099573
-85.0,86,82.255053
-205.0,206,82.627161
-82.0,83,82.775662
-98.0,99,82.95134
-500.0,500,83.99747
-102.0,103,84.341795
-79.0,80,84.489473
-92.0,93,84.657809
-83.0,84,84.805165
-79.0,80,84.944673
-74.0,75,85.079266
-106.0,107,85.436618
-100.0,101,85.618589
-100.0,101,85.798863
-78.0,79,85.941463
-75.0,76,86.078161
-105.0,106,86.427568
-83.0,84,86.573691
-82.0,83,86.721193
-77.0,78,86.860536
-103.0,104,87.046006
-107.0,108,87.240158
-98.0,99,87.586042
-76.0,77,87.720773
-83.0,84,87.867486
-97.0,98,88.039029
-90.0,91,88.201367
-76.0,77,88.338994
-96.0,97,88.667739
-85.0,86,88.819649
-83.0,84,88.970188
-90.0,91,89.132989
-80.0,81,89.277702
-102.0,103,89.621287
