# {"t_start": 1592778262.8320699, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.275509
-500.0,500,3.339455
-500.0,500,4.393797
-500.0,500,5.449097
-500.0,500,6.489935
-500.0,500,7.543142
-500.0,500,8.589177
-500.0,500,9.638784
-500.0,500,10.672915
-500.0,500,11.716915
-500.0,500,12.774858
-435.0,436,13.713396
-500.0,500,14.771655
-322.0,323,15.503272
-419.0,420,16.403984
-407.0,408,17.123663
-418.0,419,18.028639
-426.0,427,18.942506
-355.0,356,19.736676
-300.0,301,20.27281
-211.0,212,20.806903
-163.0,164,21.103827
-211.0,212,21.483159
-186.0,187,21.977873
-187.0,188,22.314577
-245.0,246,22.92516
-118.0,119,23.134012
-157.0,158,23.412957
-202.0,203,23.929907
-212.0,213,24.300873
-210.0,211,24.675189
-170.0,171,25.136193
-156.0,157,25.417241
-160.0,161,25.707456
-176.0,177,26.184783
-135.0,136,26.421157
-166.0,167,26.71225
-168.0,169,27.168484
-109.0,110,27.360276
-151.0,152,27.625267
-153.0,154,27.89469
-122.0,123,28.275045
-151.0,152,28.553152
-135.0,136,28.794452
-133.0,134,29.037115
-116.0,117,29.40283
-138.0,139,29.651437
-129.0,130,29.884397
-173.0,174,30.351017
-120.0,121,30.568845
-164.0,165,30.86212
-232.0,233,31.435384
-128.0,129,31.668722
-99.0,100,31.8473
-112.0,113,32.048609
-116.0,117,32.257426
-117.0,118,32.627414
-180.0,181,32.942406
-165.0,166,33.242793
-167.0,168,33.709765
-96.0,97,33.880803
-129.0,130,34.112836
-76.0,77,34.252787
-93.0,94,34.421949
-99.0,100,34.753561
-100.0,101,34.92944
-154.0,155,35.199214
-118.0,119,35.414322
-86.0,87,35.729731
-103.0,104,35.911494
-153.0,154,36.187785
-154.0,155,36.467716
-147.0,148,36.890371
-107.0,108,37.086379
-173.0,174,37.404592
-138.0,139,37.81114
-89.0,90,37.971512
-103.0,104,38.155108
-106.0,107,38.345592
-102.0,103,38.530167
-123.0,124,38.913003
-114.0,115,39.12932
-126.0,127,39.369319
-98.0,99,39.548855
-171.0,172,40.018956
-82.0,83,40.172885
-116.0,117,40.389924
-267.0,268,40.881862
-103.0,104,41.227604
-99.0,100,41.412473
-97.0,98,41.589248
-134.0,135,41.830146
-92.0,93,41.996296
-98.0,99,42.334064
-188.0,189,42.674815
-111.0,112,42.875005
-92.0,93,43.042038
-99.0,100,43.379838
-97.0,98,43.554959
-106.0,107,43.745836
-112.0,113,43.948752
-119.0,120,44.329614
-116.0,117,44.543113
-97.0,98,44.721586
-88.0,89,44.881075
-105.0,106,45.07083
-103.0,104,45.416783
-93.0,94,45.583922
-110.0,111,45.781685
-91.0,92,45.944468
-112.0,113,46.146648
-80.0,81,46.29245
-112.0,113,46.654694
-101.0,102,46.837644
-108.0,109,47.031809
-109.0,110,47.228957
-119.0,120,47.604582
-100.0,101,47.785435
-169.0,170,48.091489
-98.0,99,48.269589
-100.0,101,48.450744
-89.0,90,48.76813
-109.0,110,48.965854
-100.0,101,49.1463
-113.0,114,49.351148
-87.0,88,49.508955
-104.0,105,49.856665
-83.0,84,50.003404
-103.0,104,50.18962
-84.0,85,50.342039
-94.0,95,50.510049
-92.0,93,50.837083
-110.0,111,51.035881
-80.0,81,51.181231
-87.0,88,51.338961
-84.0,85,51.488828
-89.0,90,51.649219
-96.0,97,51.979095
-129.0,130,52.218359
-154.0,155,52.493101
-107.0,108,52.69067
-127.0,128,53.077621
-93.0,94,53.246092
-114.0,115,53.452625
-69.0,70,53.578861
-82.0,83,53.727274
-104.0,105,54.076475
-93.0,94,54.245398
-84.0,85,54.398224
-160.0,161,54.694732
-110.0,111,54.893401
-119.0,120,55.272737
-180.0,181,55.594151
-86.0,87,55.755382
-104.0,105,55.943042
-85.0,86,56.266769
-85.0,86,56.419015
-109.0,110,56.616548
-108.0,109,56.811858
-85.0,86,56.967484
-107.0,108,57.314983
-95.0,96,57.482576
-84.0,85,57.631619
-82.0,83,57.781067
-177.0,178,58.099161
-82.0,83,58.408142
-80.0,81,58.549181
-99.0,100,58.724381
-76.0,77,58.859809
-89.0,90,59.021352
-92.0,93,59.18954
-109.0,110,59.541911
-83.0,84,59.691276
-99.0,100,59.868739
-99.0,100,60.046918
-79.0,80,60.189923
-91.0,92,60.514067
-83.0,84,60.660619
-99.0,100,60.83469
-82.0,83,60.979352
-91.0,92,61.144014
-96.0,97,61.31799
-96.0,97,61.643893
-103.0,104,61.825384
-178.0,179,62.149381
-84.0,85,62.301378
-101.0,102,62.650466
-77.0,78,62.791278
-81.0,82,62.934305
-87.0,88,63.088044
-81.0,82,63.234591
-98.0,99,63.417921
-87.0,88,63.737866
-99.0,100,63.9126
-77.0,78,64.048995
-94.0,95,64.215317
-103.0,104,64.398631
-85.0,86,64.554657
-91.0,92,64.875866
-100.0,101,65.052574
-78.0,79,65.191239
-169.0,170,65.496861
-93.0,94,65.837142
-119.0,120,66.046574
-81.0,82,66.189205
-106.0,107,66.386757
-78.0,79,66.530523
-95.0,96,66.70524
-113.0,114,67.074535
-109.0,110,67.272015
-102.0,103,67.456809
-97.0,98,67.634223
-94.0,95,67.804933
-105.0,106,68.15613
-83.0,84,68.306647
-81.0,82,68.452483
-96.0,97,68.626527
-93.0,94,68.795361
-86.0,87,69.108906
-85.0,86,69.259192
-80.0,81,69.404344
-103.0,104,69.591035
-78.0,79,69.731838
-97.0,98,69.907059
-87.0,88,70.229561
-134.0,135,70.470355
-110.0,111,70.667139
-99.0,100,70.84537
-89.0,90,71.00515
-110.0,111,71.358758
-83.0,84,71.507947
-99.0,100,71.688116
-109.0,110,71.88978
-91.0,92,72.066337
-93.0,94,72.405802
-109.0,110,72.617036
-81.0,82,72.774046
-128.0,129,73.023561
-95.0,96,73.207225
-120.0,121,73.588362
-90.0,91,73.747981
-89.0,90,73.913749
-85.0,86,74.071939
-72.0,73,74.204613
-100.0,101,74.551815
-89.0,90,74.717321
-87.0,88,74.87787
-86.0,87,75.038891
-93.0,94,75.209629
-84.0,85,75.361564
-109.0,110,75.71947
-98.0,99,75.897843
-86.0,87,76.056088
-87.0,88,76.210687
-224.0,225,76.774903
-77.0,78,76.91758
-101.0,102,77.104506
-91.0,92,77.270705
-105.0,106,77.459643
-95.0,96,77.630915
-84.0,85,77.938611
-82.0,83,78.088656
-99.0,100,78.269547
-97.0,98,78.44503
-77.0,78,78.584885
-77.0,78,78.88125
-83.0,84,79.031958
-112.0,113,79.2334
-85.0,86,79.386052
-93.0,94,79.554966
-129.0,130,79.786895
-84.0,85,80.098425
-97.0,98,80.273205
-87.0,88,80.429561
-76.0,77,80.566096
-88.0,89,80.723167
-91.0,92,81.043085
-104.0,105,81.227832
-74.0,75,81.360684
-99.0,100,81.53854
-94.0,95,81.708097
-101.0,102,81.889158
-121.0,122,82.266158
-81.0,82,82.414455
-92.0,93,82.581805
-91.0,92,82.746322
-105.0,106,82.935585
-78.0,79,83.234258
-77.0,78,83.37075
-89.0,90,83.531197
-75.0,76,83.665703
-79.0,80,83.808907
-139.0,140,84.059244
-132.0,133,84.460054
-85.0,86,84.611701
-90.0,91,84.774317
-67.0,68,84.895297
-76.0,77,85.030888
-83.0,84,85.337991
-98.0,99,85.511369
-106.0,107,85.698214
-94.0,95,85.8667
-80.0,81,86.009034
-101.0,102,86.191361
-83.0,84,86.500574
-70.0,71,86.630311
-84.0,85,86.785251
-101.0,102,86.972076
-94.0,95,87.146828
-95.0,96,87.494796
-94.0,95,87.666162
-98.0,99,87.843765
-111.0,112,88.04323
-84.0,85,88.194602
-95.0,96,88.368077
-102.0,103,88.70487
-117.0,118,88.910293
-101.0,102,89.089218
-97.0,98,89.264631
-92.0,93,89.430248
-78.0,79,89.727462
-112.0,113,89.925171
-84.0,85,90.082041
-108.0,109,90.282209
-105.0,106,90.474485
-98.0,99,90.807442
-92.0,93,90.973302
-83.0,84,91.122777
-189.0,190,91.465391
-103.0,104,91.807695
-89.0,90,91.969178
-100.0,101,92.149791
-94.0,95,92.319012
-98.0,99,92.495041
-106.0,107,92.84264
-82.0,83,92.987538
-140.0,141,93.237726
-92.0,93,93.403555
-90.0,91,93.570395
-105.0,106,93.92395
-90.0,91,94.087962
-94.0,95,94.259424
-112.0,113,94.46711
-105.0,106,94.656658
-82.0,83,94.806586
-81.0,82,95.110618
-83.0,84,95.260069
-80.0,81,95.406046
-97.0,98,95.582194
-84.0,85,95.734463
-90.0,91,95.897585
-101.0,102,96.241574
-102.0,103,96.426997
-80.0,81,96.571172
-84.0,85,96.722433
-82.0,83,96.869624
-83.0,84,97.182001
-77.0,78,97.32286
-103.0,104,97.510112
-89.0,90,97.671603
-83.0,84,97.820599
-85.0,86,97.978712
-103.0,104,98.33576
-88.0,89,98.497537
-101.0,102,98.682316
-89.0,90,98.842215
-114.0,115,99.045208
-73.0,74,99.336909
-76.0,77,99.474715
-111.0,112,99.675004
-93.0,94,99.842219
-97.0,98,100.016289
-91.0,92,100.182094
-115.0,116,100.54723
-98.0,99,100.719604
-84.0,85,100.870845
-179.0,180,101.193059
-85.0,86,101.504392
-104.0,105,101.689167
-84.0,85,101.839083
-81.0,82,101.987478
-73.0,74,102.124463
-89.0,90,102.288976
-109.0,110,102.647435
-94.0,95,102.82017
-91.0,92,102.987961
-101.0,102,103.17209
-74.0,75,103.306388
-90.0,91,103.62643
-86.0,87,103.778304
-75.0,76,103.910609
-67.0,68,104.02905
-100.0,101,104.207401
-78.0,79,104.34861
-87.0,88,104.506721
-90.0,91,104.830397
-83.0,84,104.983961
-90.0,91,105.145717
-77.0,78,105.284853
-87.0,88,105.447223
-124.0,125,105.834118
-84.0,85,105.985738
-141.0,142,106.243249
-77.0,78,106.384323
-112.0,113,106.590004
-93.0,94,106.91996
-69.0,70,107.045518
-84.0,85,107.199186
-237.0,238,107.630167
-78.0,79,107.775465
-94.0,95,108.098289
-114.0,115,108.298423
-143.0,144,108.55671
-69.0,70,108.684388
-63.0,64,108.802584
-107.0,108,109.164294
-101.0,102,109.343018
-104.0,105,109.526253
-87.0,88,109.68047
-105.0,106,109.865757
-92.0,93,110.187297
-91.0,92,110.349057
-80.0,81,110.493851
-86.0,87,110.647822
-104.0,105,110.83092
-117.0,118,111.196495
-96.0,97,111.367146
-82.0,83,111.515484
-129.0,130,111.747453
-95.0,96,111.920674
-89.0,90,112.238588
-77.0,78,112.376647
-95.0,96,112.549614
-96.0,97,112.722384
-80.0,81,112.866195
-90.0,91,113.028276
-101.0,102,113.367992
-80.0,81,113.508853
-99.0,100,113.682949
-87.0,88,113.837523
-84.0,85,113.988872
-94.0,95,114.158198
-70.0,71,114.439393
-89.0,90,114.596797
-93.0,94,114.76196
-87.0,88,114.920858
-91.0,92,115.089237
-92.0,93,115.418072
-90.0,91,115.581518
-80.0,81,115.7302
-101.0,102,115.911975
-77.0,78,116.049561
-79.0,80,116.193443
-80.0,81,116.495772
-88.0,89,116.655454
-103.0,104,116.843014
-81.0,82,116.989688
-76.0,77,117.128426
-84.0,85,117.281329
-87.0,88,117.596485
-86.0,87,117.75495
-89.0,90,117.916826
-116.0,117,118.130109
-100.0,101,118.312693
-82.0,83,118.463932
-92.0,93,118.789392
-120.0,121,119.005009
-86.0,87,119.160842
-88.0,89,119.322542
-95.0,96,119.497988
-116.0,117,119.880533
-81.0,82,120.030241
-88.0,89,120.189609
-111.0,112,120.389369
-99.0,100,120.568054
-172.0,173,121.02913
-126.0,127,121.250562
-80.0,81,121.394953
-75.0,76,121.53056
-137.0,138,121.933644
-85.0,86,122.08307
-80.0,81,122.225034
-77.0,78,122.368906
-88.0,89,122.527801
-100.0,101,122.710047
-94.0,95,123.034639
-76.0,77,123.17161
-91.0,92,123.33644
-106.0,107,123.526076
-96.0,97,123.70026
-77.0,78,123.83975
-76.0,77,124.133197
-93.0,94,124.29748
-122.0,123,124.512496
-81.0,82,124.659654
-94.0,95,124.827883
-103.0,104,125.17151
-77.0,78,125.30765
-105.0,106,125.496883
-117.0,118,125.710157
-107.0,108,125.907632
-68.0,69,126.186085
-100.0,101,126.370224
-83.0,84,126.52063
-83.0,84,126.666595
-106.0,107,126.861591
-71.0,72,126.992674
-70.0,71,127.278127
-99.0,100,127.454967
-92.0,93,127.620717
-92.0,93,127.787515
-122.0,123,128.012063
-85.0,86,128.329157
-76.0,77,128.467493
-90.0,91,128.629372
-99.0,100,128.810337
-76.0,77,128.949119
-76.0,77,129.087597
-92.0,93,129.417697
-159.0,160,129.704825
-184.0,185,130.030893
-76.0,77,130.164622
-87.0,88,130.488706
-83.0,84,130.636338
-86.0,87,130.791943
-79.0,80,130.932949
-92.0,93,131.097034
-77.0,78,131.236276
-114.0,115,131.600628
-103.0,104,131.789647
-91.0,92,131.955638
-87.0,88,132.112621
-94.0,95,132.28328
-92.0,93,132.452998
-84.0,85,132.760403
-103.0,104,132.941767
-79.0,80,133.081282
-113.0,114,133.28013
-82.0,83,133.425061
-85.0,86,133.733043
-75.0,76,133.866462
-75.0,76,133.999207
-80.0,81,134.146384
-80.0,81,134.29228
-77.0,78,134.432376
-82.0,83,134.583757
-94.0,95,134.910455
-90.0,91,135.071471
-135.0,136,135.310455
-95.0,96,135.482868
-100.0,101,135.82004
-83.0,84,135.967611
-77.0,78,136.103432
-100.0,101,136.28029
-75.0,76,136.422001
-94.0,95,136.59934
-92.0,93,136.926852
-81.0,82,137.069769
-86.0,87,137.22719
-161.0,162,137.522508
-89.0,90,137.685531
-66.0,67,137.807108
-71.0,72,138.09034
-80.0,81,138.231727
-106.0,107,138.421202
-86.0,87,138.576734
-99.0,100,138.754785
-92.0,93,139.076212
-118.0,119,139.288876
-89.0,90,139.449226
-91.0,92,139.61518
-137.0,138,139.858832
-92.0,93,140.179763
-90.0,91,140.344376
-77.0,78,140.486176
-85.0,86,140.64293
-175.0,176,140.965995
-83.0,84,141.28229
-84.0,85,141.43324
-79.0,80,141.578595
-83.0,84,141.730323
-87.0,88,141.890367
-97.0,98,142.07017
-84.0,85,142.380987
-92.0,93,142.547508
-82.0,83,142.697482
-111.0,112,142.895614
-75.0,76,143.033454
-112.0,113,143.403563
-92.0,93,143.569767
-118.0,119,143.787169
-112.0,113,143.995831
-86.0,87,144.154938
-87.0,88,144.474896
-79.0,80,144.615491
-149.0,150,144.885887
-75.0,76,145.024763
-124.0,125,145.249768
-85.0,86,145.562503
-109.0,110,145.758642
-108.0,109,145.955159
-80.0,81,146.098148
-104.0,105,146.289312
-76.0,77,146.431296
-98.0,99,146.775366
-83.0,84,146.929306
-82.0,83,147.080681
-192.0,193,147.430513
-90.0,91,147.754979
-83.0,84,147.903221
-70.0,71,148.029108
-92.0,93,148.195455
-99.0,100,148.375611
-113.0,114,148.583683
-71.0,72,148.869094
-100.0,101,149.048067
-82.0,83,149.201025
-75.0,76,149.340509
-91.0,92,149.506913
-90.0,91,149.66713
-77.0,78,149.96332
-119.0,120,150.178634
-67.0,68,150.297996
-92.0,93,150.466668
-84.0,85,150.623469
-71.0,72,150.758171
-93.0,94,151.085226
-96.0,97,151.262022
-94.0,95,151.430301
-84.0,85,151.582308
-94.0,95,151.755423
-95.0,96,152.096987
-76.0,77,152.237978
-288.0,289,152.76715
-93.0,94,152.938467
-78.0,79,153.238431
-84.0,85,153.391104
-83.0,84,153.542469
-104.0,105,153.735262
-181.0,182,154.070364
-92.0,93,154.392845
-77.0,78,154.531715
-73.0,74,154.663938
-74.0,75,154.798263
-112.0,113,154.999576
-98.0,99,155.335967
-77.0,78,155.474259
-80.0,81,155.622607
