# {"t_start": 1592861670.0725565, "env_id": "Pendulum-v0"} 
r,l,t
-1176.37589,200,1.780003
-1022.845547,200,2.105511
-1251.248769,200,2.608293
-1010.342969,200,2.953281
-887.412814,200,3.28545
-1416.480794,200,3.793983
-1112.841688,200,4.142146
-1091.145079,200,4.646846
-977.956672,200,4.986371
-1004.673646,200,5.325159
-957.432854,200,5.835101
-1257.93096,200,6.17966
-1021.359376,200,6.685606
-1511.837971,200,7.01879
-1178.970144,200,7.353016
-1087.70009,200,7.854006
-963.504715,200,8.181648
-1025.82818,200,8.672128
-1059.664528,200,9.003883
-1001.530963,200,9.337307
-1086.618281,200,9.831263
-1295.243394,200,10.158336
-1267.394997,200,10.496423
-1337.593585,200,10.994007
-1085.446938,200,11.32274
-1048.834979,200,11.818459
-1541.591842,200,12.147608
-1020.357963,200,12.475052
-1417.362585,200,12.963354
-969.071608,200,13.296203
-962.413584,200,13.795044
-1016.954252,200,14.130666
-1411.642465,200,14.464642
-943.107641,200,14.960569
-1003.751587,200,15.295813
-1108.230564,200,15.791785
-1188.819661,200,16.123514
-1023.499609,200,16.457772
-875.482154,200,16.954602
-1148.49546,200,17.29402
-875.972883,200,17.779975
-887.905845,200,18.111092
-968.586678,200,18.439648
-986.012187,200,18.943839
-1521.305405,200,19.269739
-1011.737203,200,19.601385
-1020.683295,200,20.095407
-1004.813375,200,20.434715
-1170.214894,200,20.936978
-900.755967,200,21.270909
-919.512983,200,21.606787
-1063.038766,200,22.107162
-1003.571937,200,22.447063
-1398.320795,200,22.945931
-1032.873783,200,23.282269
-886.603084,200,23.615889
-889.235149,200,24.116085
-943.376836,200,24.464001
-1731.620851,200,24.970782
-948.289681,200,25.31479
-982.776403,200,25.65249
-1085.555884,200,26.156049
-1075.085402,200,26.497352
-977.61694,200,26.834856
-967.212278,200,27.335207
-905.328772,200,27.673706
-991.448335,200,28.170779
-956.396305,200,28.505595
-1119.09473,200,28.839153
-1016.348978,200,29.33418
-879.380643,200,29.674568
-885.38951,200,30.170909
-1244.599796,200,30.501292
-1088.049967,200,30.833946
-986.066113,200,31.326042
-875.24927,200,31.663396
-1006.983998,200,32.163729
-907.557984,200,32.502751
-1226.115393,200,32.842161
-1008.890953,200,33.342123
-999.975799,200,33.67229
-1198.822477,200,34.166036
-972.924496,200,34.501501
-894.515474,200,34.832008
-1432.031713,200,35.332326
-873.06761,200,35.666074
-971.86783,200,36.00224
-900.961308,200,36.507591
-746.38522,200,36.852276
-1022.19449,200,37.351658
-1014.600268,200,37.69231
-1100.005261,200,38.024577
-992.306457,200,38.525801
-1032.979693,200,38.858065
-1170.695591,200,39.356744
-1110.968373,200,39.691239
-940.3525,200,40.024529
-1071.802985,200,40.521918
-1064.978134,200,40.856494
-949.262107,200,41.361156
-867.048589,200,41.696767
-1464.394115,200,42.0257
-1543.005696,200,42.51937
-1181.681111,200,42.85268
-1112.632896,200,43.351016
-1006.802401,200,43.683995
-1022.172031,200,44.028324
-958.955999,200,44.531051
-1012.166352,200,44.87
-1697.90813,200,45.212252
-1621.491487,200,45.708824
-949.254536,200,46.051641
-986.389135,200,46.56047
-986.690985,200,46.897243
-997.470218,200,47.23009
-1381.926965,200,47.729592
-985.556152,200,48.06765
-889.991246,200,48.563672
-1060.187005,200,48.891698
-1421.998815,200,49.232383
-1033.021623,200,49.736224
-1211.176664,200,50.074294
-994.631072,200,50.564015
-989.01468,200,50.901699
-883.975658,200,51.240648
-918.327473,200,51.735
-1077.653326,200,52.074834
-988.428395,200,52.408404
-999.007036,200,52.906742
-1046.707838,200,53.24574
-1085.459131,200,53.75016
-1064.011664,200,54.079584
-885.703233,200,54.411321
-857.835928,200,54.917153
-1053.076428,200,55.251135
-857.635346,200,55.744938
-1065.304242,200,56.078739
-1070.136918,200,56.412014
-997.504228,200,56.908786
-951.615521,200,57.244343
-1170.699079,200,57.742834
-995.396164,200,58.080797
-912.358115,200,58.409157
-855.460147,200,58.89859
-996.621885,200,59.232532
-1342.079863,200,59.722618
-1185.231147,200,60.059556
-980.118507,200,60.398783
-1015.80011,200,60.897185
-871.122943,200,61.234225
-978.997082,200,61.563504
-1069.117142,200,62.06765
-1102.018927,200,62.400053
-971.867897,200,62.898568
-1277.970304,200,63.234776
-1017.120282,200,63.563825
-966.642994,200,64.057583
-1480.97143,200,64.393506
-1061.067567,200,64.88911
-876.979815,200,65.217618
-1011.716698,200,65.551014
-967.075423,200,66.057922
-1010.858162,200,66.395381
-1087.404856,200,66.89773
-1138.205549,200,67.241932
-983.571052,200,67.576433
-1270.843121,200,68.073561
-677.679038,200,68.407953
-1048.615213,200,68.902179
-1220.432063,200,69.247173
-994.701066,200,69.580477
-947.482458,200,70.078101
-980.288267,200,70.416649
-994.143118,200,70.756227
-829.08633,200,71.254533
-1031.176567,200,71.586853
-1811.815228,200,72.082475
-1022.623219,200,72.416972
-1069.260485,200,72.755829
-1003.729752,200,73.252071
-1182.320595,200,73.592366
-887.026392,200,74.088761
-1088.099009,200,74.425145
-867.308875,200,74.761528
-1093.417447,200,75.270046
-966.501459,200,75.610041
-974.934884,200,76.108099
-969.789233,200,76.447444
-965.961052,200,76.7823
-965.221244,200,77.272352
-995.279822,200,77.604899
-904.642367,200,77.943405
-976.354274,200,78.443325
-1302.363318,200,78.77543
-1516.095754,200,79.267897
-867.3487,200,79.611844
-1134.010874,200,79.938813
-1286.558185,200,80.432238
-991.030647,200,80.770133
-894.827175,200,81.264468
-980.185921,200,81.603628
-1435.717681,200,81.933639
-1450.362867,200,82.427757
-1575.016092,200,82.763787
-1090.238446,200,83.262895
-1323.091928,200,83.598857
-1180.076761,200,83.932524
-1152.498601,200,84.425269
-878.800556,200,84.760985
-1126.199194,200,85.256578
-998.11833,200,85.590377
-1190.826666,200,85.924204
-1019.481174,200,86.419689
-887.419422,200,86.750587
-1048.129469,200,87.090836
-1000.474327,200,87.592193
-1164.186931,200,87.923023
-982.205174,200,88.42153
-913.179758,200,88.751223
-991.395285,200,89.081464
-895.577162,200,89.573562
-984.517363,200,89.904778
-1001.120118,200,90.398463
-1000.115757,200,90.736245
-1022.432688,200,91.071479
-1585.279066,200,91.579039
-1232.14657,200,91.912568
-964.718554,200,92.412994
-998.017853,200,92.75858
-988.94324,200,93.093037
-865.994523,200,93.590839
-912.28358,200,93.927054
-1029.813467,200,94.422326
-920.887792,200,94.758667
-1004.148648,200,95.091823
-1038.164012,200,95.583981
-1192.156588,200,95.913266
-1063.39869,200,96.243875
-1054.639638,200,96.742427
-1168.196818,200,97.085203
-980.90517,200,97.587942
-849.718329,200,97.924537
-998.452754,200,98.264585
-1055.084919,200,98.7596
-976.92018,200,99.094144
-842.704889,200,99.598679
-905.53475,200,99.9393
-973.524202,200,100.275624
-1470.315048,200,100.772766
-947.888757,200,101.103954
-977.852106,200,103.19834
-992.930319,200,103.539758
-1362.738845,200,103.888495
-997.376221,200,104.394867
-995.486652,200,104.745395
-1575.155253,200,105.093539
-974.325114,200,105.603902
-996.607764,200,105.949712
-1262.678112,200,106.458254
-1074.167895,200,106.816952
-997.461651,200,107.174775
-958.73356,200,107.69377
-1043.476366,200,108.050129
-1132.484875,200,108.56872
-1020.041346,200,108.91942
