# {"t_start": 1592858216.4277847, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,1.765329
200.0,200,2.093084
200.0,200,2.589888
200.0,200,2.916614
200.0,200,3.244895
200.0,200,3.747164
200.0,200,4.077352
200.0,200,4.577294
200.0,200,4.911194
200.0,200,5.242022
200.0,200,5.744443
200.0,200,6.081273
200.0,200,6.584912
200.0,200,6.919181
200.0,200,7.251911
200.0,200,7.758842
200.0,200,8.0876
200.0,200,8.585821
200.0,200,8.919136
200.0,200,9.252341
200.0,200,9.747462
200.0,200,10.083096
200.0,200,10.418019
200.0,200,10.922293
200.0,200,11.251915
200.0,200,11.758492
200.0,200,12.092734
200.0,200,12.42768
200.0,200,12.93102
200.0,200,13.260691
200.0,200,13.761431
200.0,200,14.091403
200.0,200,14.428389
200.0,200,14.931657
200.0,200,15.260509
200.0,200,15.764639
200.0,200,16.099912
200.0,200,16.434957
200.0,200,16.943788
200.0,200,17.276237
200.0,200,17.771112
200.0,200,18.10523
200.0,200,18.433064
200.0,200,18.934342
200.0,200,19.268387
200.0,200,19.595006
200.0,200,20.098405
200.0,200,20.429874
200.0,200,20.931859
200.0,200,21.267207
200.0,200,21.59531
200.0,200,22.103878
200.0,200,22.43444
200.0,200,22.936236
200.0,200,23.274724
200.0,200,23.60531
200.0,200,24.115864
200.0,200,24.442729
200.0,200,24.942072
200.0,200,25.272548
200.0,200,25.604928
200.0,200,26.119585
200.0,200,26.454924
200.0,200,26.785058
200.0,200,27.286947
200.0,200,27.620039
200.0,200,28.12532
200.0,200,28.453755
200.0,200,28.785009
200.0,200,29.291394
200.0,200,29.620365
200.0,200,30.120131
200.0,200,30.451429
200.0,200,30.793609
200.0,200,31.303275
200.0,200,31.641372
200.0,200,32.14804
200.0,200,32.474917
200.0,200,32.804748
200.0,200,33.302985
200.0,200,33.634144
200.0,200,34.130226
200.0,200,34.465823
200.0,200,34.799342
200.0,200,35.305906
200.0,200,35.641897
200.0,200,35.976043
200.0,200,36.476753
200.0,200,36.814148
200.0,200,37.314092
200.0,200,37.644557
200.0,200,37.974288
200.0,200,38.472938
200.0,200,38.80598
200.0,200,39.310022
200.0,200,39.639518
200.0,200,39.969338
200.0,200,40.470392
200.0,200,40.808415
200.0,200,41.31525
200.0,200,41.646308
200.0,200,41.977479
200.0,200,42.48489
200.0,200,42.822227
200.0,200,43.322011
200.0,200,43.660744
200.0,200,43.994763
200.0,200,44.493453
200.0,200,44.828892
200.0,200,45.162736
200.0,200,45.658983
200.0,200,45.992215
200.0,200,46.500454
200.0,200,46.84057
200.0,200,47.17274
200.0,200,47.676739
200.0,200,48.007517
200.0,200,48.511802
200.0,200,48.8518
200.0,200,49.181865
200.0,200,49.68315
200.0,200,50.00934
200.0,200,50.513321
200.0,200,50.845091
200.0,200,51.179225
200.0,200,51.679022
200.0,200,52.015339
200.0,200,52.346591
200.0,200,52.85225
200.0,200,53.184381
200.0,200,53.687583
200.0,200,54.025286
200.0,200,54.35681
200.0,200,56.409167
200.0,200,56.740544
200.0,200,57.254153
200.0,200,57.589231
200.0,200,57.918601
200.0,200,58.426684
200.0,200,58.765282
200.0,200,59.269508
200.0,200,59.605074
200.0,200,59.941138
200.0,200,60.443391
200.0,200,60.771866
200.0,200,61.277233
200.0,200,61.61099
200.0,200,61.940084
200.0,200,62.43642
200.0,200,62.772013
200.0,200,63.103499
200.0,200,63.609636
200.0,200,63.942973
200.0,200,64.447008
200.0,200,64.777282
200.0,200,65.108309
200.0,200,65.610156
200.0,200,65.941335
200.0,200,66.439128
200.0,200,66.773743
200.0,200,67.10196
200.0,200,67.601157
200.0,200,67.932893
200.0,200,68.435136
200.0,200,68.772439
200.0,200,69.107505
200.0,200,69.611895
200.0,200,69.949163
200.0,200,70.454318
200.0,200,70.791611
200.0,200,71.122674
200.0,200,71.627294
200.0,200,71.963195
200.0,200,72.295956
200.0,200,72.793891
200.0,200,73.121359
200.0,200,73.6198
200.0,200,73.949479
200.0,200,74.28243
200.0,200,74.784679
200.0,200,75.120197
200.0,200,75.632511
200.0,200,75.964611
200.0,200,76.302147
200.0,200,76.80682
200.0,200,77.142963
200.0,200,77.645714
200.0,200,77.975802
200.0,200,78.314864
200.0,200,78.812118
200.0,200,79.14283
200.0,200,79.475459
200.0,200,79.977862
200.0,200,80.307959
200.0,200,80.81479
200.0,200,81.143573
200.0,200,81.477195
200.0,200,81.981923
200.0,200,82.316656
200.0,200,82.820644
200.0,200,83.155575
200.0,200,83.482169
200.0,200,83.985232
200.0,200,84.318777
200.0,200,84.824812
200.0,200,85.162126
200.0,200,85.495812
200.0,200,85.996346
200.0,200,86.33179
200.0,200,86.830747
200.0,200,87.167096
200.0,200,87.495679
200.0,200,87.995511
200.0,200,88.326856
200.0,200,88.660455
200.0,200,89.165523
200.0,200,89.493263
200.0,200,89.990115
200.0,200,90.325125
200.0,200,90.654594
200.0,200,91.155154
200.0,200,91.492002
200.0,200,92.003255
200.0,200,92.339307
200.0,200,92.675807
200.0,200,93.180298
200.0,200,93.508636
200.0,200,94.009021
200.0,200,94.34235
200.0,200,94.675945
200.0,200,95.179593
200.0,200,95.514888
200.0,200,96.015813
200.0,200,96.353761
200.0,200,96.689693
200.0,200,97.194738
200.0,200,97.530828
200.0,200,97.861043
200.0,200,98.358844
200.0,200,98.689348
200.0,200,99.188608
200.0,200,99.523942
200.0,200,99.860472
200.0,200,100.366545
200.0,200,100.702781
154.0,154,101.124005
200.0,200,101.46144
200.0,200,101.792567
200.0,200,102.294533
200.0,200,102.62816
200.0,200,102.961292
200.0,200,103.463696
200.0,200,103.797753
200.0,200,104.304748
200.0,200,104.642163
200.0,200,104.977705
200.0,200,105.477875
200.0,200,105.814052
200.0,200,106.314979
200.0,200,106.649831
200.0,200,106.98445
200.0,200,107.484338
200.0,200,107.814063
200.0,200,108.31557
200.0,200,108.65053
200.0,200,108.984376
200.0,200,111.04078
200.0,200,111.37533
200.0,200,111.707026
200.0,200,112.205969
200.0,200,112.541032
200.0,200,113.048646
200.0,200,113.381781
200.0,200,113.71581
200.0,200,114.223544
200.0,200,114.556948
200.0,200,115.062756
200.0,200,115.401694
200.0,200,115.73684
200.0,200,116.245051
200.0,200,116.578223
200.0,200,117.082971
200.0,200,117.418237
200.0,200,117.751801
200.0,200,118.255622
200.0,200,118.586323
200.0,200,119.082012
200.0,200,119.418915
200.0,200,119.75344
200.0,200,120.261858
200.0,200,120.595769
200.0,200,120.925488
200.0,200,121.417183
200.0,200,121.751193
200.0,200,122.256887
200.0,200,122.59534
200.0,200,122.927906
200.0,200,123.43283
200.0,200,123.76676
200.0,200,124.272751
200.0,200,124.611591
200.0,200,124.948903
200.0,200,125.451712
200.0,200,125.786002
200.0,200,126.2887
200.0,200,126.630028
200.0,200,126.962769
200.0,200,127.460613
26.0,26,127.504808
200.0,200,127.833182
200.0,200,128.337626
200.0,200,128.668469
200.0,200,128.995886
111.0,111,129.350355
