# {"t_start": 1592781832.7093377, "env_id": "MountainCarContinuous-v0"} 
r,l,t
-103.610455,999,3.285973
-99.614747,999,5.270435
-104.369439,999,7.256206
-100.13916,999,9.247794
-96.703467,999,11.229942
39.857151,643,12.648357
-95.829181,999,14.461992
-85.150155,999,16.466673
47.062069,678,17.93519
33.296402,764,19.375714
53.370804,558,20.461423
73.89224,322,21.164809
54.582319,455,22.094454
66.656116,360,22.854936
63.254746,401,23.505609
67.837607,360,24.276076
61.848549,395,25.104046
74.026912,264,25.532213
61.028678,386,26.348884
56.644592,478,27.365924
71.562321,283,28.000417
72.115314,274,28.448572
79.77441,201,28.778849
72.590259,287,29.423304
65.903719,365,30.198634
53.899986,472,31.157993
70.826105,327,31.695438
75.166679,259,32.339823
79.997966,197,32.658778
64.458369,349,33.415287
72.695661,284,33.885512
48.547561,486,34.859666
69.113165,305,35.532699
74.719291,254,35.945358
72.611188,288,36.590311
75.352712,248,37.174523
77.300899,194,37.492445
77.561985,212,37.836606
54.190774,427,38.710464
75.613417,264,39.318742
67.361078,274,39.766098
66.195882,335,40.489717
68.216057,240,40.886194
65.441637,338,41.614911
73.614411,253,42.024017
69.598224,265,42.646316
80.306108,208,42.987085
73.416253,297,43.646451
77.499844,184,43.946414
78.104179,255,44.536389
76.7568,206,44.874668
72.988738,233,45.432302
79.064429,206,45.768064
71.172722,259,46.358827
69.858136,323,46.883037
73.36042,249,47.46906
69.98223,331,48.012159
78.907183,198,48.515448
67.325405,285,48.974511
71.835727,246,49.554978
53.211038,430,50.4414
75.371388,230,50.816858
71.362314,237,51.386397
68.062492,280,51.844638
73.78168,208,52.375959
68.905558,247,52.779427
66.386146,266,53.392905
81.174408,185,53.694762
78.274189,192,54.006315
72.065908,228,54.557971
70.35338,263,54.98157
74.198711,216,55.541423
82.604259,166,55.921633
66.052034,308,56.806134
78.974768,168,57.215374
79.994981,166,57.582494
72.033307,232,58.258701
67.644187,226,58.712796
74.607335,215,59.354477
76.466202,176,59.659618
77.679302,208,60.027121
80.686792,160,60.481601
68.814453,228,60.878106
77.935995,209,61.223551
82.347314,177,61.721891
70.270346,299,62.265422
77.822133,169,62.767647
79.083042,183,63.1204
66.261185,342,63.954001
72.129298,209,64.317011
55.767585,416,65.190656
61.952536,361,65.987369
75.795612,201,66.326104
76.464831,208,66.664908
83.428623,166,67.125805
72.922332,213,67.483139
67.556446,288,68.149988
70.835334,210,68.503836
64.13256,296,69.175039
63.771366,274,69.638493
67.498697,276,70.279805
77.50474,217,70.639154
73.293652,230,71.204736
69.876345,284,71.680544
71.118469,238,72.273591
72.851393,218,72.634318
67.574268,223,73.244784
74.60821,209,73.694867
63.087199,285,74.412344
70.226574,254,74.850096
79.143113,172,75.133939
68.828648,267,75.76427
77.972654,151,76.018916
81.99753,172,76.491288
71.014962,290,76.978965
74.503781,210,77.331687
77.195356,186,77.829914
79.986807,196,78.165522
82.856714,150,78.617121
78.475139,200,78.954534
76.793679,192,79.294844
78.563621,205,79.830394
70.494291,226,80.220268
64.790159,307,80.941455
64.203174,240,81.339082
62.270176,281,82.005893
78.712198,200,82.361753
75.03131,209,82.926648
79.481223,169,83.252508
81.543461,166,83.549024
74.704237,157,84.03547
76.995824,189,84.359481
66.577539,264,84.83014
72.193528,244,85.458526
73.719529,202,85.835576
72.606034,231,86.410048
78.997195,147,86.679422
73.279823,197,87.029789
75.940469,202,87.559555
83.364021,144,87.817019
78.309633,166,88.097253
80.611019,126,88.506731
51.671712,388,89.203141
76.123164,193,89.744947
75.824108,192,90.083025
76.79112,196,90.603221
81.796497,158,90.865137
76.803288,188,91.188714
77.095699,140,91.42416
66.611753,267,92.120381
71.961784,172,92.407396
75.858861,224,92.96334
74.546511,205,93.306734
69.173744,203,93.837976
80.128039,206,94.232069
82.044185,160,94.543816
75.024126,218,95.159916
80.346706,168,95.440033
70.293713,242,96.099258
67.771741,225,96.490582
73.85645,200,96.835746
75.121229,174,97.317588
80.178528,153,97.566949
85.323873,100,97.741155
76.82225,199,98.300472
72.991144,179,98.615334
75.349382,170,98.904704
76.88004,161,99.376528
68.52764,218,99.76097
80.804095,128,99.981277
73.910693,201,100.549376
73.486888,198,100.881967
71.846088,249,101.485445
74.475855,175,101.800986
70.452954,246,102.235968
69.798748,187,102.734073
69.477977,196,103.063225
68.472884,220,103.61621
75.216461,211,103.975466
66.052095,241,104.377172
71.373839,216,104.922605
77.628988,166,105.209852
74.820627,165,105.480151
74.789517,193,105.985756
69.16989,278,106.452154
75.558359,196,106.996755
81.272475,171,107.296717
80.816524,206,107.637105
70.71908,220,108.219976
80.633724,167,108.507625
79.611062,154,108.978226
71.482378,212,109.329824
70.258842,224,109.702893
61.851356,246,110.338331
68.073338,204,110.698735
70.027006,197,111.222051
80.945107,128,111.443488
77.825689,159,111.722606
71.070799,208,112.279254
78.819478,138,112.519453
