# {"t_start": 1592781312.6115298, "env_id": "CartPole-v0"} 
r,l,t
19.0,19,1.57674
60.0,60,1.675437
28.0,28,1.720901
60.0,60,1.821016
19.0,19,1.855039
21.0,21,1.890463
29.0,29,1.941058
9.0,9,1.956214
18.0,18,1.987303
17.0,17,2.015274
24.0,24,2.056861
24.0,24,2.09462
26.0,26,2.136337
22.0,22,2.171877
18.0,18,2.199592
49.0,49,2.277046
11.0,11,2.294536
12.0,12,2.313678
13.0,13,2.335158
12.0,12,2.355329
45.0,45,2.602055
30.0,30,2.652579
67.0,67,2.759829
72.0,72,2.878235
21.0,21,2.911504
26.0,26,2.954843
41.0,41,3.020368
23.0,23,3.066205
14.0,14,3.089626
23.0,23,3.131667
17.0,17,3.161872
19.0,19,3.192283
25.0,25,3.232663
61.0,61,3.333422
26.0,26,3.376229
21.0,21,3.411272
17.0,17,3.62124
44.0,44,3.698386
9.0,9,3.712295
39.0,39,3.775449
30.0,30,3.825184
97.0,97,3.986301
13.0,13,4.00775
29.0,29,4.055856
20.0,20,4.089504
63.0,63,4.203694
42.0,42,4.273952
28.0,28,4.321052
29.0,29,4.369804
15.0,15,4.395137
23.0,23,4.432182
40.0,40,4.673073
19.0,19,4.7023
23.0,23,4.738663
39.0,39,4.80202
24.0,24,4.839956
76.0,76,4.963849
40.0,40,5.025975
25.0,25,5.066638
10.0,10,5.082708
40.0,40,5.145076
71.0,71,5.269289
26.0,26,5.314395
31.0,31,5.368047
41.0,41,5.433294
65.0,65,5.71253
52.0,52,5.797952
14.0,14,5.820982
13.0,13,5.841848
74.0,74,5.967267
44.0,44,6.040677
26.0,26,6.085526
157.0,157,6.347959
50.0,50,6.433019
43.0,43,6.689114
44.0,44,6.7629
20.0,20,6.79594
20.0,20,6.829623
29.0,29,6.877759
46.0,46,6.9557
57.0,57,7.052589
75.0,75,7.177953
98.0,98,7.344754
73.0,73,7.461508
48.0,48,7.712258
60.0,60,7.810137
45.0,45,7.883256
69.0,69,7.992786
34.0,34,8.04621
107.0,107,8.225822
77.0,77,8.350911
25.0,25,8.392692
19.0,19,8.423637
142.0,142,8.85006
56.0,56,8.943525
127.0,127,9.15661
42.0,42,9.226638
160.0,160,9.498761
105.0,105,9.864913
142.0,142,10.097036
72.0,72,10.210729
165.0,165,10.483396
146.0,146,10.888951
200.0,200,11.2214
153.0,153,11.469366
91.0,91,11.620764
105.0,105,11.995605
200.0,200,12.334612
200.0,200,12.673034
200.0,200,13.198153
144.0,144,13.427694
200.0,200,13.937277
200.0,200,14.281387
182.0,182,14.616123
200.0,200,15.13298
199.0,199,15.465876
179.0,179,15.752095
200.0,200,16.243305
200.0,200,16.560833
200.0,200,17.057336
200.0,200,17.396247
200.0,200,17.728659
200.0,200,18.238224
200.0,200,18.555274
200.0,200,19.058396
200.0,200,19.390863
200.0,200,19.727842
200.0,200,20.226095
200.0,200,20.544118
200.0,200,20.868244
200.0,200,21.356456
200.0,200,21.684062
200.0,200,22.203865
200.0,200,22.539148
200.0,200,22.861306
200.0,200,23.359134
200.0,200,23.682982
200.0,200,24.182977
200.0,200,24.507084
200.0,200,24.82924
200.0,200,25.328061
200.0,200,25.672111
191.0,191,26.154309
200.0,200,26.48277
200.0,200,26.810226
200.0,200,27.305752
200.0,200,27.627288
200.0,200,27.945521
200.0,200,28.439825
200.0,200,28.758276
196.0,196,29.245862
200.0,200,29.563235
200.0,200,29.885257
200.0,200,30.378926
200.0,200,30.708322
200.0,200,31.224474
200.0,200,31.563175
200.0,200,31.898278
200.0,200,32.418228
200.0,200,32.742622
200.0,200,33.253887
194.0,194,33.579422
200.0,200,33.903248
200.0,200,34.398906
200.0,200,34.724021
200.0,200,35.212039
200.0,200,35.553751
200.0,200,35.874501
200.0,200,36.374579
200.0,200,36.701822
200.0,200,37.022175
200.0,200,37.521183
200.0,200,37.844229
200.0,200,38.342352
200.0,200,38.668837
200.0,200,38.991938
200.0,200,39.483139
200.0,200,39.800358
200.0,200,40.303393
200.0,200,40.637345
200.0,200,40.970302
199.0,199,41.484891
200.0,200,41.805255
200.0,200,42.31483
200.0,200,42.641225
200.0,200,42.971442
200.0,200,43.481363
200.0,200,43.824394
200.0,200,44.15957
