# {"t_start": 1592777325.9237797, "env_id": "CartPole-v0"} 
r,l,t
41.0,41,1.436938
22.0,22,1.470176
11.0,11,1.486944
10.0,10,1.502352
13.0,13,1.522154
12.0,12,1.540426
21.0,21,1.572785
23.0,23,1.607518
20.0,20,1.637455
26.0,26,1.677014
13.0,13,1.696438
21.0,21,1.727863
31.0,31,1.774963
12.0,12,1.793055
20.0,20,1.82311
29.0,29,1.866632
26.0,26,1.906177
23.0,23,1.940363
36.0,36,1.99499
12.0,12,2.013231
48.0,48,2.08531
20.0,20,2.115538
19.0,19,2.144265
32.0,32,2.35698
10.0,10,2.372609
32.0,32,2.422703
14.0,14,2.444058
13.0,13,2.463846
25.0,25,2.502099
24.0,24,2.53947
16.0,16,2.564077
26.0,26,2.604134
11.0,11,2.622812
44.0,44,2.692595
12.0,12,2.710984
33.0,33,2.760802
32.0,32,2.809891
25.0,25,2.848582
12.0,12,2.867218
10.0,10,2.883208
36.0,36,2.939502
14.0,14,2.96101
45.0,45,3.030818
10.0,10,3.046669
15.0,15,3.07031
22.0,22,3.104316
34.0,34,3.319354
78.0,78,3.438345
14.0,14,3.460878
15.0,15,3.483767
50.0,50,3.560327
24.0,24,3.59689
42.0,42,3.662045
14.0,14,3.683212
81.0,81,3.804917
45.0,45,3.875452
17.0,17,3.902031
40.0,40,3.963873
44.0,44,4.033087
18.0,18,4.218907
15.0,15,4.241848
28.0,28,4.28475
51.0,51,4.361252
37.0,37,4.417041
16.0,16,4.441451
25.0,25,4.479511
16.0,16,4.504035
24.0,24,4.540437
16.0,16,4.564863
16.0,16,4.589296
14.0,14,4.610529
10.0,10,4.626269
34.0,34,4.678599
74.0,74,4.795587
33.0,33,4.847375
35.0,35,4.902695
58.0,58,4.993214
46.0,46,5.223312
14.0,14,5.244569
21.0,21,5.276997
38.0,38,5.335602
76.0,76,5.451569
34.0,34,5.503963
74.0,74,5.617782
18.0,18,5.645888
70.0,70,5.752029
59.0,59,5.843416
52.0,52,5.921509
66.0,66,6.181725
43.0,43,6.246592
83.0,83,6.371175
38.0,38,6.42844
70.0,70,6.536786
41.0,41,6.600364
61.0,61,6.693795
89.0,89,6.828695
126.0,126,7.18195
36.0,36,7.237585
36.0,36,7.290656
148.0,148,7.518128
38.0,38,7.576891
19.0,19,7.605702
25.0,25,7.64457
22.0,22,7.677574
72.0,72,7.787655
41.0,41,8.009005
93.0,93,8.148319
48.0,48,8.221916
76.0,76,8.340058
195.0,195,8.63941
72.0,72,8.752845
23.0,23,8.948326
42.0,42,9.014346
51.0,51,9.095359
111.0,111,9.267442
41.0,41,9.330248
166.0,166,9.58415
58.0,58,9.670729
103.0,103,9.987415
55.0,55,10.072124
55.0,55,10.158146
90.0,90,10.297954
128.0,128,10.499257
59.0,59,10.591662
188.0,188,11.05726
66.0,66,11.161033
200.0,200,11.472271
17.0,17,11.498181
29.0,29,11.542202
72.0,72,11.809497
60.0,60,11.899638
200.0,200,12.208712
124.0,124,12.400947
123.0,123,12.589777
111.0,111,12.916583
200.0,200,13.22422
48.0,48,13.294964
200.0,200,13.758153
190.0,190,14.054687
200.0,200,14.369037
200.0,200,14.839488
200.0,200,15.148029
200.0,200,15.622509
200.0,200,15.928914
200.0,200,16.242638
200.0,200,16.712476
200.0,200,17.02548
200.0,200,17.339372
200.0,200,17.813241
200.0,200,18.130723
200.0,200,18.606344
200.0,200,18.91504
200.0,200,19.229007
200.0,200,19.70155
200.0,200,20.014193
200.0,200,20.490546
200.0,200,20.795688
200.0,200,21.103032
200.0,200,21.567017
200.0,200,21.879349
200.0,200,22.347472
200.0,200,22.653021
200.0,200,22.96155
200.0,200,23.419653
200.0,200,23.723685
200.0,200,24.192516
200.0,200,24.496068
200.0,200,24.803344
200.0,200,25.268368
200.0,200,25.577884
200.0,200,25.890039
200.0,200,26.358152
200.0,200,26.670412
200.0,200,27.144975
197.0,197,27.451046
200.0,200,27.75951
200.0,200,28.221991
200.0,200,28.528743
200.0,200,28.997016
200.0,200,29.300616
200.0,200,29.610715
200.0,200,30.086445
200.0,200,30.399358
200.0,200,30.871858
200.0,200,31.18148
200.0,200,31.491362
200.0,200,31.957811
200.0,200,32.266214
200.0,200,32.578382
184.0,184,33.019923
200.0,200,33.324957
200.0,200,33.790595
200.0,200,34.103554
200.0,200,34.419322
200.0,200,34.892769
200.0,200,35.203503
200.0,200,35.678712
200.0,200,35.990297
200.0,200,36.299218
200.0,200,36.773484
200.0,200,37.085723
200.0,200,37.54784
200.0,200,37.854567
200.0,200,38.162978
200.0,200,38.628685
200.0,200,38.938603
200.0,200,39.248091
200.0,200,39.730522
200.0,200,40.040459
200.0,200,40.505906
200.0,200,40.806158
200.0,200,41.101679
200.0,200,41.571574
185.0,185,41.855515
200.0,200,42.325394
170.0,170,42.590659
200.0,200,42.901326
200.0,200,43.365531
200.0,200,43.673627
200.0,200,43.982167
200.0,200,44.44469
200.0,200,44.755736
200.0,200,45.220019
200.0,200,45.528613
200.0,200,45.833286
200.0,200,46.291344
200.0,200,46.601384
200.0,200,47.065598
200.0,200,47.372559
200.0,200,47.67854
200.0,200,48.146377
200.0,200,48.450312
200.0,200,48.925685
200.0,200,49.238596
200.0,200,49.553742
200.0,200,50.0205
200.0,200,50.336096
200.0,200,50.805618
200.0,200,51.113432
200.0,200,51.419552
200.0,200,51.894641
200.0,200,52.202754
200.0,200,52.514182
200.0,200,52.98047
200.0,200,53.279141
200.0,200,53.739268
200.0,200,54.045421
200.0,200,54.352144
200.0,200,54.819784
200.0,200,55.129406
200.0,200,55.592535
200.0,200,55.902652
200.0,200,56.213339
200.0,200,56.682083
200.0,200,56.987909
200.0,200,57.447876
200.0,200,57.75873
200.0,200,58.067371
200.0,200,58.547703
200.0,200,58.850424
200.0,200,59.154191
200.0,200,59.618681
200.0,200,59.928928
200.0,200,60.401512
200.0,200,60.711494
200.0,200,61.026824
200.0,200,61.49773
200.0,200,61.805363
200.0,200,62.277481
200.0,200,62.585716
200.0,200,62.891894
200.0,200,63.350868
200.0,200,63.655303
200.0,200,64.123816
200.0,200,64.434113
200.0,200,64.743809
200.0,200,65.210014
200.0,200,65.523243
200.0,200,65.992005
200.0,200,66.296557
200.0,200,66.597413
200.0,200,67.059183
200.0,200,67.373429
200.0,200,67.682331
200.0,200,68.157462
200.0,200,68.462556
200.0,200,68.927362
200.0,200,69.234529
200.0,200,69.545152
200.0,200,70.005045
200.0,200,70.31497
200.0,200,70.788687
200.0,200,71.09422
200.0,200,71.404068
200.0,200,71.873353
200.0,200,72.187117
200.0,200,72.653566
200.0,200,72.964304
200.0,200,73.273938
200.0,200,73.738312
200.0,200,74.044105
200.0,200,74.512453
200.0,200,74.817291
200.0,200,75.123751
200.0,200,75.588501
200.0,200,75.896183
200.0,200,76.210567
200.0,200,76.684626
200.0,200,76.989522
200.0,200,77.465966
200.0,200,77.772969
200.0,200,78.081239
200.0,200,78.545818
200.0,200,78.852709
200.0,200,79.319391
200.0,200,79.630061
200.0,200,79.93878
200.0,200,80.404928
200.0,200,80.714793
200.0,200,81.185692
200.0,200,81.492296
200.0,200,81.798577
200.0,200,82.260303
200.0,200,82.566574
200.0,200,82.867493
200.0,200,83.338563
200.0,200,83.654559
200.0,200,84.128654
200.0,200,84.442459
200.0,200,84.757075
200.0,200,85.231063
200.0,200,85.542152
200.0,200,86.010208
200.0,200,86.316319
200.0,200,86.630481
200.0,200,87.112223
200.0,200,87.415506
200.0,200,87.877812
200.0,200,88.177142
200.0,200,88.486556
200.0,200,88.951217
200.0,200,89.255217
200.0,200,89.724407
200.0,200,90.027906
200.0,200,90.340173
200.0,200,90.80664
200.0,200,91.113428
200.0,200,91.419617
200.0,200,91.885772
200.0,200,92.197643
200.0,200,92.662153
200.0,200,92.967637
200.0,200,93.268065
200.0,200,93.735975
200.0,200,94.041455
200.0,200,94.505946
200.0,200,94.814189
200.0,200,95.12612
197.0,197,95.585968
200.0,200,95.894362
200.0,200,96.369356
200.0,200,96.679381
200.0,200,96.987606
200.0,200,97.452272
200.0,200,97.756662
200.0,200,98.064824
200.0,200,98.534635
200.0,200,98.846166
200.0,200,99.31508
200.0,200,99.625197
200.0,200,99.932516
200.0,200,100.40194
200.0,200,100.713853
200.0,200,101.177657
200.0,200,101.487106
200.0,200,101.79307
200.0,200,102.262305
200.0,200,102.577036
200.0,200,103.044499
200.0,200,103.356147
