# {"t_start": 1592777325.9204476, "env_id": "CartPole-v0"} 
r,l,t
12.0,12,1.397031
12.0,12,1.415319
12.0,12,1.433097
13.0,13,1.452131
16.0,16,1.476455
14.0,14,1.498046
19.0,19,1.526982
15.0,15,1.54993
13.0,13,1.569854
16.0,16,1.594391
17.0,17,1.619885
12.0,12,1.637756
24.0,24,1.674242
17.0,17,1.699706
11.0,11,1.716316
14.0,14,1.737186
28.0,28,1.779737
42.0,42,1.842454
17.0,17,1.868368
24.0,24,1.904742
13.0,13,1.924452
22.0,22,1.957131
42.0,42,2.021061
15.0,15,2.043721
11.0,11,2.060328
30.0,30,2.105203
32.0,32,2.315797
59.0,59,2.409201
28.0,28,2.451959
13.0,13,2.471781
31.0,31,2.5195
12.0,12,2.538163
23.0,23,2.573627
42.0,42,2.64077
22.0,22,2.675607
11.0,11,2.692673
33.0,33,2.7429
37.0,37,2.799502
42.0,42,2.864126
26.0,26,2.905217
11.0,11,2.922376
14.0,14,2.944376
25.0,25,2.9828
8.0,8,2.995078
15.0,15,3.018831
14.0,14,3.040383
12.0,12,3.059497
14.0,14,3.081194
37.0,37,3.301272
24.0,24,3.337766
26.0,26,3.377268
31.0,31,3.424854
17.0,17,3.450951
18.0,18,3.479461
16.0,16,3.504272
15.0,15,3.526865
13.0,13,3.54674
34.0,34,3.598697
19.0,19,3.628218
39.0,39,3.688043
21.0,21,3.720016
31.0,31,3.766674
44.0,44,3.832971
39.0,39,3.894394
14.0,14,3.917163
15.0,15,3.940178
23.0,23,3.975106
16.0,16,4.000339
29.0,29,4.04543
23.0,23,4.238975
50.0,50,4.314363
41.0,41,4.376346
12.0,12,4.394749
25.0,25,4.432935
17.0,17,4.458594
30.0,30,4.504224
97.0,97,4.652487
46.0,46,4.724733
19.0,19,4.754594
36.0,36,4.811226
20.0,20,4.842664
15.0,15,4.866662
52.0,52,4.948127
51.0,51,5.186709
29.0,29,5.231069
52.0,52,5.311028
27.0,27,5.352885
80.0,80,5.475153
21.0,21,5.507285
21.0,21,5.539668
20.0,20,5.570626
31.0,31,5.617996
10.0,10,5.633466
