# {"t_start": 1592776295.2125225, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.294106
-500.0,500,3.352535
-500.0,500,4.401032
-500.0,500,5.448344
-500.0,500,6.503474
-500.0,500,7.5677
-500.0,500,8.668232
-297.0,298,9.391546
-500.0,500,10.469564
-360.0,361,11.287669
-397.0,398,12.033494
-459.0,460,13.036058
-231.0,232,13.619484
-275.0,276,14.11087
-200.0,201,14.633269
-188.0,189,14.975903
-220.0,221,15.37617
-256.0,257,15.996919
-180.0,181,16.320181
-234.0,235,16.900713
-161.0,162,17.195451
-253.0,254,17.824118
-246.0,247,18.262771
-226.0,227,18.828998
-205.0,206,19.19677
-151.0,152,19.471343
-266.0,267,20.102117
-169.0,170,20.398702
-209.0,210,20.767953
-167.0,168,21.223499
-284.0,285,21.739269
-168.0,169,22.209625
-192.0,193,22.568336
-168.0,169,22.873527
-201.0,202,23.410568
-212.0,213,23.784195
-187.0,188,24.279038
-140.0,141,24.529298
-185.0,186,24.863568
-200.0,201,25.383793
-150.0,151,25.648118
-151.0,152,25.92429
-147.0,148,26.188267
-122.0,123,26.563053
-133.0,134,26.80857
-122.0,123,27.028722
-118.0,119,27.243465
-155.0,156,27.675637
-147.0,148,27.946694
-147.0,148,28.213906
-103.0,104,28.562636
-109.0,110,28.762986
-127.0,128,28.988872
-132.0,133,29.224065
-120.0,121,29.603232
-124.0,125,29.831466
-201.0,202,30.192217
-389.0,390,31.070042
-109.0,110,31.271326
-142.0,143,31.541381
-133.0,134,31.96018
-112.0,113,32.169733
-111.0,112,32.37739
-131.0,132,32.614376
-101.0,102,32.957642
-92.0,93,33.13007
-91.0,92,33.29967
-129.0,130,33.535641
-136.0,137,33.782078
-104.0,105,34.138876
-94.0,95,34.308916
-185.0,186,34.640114
-193.0,194,35.155484
-115.0,116,35.363945
-112.0,113,35.565885
-109.0,110,35.762699
-124.0,125,35.988055
-116.0,117,36.353913
-114.0,115,36.555635
-122.0,123,36.771628
-118.0,119,36.986813
-121.0,122,37.361151
-90.0,91,37.522712
-97.0,98,37.697603
-94.0,95,37.868034
-101.0,102,38.049672
-92.0,93,38.372597
-99.0,100,38.551888
-106.0,107,38.743005
-117.0,118,38.954672
-155.0,156,39.390315
-81.0,82,39.537277
-111.0,112,39.735841
-120.0,121,39.953073
-128.0,129,40.183707
-129.0,130,40.578071
-153.0,154,40.85092
-108.0,109,41.050642
-102.0,103,41.235928
-115.0,116,41.603188
-89.0,90,41.761836
-103.0,104,41.947901
-110.0,111,42.14958
-117.0,118,42.365543
-114.0,115,42.733094
-107.0,108,42.92501
-119.0,120,43.143491
-98.0,99,43.323457
-92.0,93,43.497021
-119.0,120,43.884387
-100.0,101,44.065607
-113.0,114,44.271811
-156.0,157,44.554959
-77.0,78,44.865466
-127.0,128,45.094402
-104.0,105,45.284246
-91.0,92,45.452456
-91.0,92,45.617831
-114.0,115,45.982992
-118.0,119,46.196874
-96.0,97,46.370792
-79.0,80,46.51803
-97.0,98,46.693804
-130.0,131,47.087122
-95.0,96,47.255902
-207.0,208,47.622111
-79.0,80,47.762734
-114.0,115,48.12225
-107.0,108,48.311928
-109.0,110,48.509778
-124.0,125,48.733971
-112.0,113,48.938044
-113.0,114,49.301766
-107.0,108,49.501287
-91.0,92,49.669245
-240.0,241,50.257805
-110.0,111,50.454811
-116.0,117,50.668627
-105.0,106,50.859445
-111.0,112,51.06733
-118.0,119,51.443391
-98.0,99,51.617184
-90.0,91,51.783134
-93.0,94,51.955795
