# {"t_start": 1592857265.4873996, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,2.069513
200.0,200,2.388407
200.0,200,2.994885
200.0,200,3.314733
200.0,200,3.636247
200.0,200,4.124528
200.0,200,4.450511
200.0,200,4.935267
200.0,200,5.255824
200.0,200,5.575746
200.0,200,6.067097
200.0,200,6.387573
200.0,200,6.879042
200.0,200,7.19991
200.0,200,7.514979
200.0,200,8.009643
200.0,200,8.332189
200.0,200,8.812962
200.0,200,9.131877
200.0,200,9.453599
200.0,200,9.944637
200.0,200,10.269437
200.0,200,10.586124
200.0,200,11.070513
200.0,200,11.394866
200.0,200,11.889574
200.0,200,12.208421
200.0,200,12.530259
200.0,200,13.023748
200.0,200,13.34553
200.0,200,13.835938
200.0,200,14.158383
200.0,200,14.485061
200.0,200,14.977845
200.0,200,15.296534
200.0,200,15.788824
200.0,200,16.111833
200.0,200,16.432573
200.0,200,16.92531
200.0,200,17.242005
200.0,200,17.723989
200.0,200,18.045813
200.0,200,18.365263
200.0,200,18.853119
200.0,200,19.167982
200.0,200,19.488693
200.0,200,19.986474
200.0,200,20.301371
200.0,200,20.793015
200.0,200,21.116696
200.0,200,21.440626
200.0,200,21.931402
200.0,200,22.249306
200.0,200,22.745729
200.0,200,23.063017
200.0,200,23.382398
200.0,200,23.872132
200.0,200,24.195848
200.0,200,24.682736
200.0,200,25.004752
200.0,200,25.323038
200.0,200,25.815401
200.0,200,26.137876
200.0,200,26.45743
200.0,200,26.938454
200.0,200,27.256116
200.0,200,27.752509
200.0,200,28.066982
200.0,200,28.392099
200.0,200,28.883121
200.0,200,29.202292
200.0,200,29.691048
200.0,200,30.006957
200.0,200,30.325393
200.0,200,30.819675
200.0,200,31.141441
200.0,200,31.634582
200.0,200,31.959265
200.0,200,32.277418
200.0,200,32.764601
200.0,200,33.078961
200.0,200,33.567599
200.0,200,33.891885
200.0,200,34.211119
200.0,200,34.702273
200.0,200,35.015874
200.0,200,35.337524
200.0,200,35.832836
200.0,200,36.151227
200.0,200,36.639703
200.0,200,36.963136
200.0,200,37.284772
200.0,200,37.77591
200.0,200,38.093373
200.0,200,38.579148
200.0,200,38.89802
200.0,200,39.218595
200.0,200,39.711072
200.0,200,40.031248
200.0,200,40.525133
200.0,200,40.848716
200.0,200,41.17017
200.0,200,41.654157
200.0,200,41.971839
200.0,200,42.457892
200.0,200,42.77668
200.0,200,43.099161
200.0,200,43.592559
200.0,200,43.912857
200.0,200,44.233042
200.0,200,44.720482
200.0,200,45.039361
200.0,200,45.530393
200.0,200,45.848768
200.0,200,46.167207
200.0,200,46.658722
200.0,200,46.980037
200.0,200,47.46725
200.0,200,47.78217
200.0,200,48.099628
200.0,200,48.584902
200.0,200,48.906463
200.0,200,49.39954
200.0,200,49.725193
200.0,200,50.047306
200.0,200,50.540085
200.0,200,50.859761
200.0,200,51.180492
200.0,200,51.673504
200.0,200,51.99128
200.0,200,52.476516
200.0,200,52.787523
200.0,200,53.109417
200.0,200,55.147954
200.0,200,55.481615
200.0,200,55.993106
200.0,200,56.33222
200.0,200,56.66857
200.0,200,57.171984
200.0,200,57.507486
200.0,200,58.013468
200.0,200,58.352118
200.0,200,58.6853
200.0,200,59.188019
200.0,200,59.525357
200.0,200,60.036112
200.0,200,60.369351
200.0,200,60.70637
200.0,200,61.212764
200.0,200,61.545552
200.0,200,61.884373
200.0,200,62.391745
200.0,200,62.731764
200.0,200,63.239383
200.0,200,63.572383
200.0,200,63.909281
200.0,200,64.414834
200.0,200,64.752842
200.0,200,65.262631
200.0,200,65.599169
200.0,200,65.945443
200.0,200,66.456481
200.0,200,66.793633
200.0,200,67.299086
200.0,200,67.637636
200.0,200,67.972635
200.0,200,68.478158
200.0,200,68.810496
200.0,200,69.312638
200.0,200,69.648869
200.0,200,69.984983
200.0,200,70.495965
200.0,200,70.838795
200.0,200,71.175932
200.0,200,71.687278
200.0,200,72.024359
200.0,200,72.528173
200.0,200,72.866344
200.0,200,73.202384
200.0,200,73.709072
200.0,200,74.041063
200.0,200,74.544512
200.0,200,74.878155
200.0,200,75.212755
200.0,200,75.71719
200.0,200,76.054867
200.0,200,76.559108
200.0,200,76.892814
200.0,200,77.223561
200.0,200,77.724479
200.0,200,78.058468
200.0,200,78.388833
200.0,200,78.896298
200.0,200,79.231725
200.0,200,79.740855
200.0,200,80.078854
200.0,200,80.415671
200.0,200,80.923658
200.0,200,81.258075
200.0,200,81.768532
200.0,200,82.106632
200.0,200,82.444103
200.0,200,82.951393
200.0,200,83.285849
200.0,200,83.794923
200.0,200,84.135707
200.0,200,84.471257
200.0,200,84.979766
200.0,200,85.3159
200.0,200,85.823247
200.0,200,86.161695
200.0,200,86.498305
200.0,200,87.007356
200.0,200,87.342684
200.0,200,87.679782
200.0,200,88.190303
200.0,200,88.526059
200.0,200,89.025633
200.0,200,89.357693
200.0,200,89.689471
200.0,200,90.197498
200.0,200,90.533672
200.0,200,91.043661
200.0,200,91.375597
200.0,200,91.708897
200.0,200,92.223334
200.0,200,92.551066
200.0,200,93.056919
200.0,200,93.395011
200.0,200,93.724366
200.0,200,94.235392
200.0,200,94.57602
200.0,200,95.07912
200.0,200,95.422854
200.0,200,95.760431
200.0,200,96.265148
200.0,200,96.604781
200.0,200,96.940126
200.0,200,97.450113
200.0,200,97.785394
200.0,200,98.299518
200.0,200,98.638022
200.0,200,98.977419
200.0,200,99.483308
200.0,200,99.818887
200.0,200,100.324049
200.0,200,100.657381
200.0,200,100.995005
200.0,200,101.497313
200.0,200,101.832243
200.0,200,102.336763
200.0,200,102.672178
200.0,200,103.005418
200.0,200,103.517857
200.0,200,103.854242
200.0,200,104.188928
200.0,200,104.699377
200.0,200,105.035162
200.0,200,105.543601
175.0,175,105.837666
200.0,200,106.179902
200.0,200,106.688849
200.0,200,107.025711
200.0,200,107.534822
200.0,200,107.869503
200.0,200,108.20499
200.0,200,110.249578
200.0,200,110.583435
200.0,200,111.086835
200.0,200,111.419354
200.0,200,111.758761
200.0,200,112.267999
200.0,200,112.598036
200.0,200,112.926893
200.0,200,113.436217
200.0,200,113.769437
200.0,200,114.278549
200.0,200,114.619952
200.0,200,114.955765
200.0,200,115.464375
200.0,200,115.804565
200.0,200,116.317622
200.0,200,116.652317
200.0,200,116.985652
200.0,200,117.497713
200.0,200,117.834037
200.0,200,118.345434
200.0,200,118.678957
200.0,200,119.009517
200.0,200,119.5136
200.0,200,119.85182
200.0,200,120.360255
200.0,200,120.693329
200.0,200,121.025651
200.0,200,121.530675
200.0,200,121.870768
200.0,200,122.20885
200.0,200,122.711191
200.0,200,123.052542
200.0,200,123.563137
200.0,200,123.898635
200.0,200,124.233676
200.0,200,124.744535
200.0,200,125.076706
200.0,200,125.581416
200.0,200,125.921803
200.0,200,126.25486
200.0,200,126.758306
200.0,200,127.09644
200.0,200,127.606122
200.0,200,127.945218
200.0,200,128.279313
200.0,200,128.788882
200.0,200,129.122159
200.0,200,129.45992
200.0,200,129.991871
200.0,200,130.341069
200.0,200,130.848069
200.0,200,131.192143
200.0,200,131.528855
200.0,200,132.03652
200.0,200,132.373564
200.0,200,132.877153
200.0,200,133.213792
200.0,200,133.552037
200.0,200,134.060373
200.0,200,134.392445
200.0,200,134.893288
200.0,200,135.228909
200.0,200,135.561273
200.0,200,136.072455
200.0,200,136.404749
200.0,200,136.907214
200.0,200,137.234375
200.0,200,137.566428
200.0,200,138.067972
200.0,200,138.397707
200.0,200,138.73647
200.0,200,139.243688
200.0,200,139.583681
200.0,200,140.100772
200.0,200,140.442996
200.0,200,140.787884
200.0,200,141.303997
200.0,200,141.64348
200.0,200,142.169918
200.0,200,142.510499
200.0,200,142.84553
200.0,200,143.363422
200.0,200,143.703011
200.0,200,144.22466
200.0,200,144.57164
200.0,200,144.91865
200.0,200,145.440063
200.0,200,145.78551
200.0,200,146.295517
200.0,200,146.633269
200.0,200,146.965219
200.0,200,147.470813
200.0,200,147.807938
200.0,200,148.143138
200.0,200,148.648323
200.0,200,148.980056
200.0,200,149.482752
200.0,200,149.818837
200.0,200,150.151821
200.0,200,150.656111
200.0,200,150.990058
200.0,200,151.499973
200.0,200,151.83935
200.0,200,152.175583
200.0,200,152.680407
200.0,200,153.008606
200.0,200,153.509653
200.0,200,153.847136
200.0,200,154.186329
200.0,200,154.699061
200.0,200,155.037095
200.0,200,155.375194
200.0,200,155.890103
200.0,200,156.224084
200.0,200,156.731536
200.0,200,157.066718
200.0,200,157.404572
200.0,200,157.912157
200.0,200,158.250202
200.0,200,158.755565
200.0,200,159.091925
200.0,200,159.431996
200.0,200,159.937104
200.0,200,160.269627
125.0,125,160.483077
200.0,200,160.994209
200.0,200,161.327196
200.0,200,161.83141
200.0,200,162.17219
200.0,200,162.507382
200.0,200,163.01201
200.0,200,163.347357
200.0,200,165.418604
200.0,200,165.761108
200.0,200,166.099914
116.0,116,166.468727
200.0,200,166.799687
200.0,200,167.134331
200.0,200,167.637435
200.0,200,167.96402
200.0,200,168.467724
200.0,200,168.798801
200.0,200,169.134059
200.0,200,169.644686
200.0,200,169.97887
200.0,200,170.309674
200.0,200,170.810149
200.0,200,171.149053
200.0,200,171.64756
200.0,200,171.979745
200.0,200,172.316117
200.0,200,172.825557
200.0,200,173.16039
200.0,200,173.668966
200.0,200,174.003018
200.0,200,174.339172
200.0,200,174.848027
200.0,200,175.183871
200.0,200,175.682484
200.0,200,176.019433
109.0,109,176.20149
200.0,200,176.702367
200.0,200,177.033122
200.0,200,177.372814
200.0,200,177.884026
200.0,200,178.218207
200.0,200,178.551385
200.0,200,179.055193
200.0,200,179.394658
200.0,200,179.904932
200.0,200,180.244035
200.0,200,180.577263
200.0,200,181.081423
200.0,200,181.417032
200.0,200,181.923273
200.0,200,182.258496
200.0,200,182.592293
200.0,200,183.102438
200.0,200,183.438491
200.0,200,183.940903
137.0,137,184.166013
200.0,200,184.49761
200.0,200,184.998169
200.0,200,185.33323
200.0,200,185.673921
200.0,200,186.180902
200.0,200,186.518934
200.0,200,187.020059
200.0,200,187.356994
200.0,200,187.692259
