# {"t_start": 1592857265.4944751, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,2.06252
200.0,200,2.381412
200.0,200,2.98788
200.0,200,3.307719
200.0,200,3.629335
200.0,200,4.117622
200.0,200,4.443507
200.0,200,4.928316
200.0,200,5.248822
200.0,200,5.56872
200.0,200,6.060089
200.0,200,6.380455
200.0,200,6.872028
200.0,200,7.192913
200.0,200,7.507972
200.0,200,8.002641
200.0,200,8.32524
200.0,200,8.805944
200.0,200,9.124912
200.0,200,9.446594
200.0,200,9.937633
200.0,200,10.262602
200.0,200,10.579114
200.0,200,11.063419
200.0,200,11.387899
200.0,200,11.882553
200.0,200,12.201313
200.0,200,12.523205
200.0,200,13.016728
200.0,200,13.338409
200.0,200,13.828928
200.0,200,14.151452
200.0,200,14.478052
200.0,200,14.970727
200.0,200,15.289489
200.0,200,15.781803
200.0,200,16.104736
200.0,200,16.425567
200.0,200,16.918293
200.0,200,17.234995
200.0,200,17.716981
200.0,200,18.038809
200.0,200,18.358253
200.0,200,18.845979
200.0,200,19.161016
200.0,200,19.481697
200.0,200,19.979465
200.0,200,20.294409
200.0,200,20.786007
200.0,200,21.109571
200.0,200,21.43362
200.0,200,21.924258
200.0,200,22.24231
200.0,200,22.738608
200.0,200,23.056015
200.0,200,23.375371
200.0,200,23.865161
200.0,200,24.188822
200.0,200,24.675734
200.0,200,24.997745
200.0,200,25.316027
200.0,200,25.808312
200.0,200,26.130891
200.0,200,26.450454
200.0,200,26.931434
200.0,200,27.248986
200.0,200,27.745511
200.0,200,28.059971
200.0,200,28.385118
200.0,200,28.876191
200.0,200,29.19527
200.0,200,29.684004
200.0,200,29.999944
200.0,200,30.318487
200.0,200,30.81266
200.0,200,31.134435
200.0,200,31.627477
200.0,200,31.952256
200.0,200,32.270395
200.0,200,32.757586
200.0,200,33.072025
200.0,200,33.560681
200.0,200,33.884787
200.0,200,34.204109
200.0,200,34.695285
200.0,200,35.008859
200.0,200,35.330514
200.0,200,35.825853
200.0,200,36.144231
200.0,200,36.632737
200.0,200,36.956131
200.0,200,37.277652
200.0,200,37.768906
200.0,200,38.086366
200.0,200,38.572152
200.0,200,38.891072
200.0,200,39.211585
200.0,200,39.704066
200.0,200,40.024221
200.0,200,40.518217
200.0,200,40.841701
200.0,200,41.163118
200.0,200,41.647149
200.0,200,41.964844
200.0,200,42.450963
200.0,200,42.769768
200.0,200,43.092154
200.0,200,43.58551
200.0,200,43.905856
200.0,200,44.226035
200.0,200,44.713475
200.0,200,45.032307
200.0,200,45.523394
200.0,200,45.841761
200.0,200,46.160275
200.0,200,46.651736
200.0,200,46.973019
200.0,200,47.460241
200.0,200,47.775167
200.0,200,48.092634
200.0,200,48.57793
200.0,200,48.899466
200.0,200,49.392534
200.0,200,49.718179
200.0,200,50.04019
200.0,200,50.533102
200.0,200,50.852745
200.0,200,51.173467
200.0,200,51.666525
200.0,200,51.984235
200.0,200,52.469513
200.0,200,52.780498
200.0,200,53.102406
200.0,200,55.140983
200.0,200,55.474608
200.0,200,55.986136
200.0,200,56.325229
200.0,200,56.661587
200.0,200,57.164981
200.0,200,57.500523
200.0,200,58.006448
200.0,200,58.345116
200.0,200,58.678291
200.0,200,59.180999
200.0,200,59.518353
200.0,200,60.029096
200.0,200,60.362325
200.0,200,60.69938
200.0,200,61.205814
200.0,200,61.538533
200.0,200,61.877349
200.0,200,62.384704
200.0,200,62.724757
200.0,200,63.232423
200.0,200,63.565354
200.0,200,63.902313
200.0,200,64.407967
200.0,200,64.745852
200.0,200,65.25564
200.0,200,65.592162
200.0,200,65.938393
200.0,200,66.449536
200.0,200,66.786641
200.0,200,67.29206
200.0,200,67.630627
200.0,200,67.965636
200.0,200,68.471143
200.0,200,68.80352
200.0,200,69.305624
200.0,200,69.641842
200.0,200,69.977984
200.0,200,70.48898
200.0,200,70.83186
200.0,200,71.168903
200.0,200,71.68028
200.0,200,72.017359
200.0,200,72.521187
200.0,200,72.859321
200.0,200,73.195333
200.0,200,73.70207
200.0,200,74.034053
200.0,200,74.537504
200.0,200,74.871129
200.0,200,75.205729
200.0,200,75.710184
200.0,200,76.047868
200.0,200,76.552078
200.0,200,76.885775
200.0,200,77.216557
200.0,200,77.717476
200.0,200,78.051441
200.0,200,78.381798
200.0,200,78.889279
200.0,200,79.224722
200.0,200,79.733885
200.0,200,80.071844
200.0,200,80.408676
200.0,200,80.916669
200.0,200,81.251056
200.0,200,81.761519
200.0,200,82.09966
200.0,200,82.437099
200.0,200,82.944392
200.0,200,83.278861
200.0,200,83.787914
200.0,200,84.128703
200.0,200,84.464256
200.0,200,84.972759
200.0,200,85.30887
200.0,200,85.816243
200.0,200,86.154638
200.0,200,86.491354
200.0,200,87.000378
200.0,200,87.335655
200.0,200,87.672663
200.0,200,88.183344
200.0,200,88.519035
200.0,200,89.018678
200.0,200,89.350684
200.0,200,89.682469
200.0,200,90.190492
200.0,200,90.526638
200.0,200,91.036659
200.0,200,91.36858
200.0,200,91.701858
200.0,200,92.216302
200.0,200,92.544036
200.0,200,93.04994
200.0,200,93.388001
200.0,200,93.71732
200.0,200,94.228384
200.0,200,94.568963
200.0,200,95.072121
200.0,200,95.415889
200.0,200,95.753419
200.0,200,96.258156
200.0,200,96.597768
200.0,200,96.933112
200.0,200,97.443165
200.0,200,97.778391
200.0,200,98.292515
200.0,200,98.631009
200.0,200,98.970401
200.0,200,99.47631
200.0,200,99.811857
200.0,200,100.317041
200.0,200,100.650356
200.0,200,100.987999
200.0,200,101.490322
200.0,200,101.825241
200.0,200,102.329756
200.0,200,102.665193
200.0,200,102.998404
200.0,200,103.510816
200.0,200,103.847237
200.0,200,104.181918
200.0,200,104.692355
200.0,200,105.028155
200.0,200,105.536572
200.0,200,105.873938
